str_code,spu_code,sub_cate_name,category_type,cluster_id,current_spu_count,target_spu_count,eligibility_status,excess_quantity,is_overcapacity,potential_reduction,max_reduction,constrained_reduction,step7_increase,step8_increase,step9_increase,reduction_allowed,reduction_gate_reason,is_core_subcategory,recommended_quantity_change,rule10_applied,rule10_reason
S01092,SPU_短裤_0292,短裤,summer,3,8.36660857754991,6.36776159028143,ELIGIBLE,1.9988469872684798,True,1.9988469872684798,3.346643431019964,1.9988469872684798,False,False,False,True,ELIGIBLE: No prior increases,False,-1.9988469872684798,True,Overcapacity reduction: -2.0 units (excess: 2.0)
S01016,SPU_针织衫_0316,针织衫,transition,4,5.368803746882023,3.742502175259024,INELIGIBLE,1.6263015716229985,True,1.6263015716229985,2.147521498752809,1.6263015716229985,False,False,False,True,ELIGIBLE: No prior increases,False,-1.6263015716229985,True,Overcapacity reduction: -1.6 units (excess: 1.6)
S01017,SPU_T恤_0317,T恤,summer,3,8.787631245325734,5.691586054455818,ELIGIBLE,3.0960451908699165,True,3.0960451908699165,3.5150524981302937,3.0960451908699165,False,False,False,True,ELIGIBLE: No prior increases,False,-3.0960451908699165,True,Overcapacity reduction: -3.1 units (excess: 3.1)
S01020,SPU_内衣_0320,内衣,all_season,4,14.81766821421703,13.117475163254742,ELIGIBLE,1.7001930509622873,True,1.7001930509622873,5.927067285686812,1.7001930509622873,False,False,False,True,ELIGIBLE: No prior increases,False,-1.7001930509622873,True,Overcapacity reduction: -1.7 units (excess: 1.7)
S01022,SPU_直筒裤_0322,直筒裤,core,5,14.577889214961283,9.9459771812459,ELIGIBLE,4.631912033715384,True,4.631912033715384,2.9155778429922568,2.9155778429922568,False,False,False,True,ELIGIBLE: No prior increases,True,-2.9155778429922568,True,Overcapacity reduction: -2.9 units (excess: 4.6)
S01023,SPU_束脚裤_0323,束脚裤,core,3,9.679279857426957,7.911134849445342,ELIGIBLE,1.768145007981615,True,1.768145007981615,1.9358559714853916,1.768145007981615,False,False,False,True,ELIGIBLE: No prior increases,True,-1.768145007981615,True,Overcapacity reduction: -1.8 units (excess: 1.8)
S01035,SPU_直筒裤_0335,直筒裤,core,3,12.207604208867433,8.210999451634093,ELIGIBLE,3.9966047572333405,True,3.9966047572333405,2.441520841773487,2.441520841773487,False,False,False,True,ELIGIBLE: No prior increases,True,-2.441520841773487,True,Overcapacity reduction: -2.4 units (excess: 4.0)
S01036,SPU_束脚裤_0336,束脚裤,core,1,13.563567527662464,10.100882522669657,ELIGIBLE,3.4626850049928066,True,3.4626850049928066,2.712713505532493,2.712713505532493,False,False,False,True,ELIGIBLE: No prior increases,True,-2.712713505532493,True,Overcapacity reduction: -2.7 units (excess: 3.5)
S01039,SPU_棉服_0339,棉服,winter,1,17.367710703452506,12.098840704249533,INELIGIBLE,5.268869999202973,True,5.268869999202973,6.947084281381002,5.268869999202973,False,False,False,True,ELIGIBLE: No prior increases,False,-5.268869999202973,True,Overcapacity reduction: -5.3 units (excess: 5.3)
S01042,SPU_针织衫_0342,针织衫,transition,1,19.043183693655347,14.518311879945431,INELIGIBLE,4.524871813709916,True,4.524871813709916,7.617273477462139,4.524871813709916,False,False,False,True,ELIGIBLE: No prior increases,False,-4.524871813709916,True,Overcapacity reduction: -4.5 units (excess: 4.5)
S01046,SPU_内衣_0346,内衣,all_season,3,5.611311591387091,4.105135482218387,ELIGIBLE,1.5061761091687043,True,1.5061761091687043,2.2445246365548366,1.5061761091687043,False,False,False,True,ELIGIBLE: No prior increases,False,-1.5061761091687043,True,Overcapacity reduction: -1.5 units (excess: 1.5)
S01048,SPU_直筒裤_0348,直筒裤,core,5,14.236130329133642,10.549752397916091,ELIGIBLE,3.6863779312175513,True,3.6863779312175513,2.8472260658267285,2.8472260658267285,False,False,False,True,ELIGIBLE: No prior increases,True,-2.8472260658267285,True,Overcapacity reduction: -2.8 units (excess: 3.7)
S01050,SPU_锥形裤_0350,锥形裤,core,3,7.42508816220204,5.910213550604262,ELIGIBLE,1.5148746115977776,True,1.5148746115977776,1.485017632440408,1.485017632440408,False,False,False,True,ELIGIBLE: No prior increases,True,-1.485017632440408,True,Overcapacity reduction: -1.5 units (excess: 1.5)
S01052,SPU_棉服_0352,棉服,winter,2,11.048920416857477,8.01621204034015,INELIGIBLE,3.032708376517327,True,3.032708376517327,4.419568166742991,3.032708376517327,False,False,False,True,ELIGIBLE: No prior increases,False,-3.032708376517327,True,Overcapacity reduction: -3.0 units (excess: 3.0)
S01053,SPU_毛呢大_0353,毛呢大衣,winter,1,17.606786094154003,15.638948952528759,INELIGIBLE,1.9678371416252443,True,1.9678371416252443,7.042714437661601,1.9678371416252443,False,False,False,True,ELIGIBLE: No prior increases,False,-1.9678371416252443,True,Overcapacity reduction: -2.0 units (excess: 2.0)
S01058,SPU_短袖_0358,短袖,summer,2,19.881999745110086,14.071392051150063,ELIGIBLE,5.810607693960023,True,5.810607693960023,7.952799898044034,5.810607693960023,False,False,False,True,ELIGIBLE: No prior increases,False,-5.810607693960023,True,Overcapacity reduction: -5.8 units (excess: 5.8)
S01077,SPU_羽绒服_0377,羽绒服,winter,3,5.2606968527821945,4.69216978988625,INELIGIBLE,0.568527062895944,True,0.568527062895944,2.104278741112878,0.568527062895944,False,False,False,True,ELIGIBLE: No prior increases,False,-0.568527062895944,True,Overcapacity reduction: -0.6 units (excess: 0.6)
S01081,SPU_针织衫_0381,针织衫,transition,5,19.450202492305984,15.530786452437333,INELIGIBLE,3.9194160398686506,True,3.9194160398686506,7.780080996922393,3.9194160398686506,False,False,False,True,ELIGIBLE: No prior increases,False,-3.9194160398686506,True,Overcapacity reduction: -3.9 units (excess: 3.9)
S01093,SPU_夹克_0393,夹克,transition,1,11.666291791268023,9.054425029217331,INELIGIBLE,2.611866762050692,True,2.611866762050692,4.66651671650721,2.611866762050692,False,False,False,True,ELIGIBLE: No prior increases,False,-2.611866762050692,True,Overcapacity reduction: -2.6 units (excess: 2.6)
S01095,SPU_T恤_0395,T恤,summer,2,12.187728164445964,8.560347626612172,ELIGIBLE,3.627380537833792,True,3.627380537833792,4.875091265778386,3.627380537833792,False,False,False,True,ELIGIBLE: No prior increases,False,-3.627380537833792,True,Overcapacity reduction: -3.6 units (excess: 3.6)
S01000,SPU_直筒裤_0400,直筒裤,core,1,14.820396221470222,9.768808414634513,ELIGIBLE,5.051587806835709,True,5.051587806835709,2.9640792442940445,2.9640792442940445,False,False,False,True,ELIGIBLE: No prior increases,True,-2.9640792442940445,True,Overcapacity reduction: -3.0 units (excess: 5.1)
S01001,SPU_束脚裤_0401,束脚裤,core,5,10.274340308594516,7.662207725221447,ELIGIBLE,2.612132583373069,True,2.612132583373069,2.0548680617189032,2.0548680617189032,False,False,False,True,ELIGIBLE: No prior increases,True,-2.0548680617189032,True,Overcapacity reduction: -2.1 units (excess: 2.6)
S01003,SPU_羽绒服_0403,羽绒服,winter,3,13.713980798941966,11.18088149594055,INELIGIBLE,2.533099303001416,True,2.533099303001416,5.485592319576787,2.533099303001416,False,False,False,True,ELIGIBLE: No prior increases,False,-2.533099303001416,True,Overcapacity reduction: -2.5 units (excess: 2.5)
S01006,SPU_夹克_0406,夹克,transition,1,13.509683294433554,12.008461112707604,INELIGIBLE,1.5012221817259501,True,1.5012221817259501,5.403873317773422,1.5012221817259501,False,False,False,True,ELIGIBLE: No prior increases,False,-1.5012221817259501,True,Overcapacity reduction: -1.5 units (excess: 1.5)
S01010,SPU_短袖_0410,短袖,summer,2,7.621601642410657,6.644263325075074,ELIGIBLE,0.9773383173355832,True,0.9773383173355832,3.0486406569642632,0.9773383173355832,False,False,False,True,ELIGIBLE: No prior increases,False,-0.9773383173355832,True,Overcapacity reduction: -1.0 units (excess: 1.0)
S01015,SPU_锥形裤_0415,锥形裤,core,1,7.676689478416582,5.136272188634737,ELIGIBLE,2.5404172897818444,True,2.5404172897818444,1.5353378956833164,1.5353378956833164,False,False,False,True,ELIGIBLE: No prior increases,True,-1.5353378956833164,True,Overcapacity reduction: -1.5 units (excess: 2.5)
S01016,SPU_羽绒服_0416,羽绒服,winter,3,8.479206441739631,6.599730136275488,INELIGIBLE,1.8794763054641432,True,1.8794763054641432,3.3916825766958527,1.8794763054641432,False,False,False,True,ELIGIBLE: No prior increases,False,-1.8794763054641432,True,Overcapacity reduction: -1.9 units (excess: 1.9)
S01017,SPU_棉服_0417,棉服,winter,1,19.816782803223308,16.022728275255393,INELIGIBLE,3.7940545279679156,True,3.7940545279679156,7.926713121289324,3.7940545279679156,False,False,False,True,ELIGIBLE: No prior increases,False,-3.7940545279679156,True,Overcapacity reduction: -3.8 units (excess: 3.8)
S01019,SPU_夹克_0419,夹克,transition,3,19.868839905532823,12.541865330190241,INELIGIBLE,7.326974575342582,True,7.326974575342582,7.94753596221313,7.326974575342582,False,False,False,True,ELIGIBLE: No prior increases,False,-7.326974575342582,True,Overcapacity reduction: -7.3 units (excess: 7.3)
S01025,SPU_配饰_0425,配饰,all_season,4,9.865006296730634,7.900351686621129,ELIGIBLE,1.9646546101095046,True,1.9646546101095046,3.9460025186922536,1.9646546101095046,False,False,False,True,ELIGIBLE: No prior increases,False,-1.9646546101095046,True,Overcapacity reduction: -2.0 units (excess: 2.0)
S01033,SPU_针织衫_0433,针织衫,transition,5,6.393937165690849,5.347701041173599,INELIGIBLE,1.0462361245172502,True,1.0462361245172502,2.55757486627634,1.0462361245172502,False,False,False,True,ELIGIBLE: No prior increases,False,-1.0462361245172502,True,Overcapacity reduction: -1.0 units (excess: 1.0)
S01035,SPU_短裤_0435,短裤,summer,5,5.542405707871431,3.7629264075088313,ELIGIBLE,1.7794793003626,True,1.7794793003626,2.2169622831485727,1.7794793003626,False,False,False,True,ELIGIBLE: No prior increases,False,-1.7794793003626,True,Overcapacity reduction: -1.8 units (excess: 1.8)
S01036,SPU_短袖_0436,短袖,summer,2,10.713642882664809,7.196531767106377,ELIGIBLE,3.517111115558432,True,3.517111115558432,4.285457153065924,3.517111115558432,False,False,False,True,ELIGIBLE: No prior increases,False,-3.517111115558432,True,Overcapacity reduction: -3.5 units (excess: 3.5)
S01037,SPU_内衣_0437,内衣,all_season,1,9.582864659870353,7.03536322228462,ELIGIBLE,2.5475014375857326,True,2.5475014375857326,3.8331458639481415,2.5475014375857326,False,False,False,True,ELIGIBLE: No prior increases,False,-2.5475014375857326,True,Overcapacity reduction: -2.5 units (excess: 2.5)
S01039,SPU_直筒裤_0439,直筒裤,core,4,17.771374366176435,15.624211402548665,ELIGIBLE,2.1471629636277694,True,2.1471629636277694,3.554274873235287,2.1471629636277694,False,False,False,True,ELIGIBLE: No prior increases,True,-2.1471629636277694,True,Overcapacity reduction: -2.1 units (excess: 2.1)
S01042,SPU_羽绒服_0442,羽绒服,winter,4,17.28102506111405,10.487303665615556,INELIGIBLE,6.793721395498494,True,6.793721395498494,6.91241002444562,6.793721395498494,False,False,False,True,ELIGIBLE: No prior increases,False,-6.793721395498494,True,Overcapacity reduction: -6.8 units (excess: 6.8)
S01043,SPU_棉服_0443,棉服,winter,3,15.424266333536925,13.768981272855791,INELIGIBLE,1.655285060681134,True,1.655285060681134,6.169706533414771,1.655285060681134,False,False,False,True,ELIGIBLE: No prior increases,False,-1.655285060681134,True,Overcapacity reduction: -1.7 units (excess: 1.7)
S01044,SPU_毛呢大_0444,毛呢大衣,winter,2,17.337208454515416,14.885802503700743,INELIGIBLE,2.4514059508146726,True,2.4514059508146726,6.934883381806166,2.4514059508146726,False,False,False,True,ELIGIBLE: No prior increases,False,-2.4514059508146726,True,Overcapacity reduction: -2.5 units (excess: 2.5)
S01045,SPU_夹克_0445,夹克,transition,4,14.095564166500633,12.255789821643264,INELIGIBLE,1.8397743448573696,True,1.8397743448573696,5.6382256666002535,1.8397743448573696,False,False,False,True,ELIGIBLE: No prior increases,False,-1.8397743448573696,True,Overcapacity reduction: -1.8 units (excess: 1.8)
S01047,SPU_T恤_0447,T恤,summer,5,10.513016334372972,6.389218100438165,ELIGIBLE,4.123798233934807,True,4.123798233934807,4.205206533749189,4.123798233934807,False,False,False,True,ELIGIBLE: No prior increases,False,-4.123798233934807,True,Overcapacity reduction: -4.1 units (excess: 4.1)
S01054,SPU_锥形裤_0454,锥形裤,core,3,7.559971378249976,6.31113072671859,ELIGIBLE,1.2488406515313866,True,1.2488406515313866,1.5119942756499953,1.2488406515313866,False,False,False,True,ELIGIBLE: No prior increases,True,-1.2488406515313866,True,Overcapacity reduction: -1.2 units (excess: 1.2)
S01064,SPU_配饰_0464,配饰,all_season,5,5.639498139305491,3.83347898073157,ELIGIBLE,1.8060191585739211,True,1.8060191585739211,2.2557992557221964,1.8060191585739211,False,False,False,True,ELIGIBLE: No prior increases,False,-1.8060191585739211,True,Overcapacity reduction: -1.8 units (excess: 1.8)
S01072,SPU_针织衫_0472,针织衫,transition,1,14.209003771400926,10.735220724523725,INELIGIBLE,3.4737830468772017,True,3.4737830468772017,5.683601508560371,3.4737830468772017,False,False,False,True,ELIGIBLE: No prior increases,False,-3.4737830468772017,True,Overcapacity reduction: -3.5 units (excess: 3.5)
S01075,SPU_短袖_0475,短袖,summer,3,6.068850916478879,5.382769866192266,ELIGIBLE,0.6860810502866128,True,0.6860810502866128,2.427540366591552,0.6860810502866128,False,False,False,True,ELIGIBLE: No prior increases,False,-0.6860810502866128,True,Overcapacity reduction: -0.7 units (excess: 0.7)
S01085,SPU_针织衫_0485,针织衫,transition,2,6.921436195493,6.079963227475089,INELIGIBLE,0.8414729680179116,True,0.8414729680179116,2.7685744781972,0.8414729680179116,False,False,False,True,ELIGIBLE: No prior increases,False,-0.8414729680179116,True,Overcapacity reduction: -0.8 units (excess: 0.8)
S01093,SPU_锥形裤_0493,锥形裤,core,1,19.060820997456783,12.378944308578358,ELIGIBLE,6.681876688878425,True,6.681876688878425,3.812164199491357,3.812164199491357,False,False,False,True,ELIGIBLE: No prior increases,True,-3.812164199491357,True,Overcapacity reduction: -3.8 units (excess: 6.7)
S01094,SPU_羽绒服_0494,羽绒服,winter,5,15.279470241738101,13.591683497316604,INELIGIBLE,1.6877867444214978,True,1.6877867444214978,6.111788096695241,1.6877867444214978,False,False,False,True,ELIGIBLE: No prior increases,False,-1.6877867444214978,True,Overcapacity reduction: -1.7 units (excess: 1.7)
S01095,SPU_棉服_0495,棉服,winter,3,7.260141615648161,5.256523559825504,INELIGIBLE,2.003618055822657,True,2.003618055822657,2.9040566462592645,2.003618055822657,False,False,False,True,ELIGIBLE: No prior increases,False,-2.003618055822657,True,Overcapacity reduction: -2.0 units (excess: 2.0)
S01097,SPU_夹克_0497,夹克,transition,3,7.2735405738151035,5.623551241492199,INELIGIBLE,1.649989332322905,True,1.649989332322905,2.9094162295260415,1.649989332322905,False,False,False,True,ELIGIBLE: No prior increases,False,-1.649989332322905,True,Overcapacity reduction: -1.6 units (excess: 1.6)
S01098,SPU_针织衫_0498,针织衫,transition,1,16.41682305564737,12.123286049656775,INELIGIBLE,4.293537005990595,True,4.293537005990595,6.566729222258949,4.293537005990595,False,False,False,True,ELIGIBLE: No prior increases,False,-4.293537005990595,True,Overcapacity reduction: -4.3 units (excess: 4.3)
S01003,SPU_配饰_0503,配饰,all_season,2,16.414861400421408,13.521251845796389,ELIGIBLE,2.8936095546250193,True,2.8936095546250193,6.565944560168564,2.8936095546250193,False,False,False,True,ELIGIBLE: No prior increases,False,-2.8936095546250193,True,Overcapacity reduction: -2.9 units (excess: 2.9)
S01004,SPU_直筒裤_0504,直筒裤,core,1,19.371102201790702,13.522569046998887,ELIGIBLE,5.848533154791815,True,5.848533154791815,3.8742204403581404,3.8742204403581404,False,False,False,True,ELIGIBLE: No prior increases,True,-3.8742204403581404,True,Overcapacity reduction: -3.9 units (excess: 5.8)
S01008,SPU_棉服_0508,棉服,winter,5,5.436070705159306,3.557341750860669,INELIGIBLE,1.8787289542986372,True,1.8787289542986372,2.1744282820637224,1.8787289542986372,False,False,False,True,ELIGIBLE: No prior increases,False,-1.8787289542986372,True,Overcapacity reduction: -1.9 units (excess: 1.9)
S01018,SPU_束脚裤_0518,束脚裤,core,4,12.442495761698291,10.02583188190068,ELIGIBLE,2.4166638797976105,True,2.4166638797976105,2.4884991523396582,2.4166638797976105,False,False,False,True,ELIGIBLE: No prior increases,True,-2.4166638797976105,True,Overcapacity reduction: -2.4 units (excess: 2.4)
S01025,SPU_T恤_0525,T恤,summer,4,7.002199586239157,5.730472645973169,ELIGIBLE,1.2717269402659879,True,1.2717269402659879,2.800879834495663,1.2717269402659879,False,False,False,True,ELIGIBLE: No prior increases,False,-1.2717269402659879,True,Overcapacity reduction: -1.3 units (excess: 1.3)
S01029,SPU_配饰_0529,配饰,all_season,4,5.668923625594423,3.870264612134293,ELIGIBLE,1.7986590134601297,True,1.7986590134601297,2.2675694502377692,1.7986590134601297,False,False,False,True,ELIGIBLE: No prior increases,False,-1.7986590134601297,True,Overcapacity reduction: -1.8 units (excess: 1.8)
S01033,SPU_羽绒服_0533,羽绒服,winter,1,10.188806712525414,8.47257678200542,INELIGIBLE,1.7162299305199937,True,1.7162299305199937,4.075522685010166,1.7162299305199937,False,False,False,True,ELIGIBLE: No prior increases,False,-1.7162299305199937,True,Overcapacity reduction: -1.7 units (excess: 1.7)
S01037,SPU_针织衫_0537,针织衫,transition,2,7.867860521971835,5.449355910033584,INELIGIBLE,2.4185046119382507,True,2.4185046119382507,3.1471442087887342,2.4185046119382507,False,False,False,True,ELIGIBLE: No prior increases,False,-2.4185046119382507,True,Overcapacity reduction: -2.4 units (excess: 2.4)
S01047,SPU_棉服_0547,棉服,winter,5,7.470595301484439,6.178372453727301,INELIGIBLE,1.292222847757138,True,1.292222847757138,2.988238120593776,1.292222847757138,False,False,False,True,ELIGIBLE: No prior increases,False,-1.292222847757138,True,Overcapacity reduction: -1.3 units (excess: 1.3)
S01048,SPU_毛呢大_0548,毛呢大衣,winter,5,14.894440495921133,10.078293423275712,INELIGIBLE,4.816147072645421,True,4.816147072645421,5.957776198368453,4.816147072645421,False,False,False,True,ELIGIBLE: No prior increases,False,-4.816147072645421,True,Overcapacity reduction: -4.8 units (excess: 4.8)
S01052,SPU_短裤_0552,短裤,summer,1,10.960720857279748,8.026773155719276,ELIGIBLE,2.933947701560472,True,2.933947701560472,4.3842883429118995,2.933947701560472,False,False,False,True,ELIGIBLE: No prior increases,False,-2.933947701560472,True,Overcapacity reduction: -2.9 units (excess: 2.9)
S01054,SPU_内衣_0554,内衣,all_season,4,16.36222827184126,11.350555154771369,ELIGIBLE,5.011673117069892,True,5.011673117069892,6.544891308736505,5.011673117069892,False,False,False,True,ELIGIBLE: No prior increases,False,-5.011673117069892,True,Overcapacity reduction: -5.0 units (excess: 5.0)
S01058,SPU_锥形裤_0558,锥形裤,core,1,13.97168944053527,9.907435881546354,ELIGIBLE,4.064253558988916,True,4.064253558988916,2.794337888107054,2.794337888107054,False,False,False,True,ELIGIBLE: No prior increases,True,-2.794337888107054,True,Overcapacity reduction: -2.8 units (excess: 4.1)
S01059,SPU_羽绒服_0559,羽绒服,winter,4,17.3056626117346,14.52945328779785,INELIGIBLE,2.776209323936751,True,2.776209323936751,6.922265044693841,2.776209323936751,False,False,False,True,ELIGIBLE: No prior increases,False,-2.776209323936751,True,Overcapacity reduction: -2.8 units (excess: 2.8)
S01063,SPU_针织衫_0563,针织衫,transition,3,7.4335010867371905,5.708383996832285,INELIGIBLE,1.7251170899049058,True,1.7251170899049058,2.9734004346948764,1.7251170899049058,False,False,False,True,ELIGIBLE: No prior increases,False,-1.7251170899049058,True,Overcapacity reduction: -1.7 units (excess: 1.7)
S01065,SPU_短裤_0565,短裤,summer,5,19.6018608496426,13.504641940602513,ELIGIBLE,6.097218909040086,True,6.097218909040086,7.840744339857039,6.097218909040086,False,False,False,True,ELIGIBLE: No prior increases,False,-6.097218909040086,True,Overcapacity reduction: -6.1 units (excess: 6.1)
S01069,SPU_直筒裤_0569,直筒裤,core,5,6.694148126167604,5.4605721597325205,ELIGIBLE,1.2335759664350832,True,1.2335759664350832,1.3388296252335208,1.2335759664350832,False,False,False,True,ELIGIBLE: No prior increases,True,-1.2335759664350832,True,Overcapacity reduction: -1.2 units (excess: 1.2)
S01074,SPU_毛呢大_0574,毛呢大衣,winter,3,15.294907950291462,9.979383415321172,INELIGIBLE,5.31552453497029,True,5.31552453497029,6.117963180116585,5.31552453497029,False,False,False,True,ELIGIBLE: No prior increases,False,-5.31552453497029,True,Overcapacity reduction: -5.3 units (excess: 5.3)
S01077,SPU_T恤_0577,T恤,summer,5,5.497840318436394,4.37599960834743,ELIGIBLE,1.1218407100889634,True,1.1218407100889634,2.1991361273745578,1.1218407100889634,False,False,False,True,ELIGIBLE: No prior increases,False,-1.1218407100889634,True,Overcapacity reduction: -1.1 units (excess: 1.1)
S01081,SPU_配饰_0581,配饰,all_season,4,10.724179098008001,7.762464741288269,ELIGIBLE,2.9617143567197326,True,2.9617143567197326,4.289671639203201,2.9617143567197326,False,False,False,True,ELIGIBLE: No prior increases,False,-2.9617143567197326,True,Overcapacity reduction: -3.0 units (excess: 3.0)
S01083,SPU_束脚裤_0583,束脚裤,core,2,19.493651160601974,15.834819505536984,ELIGIBLE,3.65883165506499,True,3.65883165506499,3.898730232120395,3.65883165506499,False,False,False,True,ELIGIBLE: No prior increases,True,-3.65883165506499,True,Overcapacity reduction: -3.7 units (excess: 3.7)
S01087,SPU_毛呢大_0587,毛呢大衣,winter,5,13.110477149673654,8.81768934221457,INELIGIBLE,4.292787807459085,True,4.292787807459085,5.244190859869462,4.292787807459085,False,False,False,True,ELIGIBLE: No prior increases,False,-4.292787807459085,True,Overcapacity reduction: -4.3 units (excess: 4.3)
S01088,SPU_夹克_0588,夹克,transition,1,12.031519481967587,9.378656608033433,INELIGIBLE,2.652862873934154,True,2.652862873934154,4.812607792787035,2.652862873934154,False,False,False,True,ELIGIBLE: No prior increases,False,-2.652862873934154,True,Overcapacity reduction: -2.7 units (excess: 2.7)
S01094,SPU_配饰_0594,配饰,all_season,5,13.984677622658158,8.784575734832687,ELIGIBLE,5.20010188782547,True,5.20010188782547,5.593871049063264,5.20010188782547,False,False,False,True,ELIGIBLE: No prior increases,False,-5.20010188782547,True,Overcapacity reduction: -5.2 units (excess: 5.2)
S01000,SPU_毛呢大_0600,毛呢大衣,winter,4,6.563372042125215,4.8982453464913185,INELIGIBLE,1.6651266956338961,True,1.6651266956338961,2.625348816850086,1.6651266956338961,False,False,False,True,ELIGIBLE: No prior increases,False,-1.6651266956338961,True,Overcapacity reduction: -1.7 units (excess: 1.7)
S01007,SPU_配饰_0607,配饰,all_season,1,8.286032136527867,5.2401507430065895,ELIGIBLE,3.0458813935212774,True,3.0458813935212774,3.314412854611147,3.0458813935212774,False,False,False,True,ELIGIBLE: No prior increases,False,-3.0458813935212774,True,Overcapacity reduction: -3.0 units (excess: 3.0)
S01016,SPU_T恤_0616,T恤,summer,1,14.546020552751106,9.851760308104085,ELIGIBLE,4.694260244647021,True,4.694260244647021,5.818408221100443,4.694260244647021,False,False,False,True,ELIGIBLE: No prior increases,False,-4.694260244647021,True,Overcapacity reduction: -4.7 units (excess: 4.7)
S01018,SPU_短袖_0618,短袖,summer,1,11.843547634333131,7.536138188057351,ELIGIBLE,4.30740944627578,True,4.30740944627578,4.737419053733253,4.30740944627578,False,False,False,True,ELIGIBLE: No prior increases,False,-4.30740944627578,True,Overcapacity reduction: -4.3 units (excess: 4.3)
S01023,SPU_锥形裤_0623,锥形裤,core,3,15.859595831991408,13.809520912434063,ELIGIBLE,2.0500749195573444,True,2.0500749195573444,3.1719191663982818,2.0500749195573444,False,False,False,True,ELIGIBLE: No prior increases,True,-2.0500749195573444,True,Overcapacity reduction: -2.1 units (excess: 2.1)
S01024,SPU_羽绒服_0624,羽绒服,winter,3,13.009512088216457,7.851396441074597,INELIGIBLE,5.1581156471418605,True,5.1581156471418605,5.203804835286583,5.1581156471418605,False,False,False,True,ELIGIBLE: No prior increases,False,-5.1581156471418605,True,Overcapacity reduction: -5.2 units (excess: 5.2)
S01031,SPU_短袖_0631,短袖,summer,3,13.732981198911707,10.71615078889276,ELIGIBLE,3.0168304100189474,True,3.0168304100189474,5.493192479564684,3.0168304100189474,False,False,False,True,ELIGIBLE: No prior increases,False,-3.0168304100189474,True,Overcapacity reduction: -3.0 units (excess: 3.0)
S01033,SPU_配饰_0633,配饰,all_season,4,11.457940076933113,9.934367593697438,ELIGIBLE,1.5235724832356752,True,1.5235724832356752,4.583176030773245,1.5235724832356752,False,False,False,True,ELIGIBLE: No prior increases,False,-1.5235724832356752,True,Overcapacity reduction: -1.5 units (excess: 1.5)
S01039,SPU_毛呢大_0639,毛呢大衣,winter,3,12.97869059786395,8.173858128286332,INELIGIBLE,4.804832469577619,True,4.804832469577619,5.19147623914558,4.804832469577619,False,False,False,True,ELIGIBLE: No prior increases,False,-4.804832469577619,True,Overcapacity reduction: -4.8 units (excess: 4.8)
S01040,SPU_夹克_0640,夹克,transition,3,10.819801399203042,6.567680352879634,INELIGIBLE,4.252121046323408,True,4.252121046323408,4.327920559681217,4.252121046323408,False,False,False,True,ELIGIBLE: No prior increases,False,-4.252121046323408,True,Overcapacity reduction: -4.3 units (excess: 4.3)
S01044,SPU_短袖_0644,短袖,summer,3,19.417032281113894,13.895868498377492,ELIGIBLE,5.5211637827364015,True,5.5211637827364015,7.766812912445558,5.5211637827364015,False,False,False,True,ELIGIBLE: No prior increases,False,-5.5211637827364015,True,Overcapacity reduction: -5.5 units (excess: 5.5)
S01056,SPU_短裤_0656,短裤,summer,5,16.91315993824108,14.598207946070277,ELIGIBLE,2.314951992170803,True,2.314951992170803,6.765263975296432,2.314951992170803,False,False,False,True,ELIGIBLE: No prior increases,False,-2.314951992170803,True,Overcapacity reduction: -2.3 units (excess: 2.3)
S01064,SPU_棉服_0664,棉服,winter,3,9.678486200064206,5.896492041259904,INELIGIBLE,3.7819941588043022,True,3.7819941588043022,3.8713944800256828,3.7819941588043022,False,False,False,True,ELIGIBLE: No prior increases,False,-3.7819941588043022,True,Overcapacity reduction: -3.8 units (excess: 3.8)
S01065,SPU_毛呢大_0665,毛呢大衣,winter,5,18.895739100951303,14.040536391368645,INELIGIBLE,4.855202709582658,True,4.855202709582658,7.558295640380521,4.855202709582658,False,False,False,True,ELIGIBLE: No prior increases,False,-4.855202709582658,True,Overcapacity reduction: -4.9 units (excess: 4.9)
S01073,SPU_直筒裤_0673,直筒裤,core,1,15.847242296969442,12.776393940865393,ELIGIBLE,3.070848356104049,True,3.070848356104049,3.1694484593938888,3.070848356104049,False,False,False,True,ELIGIBLE: No prior increases,True,-3.070848356104049,True,Overcapacity reduction: -3.1 units (excess: 3.1)
S01074,SPU_束脚裤_0674,束脚裤,core,3,10.232308009542189,8.620418289616726,ELIGIBLE,1.611889719925463,True,1.611889719925463,2.046461601908438,1.611889719925463,False,False,False,True,ELIGIBLE: No prior increases,True,-1.611889719925463,True,Overcapacity reduction: -1.6 units (excess: 1.6)
S01075,SPU_锥形裤_0675,锥形裤,core,5,15.466344141101443,9.748163885721292,ELIGIBLE,5.718180255380151,True,5.718180255380151,3.093268828220289,3.093268828220289,False,False,False,True,ELIGIBLE: No prior increases,True,-3.093268828220289,True,Overcapacity reduction: -3.1 units (excess: 5.7)
S01086,SPU_直筒裤_0686,直筒裤,core,4,11.036699561505033,7.2479314688032614,ELIGIBLE,3.7887680927017717,True,3.7887680927017717,2.207339912301007,2.207339912301007,False,False,False,True,ELIGIBLE: No prior increases,True,-2.207339912301007,True,Overcapacity reduction: -2.2 units (excess: 3.8)
