str_code,spu_code,sub_cate_name,cluster_id,current_spu_count,target_spu_count,excess_quantity,step7_increase,step8_increase,step9_increase,reduction_allowed,is_core_subcategory,rule10_applied,rule10_reason,recommended_quantity_change
34307,SPU_棉服_01119,棉服,0,21.854638623272713,15.983049968667325,5.871588654605388,False,False,False,True,False,True,Overcapacity reduction: -5.9 units,-5.871588654605388
34312,SPU_针织衫_01122,针织衫,27,23.536012315496748,18.098000583988494,5.438011731508254,False,False,False,True,False,True,Overcapacity reduction: -5.4 units,-5.438011731508254
34313,SPU_T恤_01123,T恤,11,8.238746551587973,5.223143159959029,3.015603391628944,True,False,False,False,False,False,BLOCKED: Step 7 recommended addition,0.0
34316,SPU_短袖_01125,短袖,13,9.322855744600616,5.835522706836058,3.487333037764558,False,False,False,True,False,True,Overcapacity reduction: -3.5 units,-3.487333037764558
34319,SPU_直筒裤_01128,直筒裤,11,22.388546003510015,19.27670552286859,3.111840480641426,False,False,False,True,True,True,Overcapacity reduction: -3.1 units,-3.111840480641426
34324,SPU_毛呢大_01133,毛呢大衣,0,5.156979838440677,3.2652085670436293,1.8917712713970474,False,False,False,True,False,True,Overcapacity reduction: -1.9 units,-1.8917712713970474
34328,SPU_针织衫_01135,针织衫,4,20.0278919204682,16.79665828211337,3.23123363835483,False,False,False,True,False,True,Overcapacity reduction: -3.2 units,-3.23123363835483
34332,SPU_短裤_01137,短裤,9,24.45537977624709,20.623988927921676,3.8313908483254124,False,False,False,True,False,True,Overcapacity reduction: -3.8 units,-3.8313908483254124
34336,SPU_内衣_01139,内衣,10,22.89050053054911,17.98589993920243,4.904600591346682,False,False,False,True,False,True,Overcapacity reduction: -4.9 units,-4.904600591346682
34338,SPU_配饰_01140,配饰,0,23.124485232008528,14.467199299021512,8.657285932987016,False,False,False,True,False,True,Overcapacity reduction: -8.7 units,-8.657285932987016
34342,SPU_束脚裤_01142,束脚裤,16,22.98502235990853,16.04589078166242,6.939131578246112,False,False,False,True,True,True,Overcapacity reduction: -4.6 units,-4.597004471981706
34343,SPU_锥形裤_01143,锥形裤,29,23.010907291183102,20.081657374269565,2.9292499169135375,False,False,False,True,True,True,Overcapacity reduction: -2.9 units,-2.9292499169135375
34345,SPU_羽绒服_01144,羽绒服,13,14.711925166948928,9.620059682582424,5.0918654843665045,False,False,False,True,False,True,Overcapacity reduction: -5.1 units,-5.0918654843665045
34351,SPU_短裤_01150,短裤,17,8.053758241031097,6.3867182122118065,1.667040028819291,False,False,False,True,False,True,Overcapacity reduction: -1.7 units,-1.667040028819291
34354,SPU_内衣_01152,内衣,8,7.412422510937538,4.831618577049302,2.5808039338882356,False,False,False,True,False,True,Overcapacity reduction: -2.6 units,-2.5808039338882356
35013,SPU_短裤_01163,短裤,15,19.967347628729918,15.194797180534959,4.772550448194959,False,False,False,True,False,True,Overcapacity reduction: -4.8 units,-4.772550448194959
35019,SPU_内衣_01165,内衣,2,23.831863788131372,14.89524174853893,8.936622039592441,False,False,False,True,False,True,Overcapacity reduction: -8.9 units,-8.936622039592441
35023,SPU_配饰_01166,配饰,16,17.674810856757784,13.900393765191994,3.7744170915657893,False,False,False,True,False,True,Overcapacity reduction: -3.8 units,-3.7744170915657893
35025,SPU_直筒裤_01167,直筒裤,16,21.287407711978734,15.178841066278137,6.108566645700597,False,False,False,True,True,True,Overcapacity reduction: -4.3 units,-4.257481542395747
35026,SPU_束脚裤_01168,束脚裤,28,8.307375392836613,6.9929139452636395,1.314461447572974,False,False,False,True,True,True,Overcapacity reduction: -1.3 units,-1.314461447572974
35031,SPU_锥形裤_01169,锥形裤,2,14.093796137446693,8.788339821064833,5.305456316381861,False,False,False,True,True,True,Overcapacity reduction: -2.8 units,-2.818759227489339
35036,SPU_棉服_01171,棉服,14,3.8815198996618667,2.5061749922796106,1.3753449073822561,False,False,False,True,False,True,Overcapacity reduction: -1.4 units,-1.3753449073822561
35052,SPU_短袖_01177,短袖,2,17.896063265240176,13.964068353557051,3.931994911683125,False,False,False,True,False,True,Overcapacity reduction: -3.9 units,-3.931994911683125
35056,SPU_内衣_01178,内衣,0,6.406538995645003,4.675051068907657,1.731487926737346,False,False,False,True,False,True,Overcapacity reduction: -1.7 units,-1.731487926737346
35066,SPU_束脚裤_01181,束脚裤,2,17.387872871245463,10.880257758420798,6.507615112824665,False,False,False,True,True,True,Overcapacity reduction: -3.5 units,-3.477574574249093
35069,SPU_锥形裤_01182,锥形裤,2,18.164145066968416,14.12707115546316,4.0370739115052565,True,False,False,False,True,False,BLOCKED: Step 7 recommended addition,0.0
35076,SPU_羽绒服_01183,羽绒服,19,8.205928892340195,5.419357350356442,2.7865715419837525,False,False,False,True,False,True,Overcapacity reduction: -2.8 units,-2.7865715419837525
35078,SPU_棉服_01184,棉服,20,8.756770066025142,5.8970149557665605,2.8597551102585816,False,False,False,True,False,True,Overcapacity reduction: -2.9 units,-2.8597551102585816
35088,SPU_T恤_01188,T恤,19,10.139146281716842,7.485332426100756,2.653813855616086,True,False,False,False,False,False,BLOCKED: Step 7 recommended addition,0.0
35097,SPU_配饰_01192,配饰,19,24.172036961999623,20.46955947883217,3.7024774831674527,False,False,False,True,False,True,Overcapacity reduction: -3.7 units,-3.7024774831674527
35106,SPU_锥形裤_01195,锥形裤,2,13.626310482566911,11.240585030274218,2.385725452292693,False,False,False,True,True,True,Overcapacity reduction: -2.4 units,-2.385725452292693
35107,SPU_羽绒服_01196,羽绒服,2,24.817095088640183,18.623553273428783,6.1935418152114,False,False,False,True,False,True,Overcapacity reduction: -6.2 units,-6.1935418152114
35108,SPU_棉服_01197,棉服,2,20.161848522169226,17.675227166576708,2.4866213555925185,False,False,False,True,False,True,Overcapacity reduction: -2.5 units,-2.4866213555925185
35112,SPU_夹克_01199,夹克,14,20.880123894702947,17.327310897978244,3.552812996724704,False,False,False,True,False,True,Overcapacity reduction: -3.6 units,-3.552812996724704
35115,SPU_T恤_01201,T恤,29,8.56084891892561,7.177406040343795,1.383442878581814,False,False,False,True,False,True,Overcapacity reduction: -1.4 units,-1.383442878581814
35116,SPU_短裤_01202,短裤,14,8.87861770069363,6.956367692972305,1.922250007721325,False,False,False,True,False,True,Overcapacity reduction: -1.9 units,-1.922250007721325
35124,SPU_配饰_01205,配饰,15,3.204826396771781,2.445806133570622,0.7590202632011591,False,False,True,False,False,False,BLOCKED: Step 9 applied increase,0.0
35128,SPU_束脚裤_01207,束脚裤,0,5.634719261508339,3.460384548349071,2.174334713159268,False,False,True,False,True,False,BLOCKED: Step 9 applied increase,0.0
35136,SPU_羽绒服_01209,羽绒服,2,10.05458060420151,6.165110144521992,3.8894704596795178,False,False,False,True,False,True,Overcapacity reduction: -3.9 units,-3.8894704596795178
36007,SPU_短裤_01215,短裤,16,18.89221716792157,14.128249961467365,4.763967206454204,False,False,False,True,False,True,Overcapacity reduction: -4.8 units,-4.763967206454204
36009,SPU_短袖_01216,短袖,29,6.487445148603008,5.136862390545313,1.350582758057695,True,False,False,False,False,False,BLOCKED: Step 7 recommended addition,0.0
36012,SPU_内衣_01217,内衣,29,9.04351072175716,7.905097749697811,1.1384129720593492,True,False,False,False,False,False,BLOCKED: Step 7 recommended addition,0.0
36017,SPU_直筒裤_01219,直筒裤,29,4.460917776130942,3.552996713888083,0.9079210622428588,True,False,True,False,True,False,BLOCKED: Step 7 recommended addition,0.0
36019,SPU_锥形裤_01221,锥形裤,8,7.720426042042696,5.960535849877887,1.759890192164809,False,False,False,True,True,True,Overcapacity reduction: -1.5 units,-1.5440852084085392
36021,SPU_羽绒服_01222,羽绒服,20,23.72807999877205,15.902970482248172,7.825109516523877,False,False,False,True,False,True,Overcapacity reduction: -7.8 units,-7.825109516523877
36029,SPU_针织衫_01226,针织衫,8,24.668440385712817,21.279218001228593,3.389222384484224,False,False,False,True,False,True,Overcapacity reduction: -3.4 units,-3.389222384484224
36038,SPU_配饰_01231,配饰,8,5.084256125145571,3.6969784834940147,1.3872776416515564,False,False,True,False,False,False,BLOCKED: Step 9 applied increase,0.0
36040,SPU_直筒裤_01232,直筒裤,13,20.825700871380313,12.880329364724997,7.9453715066553166,False,False,False,True,True,True,Overcapacity reduction: -4.2 units,-4.165140174276063
36041,SPU_束脚裤_01233,束脚裤,0,18.0925329265896,14.604013839642416,3.4885190869471856,False,False,False,True,True,True,Overcapacity reduction: -3.5 units,-3.4885190869471856
36045,SPU_羽绒服_01235,羽绒服,1,12.332071226411477,10.451929353262726,1.8801418731487516,False,False,False,True,False,True,Overcapacity reduction: -1.9 units,-1.8801418731487516
36046,SPU_棉服_01236,棉服,8,9.704740081541166,7.901946243903632,1.8027938376375339,False,False,False,True,False,True,Overcapacity reduction: -1.8 units,-1.8027938376375339
36052,SPU_夹克_01238,夹克,25,17.602155935266644,12.99093301482824,4.611222920438404,False,False,False,True,False,True,Overcapacity reduction: -4.6 units,-4.611222920438404
36054,SPU_针织衫_01239,针织衫,13,3.507035944945363,2.343612412499903,1.16342353244546,False,False,False,True,False,True,Overcapacity reduction: -1.2 units,-1.16342353244546
36057,SPU_T恤_01240,T恤,15,17.063783429989982,13.538866802262772,3.52491662772721,False,False,False,True,False,True,Overcapacity reduction: -3.5 units,-3.52491662772721
36081,SPU_羽绒服_01248,羽绒服,0,16.184105392119022,11.639404482193743,4.544700909925279,False,False,False,True,False,True,Overcapacity reduction: -4.5 units,-4.544700909925279
36082,SPU_棉服_01249,棉服,4,21.944497441351363,18.764636896110872,3.1798605452404907,False,False,False,True,False,True,Overcapacity reduction: -3.2 units,-3.1798605452404907
36087,SPU_毛呢大_01250,毛呢大衣,0,14.943318911937714,9.547807821001646,5.395511090936068,False,False,False,True,False,True,Overcapacity reduction: -5.4 units,-5.395511090936068
36094,SPU_T恤_01253,T恤,8,20.31346758638642,15.270502326239233,5.042965260147186,False,False,False,True,False,True,Overcapacity reduction: -5.0 units,-5.042965260147186
36097,SPU_短袖_01255,短袖,23,4.8622725788618375,3.646993159085824,1.2152794197760133,False,False,True,False,False,False,BLOCKED: Step 9 applied increase,0.0
36103,SPU_配饰_01257,配饰,13,16.00015404219899,9.824181718265603,6.175972323933387,False,False,False,True,False,True,Overcapacity reduction: -6.2 units,-6.175972323933387
36105,SPU_束脚裤_01259,束脚裤,8,16.872951340787957,12.69468932037387,4.178262020414087,False,False,False,True,True,True,Overcapacity reduction: -3.4 units,-3.3745902681575917
36106,SPU_锥形裤_01260,锥形裤,4,19.181455527458787,15.655614115993782,3.525841411465006,False,False,False,True,True,True,Overcapacity reduction: -3.5 units,-3.525841411465006
36110,SPU_棉服_01262,棉服,8,6.258217569796804,4.071469400026356,2.186748169770448,False,False,False,True,False,True,Overcapacity reduction: -2.2 units,-2.186748169770448
36122,SPU_短裤_01267,短裤,1,15.765027708381117,12.628988376226252,3.1360393321548656,False,False,False,True,False,True,Overcapacity reduction: -3.1 units,-3.1360393321548656
36124,SPU_短袖_01268,短袖,13,10.401907739985223,6.799231132412685,3.602676607572538,False,False,False,True,False,True,Overcapacity reduction: -3.6 units,-3.602676607572538
36126,SPU_内衣_01269,内衣,7,8.396144709436081,6.912762359513782,1.483382349922299,False,False,False,True,False,True,Overcapacity reduction: -1.5 units,-1.483382349922299
36133,SPU_配饰_01270,配饰,23,21.94273479938929,17.711886382408945,4.2308484169803435,False,False,False,True,False,True,Overcapacity reduction: -4.2 units,-4.2308484169803435
36144,SPU_棉服_01275,棉服,23,4.589045661994513,3.871755796753112,0.7172898652414008,False,False,False,True,False,True,Overcapacity reduction: -0.7 units,-0.7172898652414008
36148,SPU_夹克_01277,夹克,23,20.1133095218113,13.741976649090045,6.371332872721254,False,False,False,True,False,True,Overcapacity reduction: -6.4 units,-6.371332872721254
36152,SPU_短袖_01281,短袖,23,19.43894219194891,16.549390366002854,2.8895518259460573,False,False,False,True,False,True,Overcapacity reduction: -2.9 units,-2.8895518259460573
36162,SPU_束脚裤_01285,束脚裤,23,3.735383728050876,2.7424510870058647,0.9929326410450114,False,False,False,True,True,True,Overcapacity reduction: -0.7 units,-0.7470767456101752
37015,SPU_针织衫_01291,针织衫,15,6.768015034657271,5.405691832721388,1.362323201935883,False,False,False,True,False,True,Overcapacity reduction: -1.4 units,-1.362323201935883
37017,SPU_T恤_01292,T恤,14,5.820137601830158,4.7987766399408915,1.0213609618892665,False,False,False,True,False,True,Overcapacity reduction: -1.0 units,-1.0213609618892665
37021,SPU_短袖_01294,短袖,11,17.50731143069816,12.489847013915496,5.017464416782664,False,False,False,True,False,True,Overcapacity reduction: -5.0 units,-5.017464416782664
37023,SPU_内衣_01295,内衣,5,14.085553529408017,9.822299728572473,4.263253800835544,False,False,False,True,False,True,Overcapacity reduction: -4.3 units,-4.263253800835544
37034,SPU_棉服_01301,棉服,19,18.82811928873938,11.414977610998779,7.413141677740601,False,False,False,True,False,True,Overcapacity reduction: -7.4 units,-7.413141677740601
37036,SPU_毛呢大_01302,毛呢大衣,15,5.274688605860913,3.9812493175262325,1.2934392883346804,False,False,False,True,False,True,Overcapacity reduction: -1.3 units,-1.2934392883346804
37038,SPU_夹克_01303,夹克,25,22.93076729437782,16.38045751370155,6.550309780676269,False,False,False,True,False,True,Overcapacity reduction: -6.6 units,-6.550309780676269
37041,SPU_T恤_01305,T恤,12,7.410319050859898,6.39486930175276,1.0154497491071384,False,False,False,True,False,True,Overcapacity reduction: -1.0 units,-1.0154497491071384
37044,SPU_短裤_01306,短裤,19,16.325383290117266,14.051742598274908,2.273640691842358,True,False,False,False,False,False,BLOCKED: Step 7 recommended addition,0.0
37046,SPU_内衣_01308,内衣,4,5.6061575120786005,4.53760786479115,1.0685496472874503,False,False,True,False,False,False,BLOCKED: Step 9 applied increase,0.0
37050,SPU_直筒裤_01310,直筒裤,4,4.217312517593614,3.3239909219865265,0.8933215956070875,False,False,False,True,True,True,Overcapacity reduction: -0.8 units,-0.8434625035187229
37056,SPU_束脚裤_01311,束脚裤,26,7.261775117078553,4.375476929389671,2.8862981876888822,False,False,False,True,True,True,Overcapacity reduction: -1.5 units,-1.4523550234157108
37058,SPU_羽绒服_01313,羽绒服,21,17.23889023475282,12.70797764559508,4.53091258915774,False,False,False,True,False,True,Overcapacity reduction: -4.5 units,-4.53091258915774
37062,SPU_棉服_01314,棉服,19,5.3025339459737175,3.808412944717516,1.4941210012562016,False,False,False,True,False,True,Overcapacity reduction: -1.5 units,-1.4941210012562016
37070,SPU_夹克_01316,夹克,11,18.533278522036678,16.04014527448529,2.4931332475513877,False,False,False,True,False,True,Overcapacity reduction: -2.5 units,-2.4931332475513877
37074,SPU_针织衫_01317,针织衫,11,8.920634558036229,8.007408289331847,0.9132262687043813,False,False,False,True,False,True,Overcapacity reduction: -0.9 units,-0.9132262687043813
37077,SPU_短袖_01320,短袖,0,17.252414849380983,10.763375230295434,6.489039619085549,False,False,False,True,False,True,Overcapacity reduction: -6.5 units,-6.489039619085549
37081,SPU_配饰_01322,配饰,15,16.127905782336775,10.266488787896654,5.8614169944401215,True,False,False,False,False,False,BLOCKED: Step 7 recommended addition,0.0
37084,SPU_直筒裤_01323,直筒裤,2,10.905457791347319,8.640414025441052,2.2650437659062668,False,False,False,True,True,True,Overcapacity reduction: -2.2 units,-2.181091558269464
37091,SPU_羽绒服_01326,羽绒服,0,17.725663716781515,10.84061654483512,6.885047171946395,False,False,False,True,False,True,Overcapacity reduction: -6.9 units,-6.885047171946395
37115,SPU_短裤_01332,短裤,5,9.028259168482045,6.1568022552084365,2.871456913273608,False,False,False,True,False,True,Overcapacity reduction: -2.9 units,-2.871456913273608
37124,SPU_束脚裤_01337,束脚裤,3,20.629745281945468,14.891058456644467,5.738686825301,False,False,False,True,True,True,Overcapacity reduction: -4.1 units,-4.125949056389094
37125,SPU_锥形裤_01338,锥形裤,4,14.537599608870485,11.523415735633272,3.0141838732372133,False,False,False,True,True,True,Overcapacity reduction: -2.9 units,-2.9075199217740972
37126,SPU_羽绒服_01339,羽绒服,25,20.47645295204284,17.538754125739445,2.9376988263033965,False,False,False,True,False,True,Overcapacity reduction: -2.9 units,-2.9376988263033965
37129,SPU_棉服_01340,棉服,22,24.554155365024915,19.926163245781026,4.627992119243888,False,False,False,True,False,True,Overcapacity reduction: -4.6 units,-4.627992119243888
37143,SPU_短袖_01346,短袖,25,16.4096272145894,12.238583248992438,4.1710439655969616,False,False,False,True,False,True,Overcapacity reduction: -4.2 units,-4.1710439655969616
37151,SPU_直筒裤_01349,直筒裤,9,14.710696004659658,9.66956939130447,5.041126613355187,False,False,False,True,True,True,Overcapacity reduction: -2.9 units,-2.9421392009319316
37153,SPU_束脚裤_01350,束脚裤,12,20.957012740981604,12.872314671801814,8.08469806917979,False,False,False,True,True,True,Overcapacity reduction: -4.2 units,-4.191402548196321
37156,SPU_棉服_01353,棉服,0,6.77761975742114,5.345315835186113,1.4323039222350262,False,False,False,True,False,True,Overcapacity reduction: -1.4 units,-1.4323039222350262
37164,SPU_毛呢大_01354,毛呢大衣,26,9.232523615949448,8.12540197679249,1.1071216391569578,False,False,False,True,False,True,Overcapacity reduction: -1.1 units,-1.1071216391569578
37191,SPU_束脚裤_01363,束脚裤,0,3.887155273860915,2.510647338489263,1.3765079353716523,False,False,False,True,True,True,Overcapacity reduction: -0.8 units,-0.7774310547721831
37192,SPU_锥形裤_01364,锥形裤,15,9.353819338989972,8.239196445832528,1.1146228931574438,False,False,False,True,True,True,Overcapacity reduction: -1.1 units,-1.1146228931574438
37193,SPU_羽绒服_01365,羽绒服,19,22.214612074002826,14.71017749285063,7.504434581152196,False,False,False,True,False,True,Overcapacity reduction: -7.5 units,-7.504434581152196
37204,SPU_夹克_01368,夹克,12,9.71909696794053,8.04962622700716,1.6694707409333702,False,False,False,True,False,True,Overcapacity reduction: -1.7 units,-1.6694707409333702
37206,SPU_T恤_01370,T恤,15,22.16809373866546,19.27158272148303,2.89651101718243,False,False,False,True,False,True,Overcapacity reduction: -2.9 units,-2.89651101718243
37210,SPU_短袖_01372,短袖,19,20.53284508834421,15.695439205313013,4.837405883031197,False,False,False,True,False,True,Overcapacity reduction: -4.8 units,-4.837405883031197
37212,SPU_配饰_01374,配饰,11,10.324905433172212,8.025152278251078,2.2997531549211345,False,False,False,True,False,True,Overcapacity reduction: -2.3 units,-2.2997531549211345
37213,SPU_直筒裤_01375,直筒裤,25,23.272070196763668,18.31098572754186,4.9610844692218095,False,False,False,True,True,True,Overcapacity reduction: -4.7 units,-4.654414039352734
41007,SPU_羽绒服_01378,羽绒服,4,16.45288675982238,10.40462023581766,6.04826652400472,False,False,False,True,False,True,Overcapacity reduction: -6.0 units,-6.04826652400472
41028,SPU_夹克_01381,夹克,4,12.70803540850151,9.570647877643149,3.137387530858362,False,False,False,True,False,True,Overcapacity reduction: -3.1 units,-3.137387530858362
41034,SPU_短裤_01384,短裤,4,3.887263543133286,2.726232768222073,1.1610307749112128,False,False,True,False,False,False,BLOCKED: Step 9 applied increase,0.0
41035,SPU_短袖_01385,短袖,19,13.48858526118322,10.541740603677757,2.946844657505462,False,False,False,True,False,True,Overcapacity reduction: -2.9 units,-2.946844657505462
41038,SPU_配饰_01387,配饰,15,7.533623158617855,6.3854426432194185,1.1481805153984368,False,False,False,True,False,True,Overcapacity reduction: -1.1 units,-1.1481805153984368
41046,SPU_锥形裤_01390,锥形裤,0,21.074709218738434,15.602186141873807,5.472523076864627,False,False,False,True,True,True,Overcapacity reduction: -4.2 units,-4.214941843747687
41049,SPU_棉服_01392,棉服,23,21.753655484121207,15.122631494228846,6.631023989892361,False,False,False,True,False,True,Overcapacity reduction: -6.6 units,-6.631023989892361
41056,SPU_针织衫_01395,针织衫,29,6.439291644642449,5.29994450765463,1.1393471369878183,False,False,False,True,False,True,Overcapacity reduction: -1.1 units,-1.1393471369878183
41062,SPU_短裤_01397,短裤,11,17.583937551580448,13.143189166770343,4.440748384810105,False,False,False,True,False,True,Overcapacity reduction: -4.4 units,-4.440748384810105
41097,SPU_束脚裤_01402,束脚裤,19,10.705992154725207,6.577625825003764,4.128366329721443,True,False,False,False,True,False,BLOCKED: Step 7 recommended addition,0.0
41104,SPU_羽绒服_01404,羽绒服,15,5.867495918519582,5.255853663716526,0.6116422548030558,False,False,False,True,False,True,Overcapacity reduction: -0.6 units,-0.6116422548030558
41107,SPU_棉服_01405,棉服,11,7.37981088221507,6.337266762971861,1.0425441192432086,False,False,False,True,False,True,Overcapacity reduction: -1.0 units,-1.0425441192432086
41110,SPU_夹克_01407,夹克,15,17.388507708492728,14.027878197723433,3.3606295107692947,False,False,False,True,False,True,Overcapacity reduction: -3.4 units,-3.3606295107692947
41123,SPU_短裤_01410,短裤,4,24.168090008819604,20.326875001748146,3.841215007071458,False,False,False,True,False,True,Overcapacity reduction: -3.8 units,-3.841215007071458
41126,SPU_短袖_01411,短袖,15,12.609097725113033,7.623201391524311,4.985896333588722,False,False,False,True,False,True,Overcapacity reduction: -5.0 units,-4.985896333588722
41129,SPU_配饰_01413,配饰,4,17.380442480923648,11.721018193455485,5.659424287468163,False,False,False,True,False,True,Overcapacity reduction: -5.7 units,-5.659424287468163
41134,SPU_直筒裤_01414,直筒裤,15,18.85290122615402,14.218155842366858,4.634745383787163,True,False,False,False,True,False,BLOCKED: Step 7 recommended addition,0.0
41138,SPU_锥形裤_01416,锥形裤,20,24.874335686743297,17.28347114050464,7.590864546238656,False,False,False,True,True,True,Overcapacity reduction: -5.0 units,-4.97486713734866
41140,SPU_羽绒服_01417,羽绒服,15,9.173982757283348,7.522650931370954,1.6513318259123935,False,False,False,True,False,True,Overcapacity reduction: -1.7 units,-1.6513318259123935
41141,SPU_棉服_01418,棉服,25,23.15074608698915,18.416509690568983,4.734236396420169,False,False,False,True,False,True,Overcapacity reduction: -4.7 units,-4.734236396420169
41143,SPU_夹克_01420,夹克,15,12.951116507954513,9.4274002599702,3.5237162479843125,False,False,False,True,False,True,Overcapacity reduction: -3.5 units,-3.5237162479843125
41164,SPU_束脚裤_01428,束脚裤,15,12.859539214118044,9.211664705040167,3.6478745090778766,False,False,False,True,True,True,Overcapacity reduction: -2.6 units,-2.571907842823609
41181,SPU_短裤_01436,短裤,19,24.08320910259051,15.613867125509287,8.469341977081221,False,False,False,True,False,True,Overcapacity reduction: -8.5 units,-8.469341977081221
41182,SPU_短袖_01437,短袖,15,14.056047347884508,10.982646135500532,3.073401212383976,False,False,False,True,False,True,Overcapacity reduction: -3.1 units,-3.073401212383976
41187,SPU_直筒裤_01440,直筒裤,14,21.197479265407715,14.403909213812614,6.7935700515951005,False,False,False,True,True,True,Overcapacity reduction: -4.2 units,-4.239495853081543
41193,SPU_锥形裤_01442,锥形裤,19,8.011123515591631,5.885560286541333,2.1255632290502984,False,False,False,True,True,True,Overcapacity reduction: -1.6 units,-1.6022247031183263
41204,SPU_针织衫_01447,针织衫,11,6.876276935613445,5.33355519749657,1.5427217381168754,False,False,False,True,False,True,Overcapacity reduction: -1.5 units,-1.5427217381168754
41211,SPU_短袖_01450,短袖,19,23.413813856964595,15.714797166404997,7.699016690559597,False,False,False,True,False,True,Overcapacity reduction: -7.7 units,-7.699016690559597
41212,SPU_内衣_01451,内衣,12,19.369087927028712,15.825982218954133,3.543105708074579,False,False,False,True,False,True,Overcapacity reduction: -3.5 units,-3.543105708074579
41217,SPU_直筒裤_01453,直筒裤,11,22.433693422486286,18.53247057772362,3.9012228447626676,False,False,False,True,True,True,Overcapacity reduction: -3.9 units,-3.9012228447626676
41220,SPU_锥形裤_01455,锥形裤,11,6.8739643347647865,5.060957898441939,1.8130064363228477,False,False,False,True,True,True,Overcapacity reduction: -1.4 units,-1.3747928669529574
41221,SPU_羽绒服_01456,羽绒服,15,11.604029371260852,9.018954682885296,2.585074688375556,False,False,False,True,False,True,Overcapacity reduction: -2.6 units,-2.585074688375556
41225,SPU_夹克_01459,夹克,11,24.072376697867067,16.80901578496554,7.263360912901529,False,False,False,True,False,True,Overcapacity reduction: -7.3 units,-7.263360912901529
41231,SPU_T恤_01461,T恤,11,20.423142318267747,13.29640087273773,7.126741445530017,False,False,False,True,False,True,Overcapacity reduction: -7.1 units,-7.126741445530017
41234,SPU_短袖_01463,短袖,15,20.00322660040077,17.15010149139458,2.8531251090061893,True,False,False,False,False,False,BLOCKED: Step 7 recommended addition,0.0
41236,SPU_配饰_01465,配饰,12,22.70786623076873,18.506674385059174,4.201191845709555,False,False,False,True,False,True,Overcapacity reduction: -4.2 units,-4.201191845709555
41237,SPU_直筒裤_01466,直筒裤,11,6.013265959973189,4.467773245711631,1.5454927142615578,False,False,True,False,True,False,BLOCKED: Step 9 applied increase,0.0
41241,SPU_锥形裤_01468,锥形裤,11,3.8912018047090804,2.8039438991661574,1.087257905542923,False,False,True,False,True,False,BLOCKED: Step 9 applied increase,0.0
41247,SPU_棉服_01470,棉服,24,4.845222248144266,3.012296548580483,1.8329256995637828,False,False,False,True,False,True,Overcapacity reduction: -1.8 units,-1.8329256995637828
41248,SPU_毛呢大_01471,毛呢大衣,19,17.30653342961717,11.7448001315338,5.561733298083368,False,False,False,True,False,True,Overcapacity reduction: -5.6 units,-5.561733298083368
41254,SPU_短裤_01475,短裤,24,23.242503893097833,18.7554530166286,4.487050876469233,False,False,False,True,False,True,Overcapacity reduction: -4.5 units,-4.487050876469233
42001,SPU_内衣_01477,内衣,20,21.9421940687763,17.74177564990139,4.200418418874911,False,False,False,True,False,True,Overcapacity reduction: -4.2 units,-4.200418418874911
42010,SPU_直筒裤_01479,直筒裤,20,23.342324318913978,16.3373462427622,7.004978076151776,False,False,False,True,True,True,Overcapacity reduction: -4.7 units,-4.668464863782796
42019,SPU_束脚裤_01480,束脚裤,29,15.872676540396743,11.045726061132791,4.826950479263951,True,False,False,False,True,False,BLOCKED: Step 7 recommended addition,0.0
42021,SPU_锥形裤_01481,锥形裤,0,18.94715877875737,11.934799714085134,7.012359064672236,False,False,False,True,True,True,Overcapacity reduction: -3.8 units,-3.7894317557514743
42024,SPU_羽绒服_01482,羽绒服,22,24.570357551227566,15.77449986293629,8.795857688291276,False,False,False,True,False,True,Overcapacity reduction: -8.8 units,-8.795857688291276
42026,SPU_棉服_01483,棉服,8,4.652060207716907,4.0648551425497015,0.5872050651672058,False,False,False,True,False,True,Overcapacity reduction: -0.6 units,-0.5872050651672058
42031,SPU_T恤_01487,T恤,27,16.534727725132107,12.868970654743842,3.665757070388265,False,False,False,True,False,True,Overcapacity reduction: -3.7 units,-3.665757070388265
42033,SPU_短裤_01488,短裤,20,5.716198622076193,3.8197155049536025,1.8964831171225902,False,False,False,True,False,True,Overcapacity reduction: -1.9 units,-1.8964831171225902
42034,SPU_短袖_01489,短袖,17,16.407796541200135,14.242958019290588,2.1648385219095463,False,False,False,True,False,True,Overcapacity reduction: -2.2 units,-2.1648385219095463
42037,SPU_配饰_01491,配饰,23,20.193508849727476,15.611354221006255,4.58215462872122,False,False,False,True,False,True,Overcapacity reduction: -4.6 units,-4.58215462872122
42046,SPU_直筒裤_01492,直筒裤,16,3.117132192563414,2.1720336469424413,0.9450985456209726,False,False,True,False,True,False,BLOCKED: Step 9 applied increase,0.0
42052,SPU_束脚裤_01493,束脚裤,3,16.402298610653176,12.397686531584926,4.0046120790682505,False,False,False,True,True,True,Overcapacity reduction: -3.3 units,-3.2804597221306353
42056,SPU_羽绒服_01495,羽绒服,16,5.561801529863652,3.4699720380717154,2.0918294917919362,False,False,False,True,False,True,Overcapacity reduction: -2.1 units,-2.0918294917919362
42060,SPU_毛呢大_01497,毛呢大衣,17,17.023798331793845,13.771438347523196,3.252359984270649,False,False,False,True,False,True,Overcapacity reduction: -3.3 units,-3.252359984270649
42062,SPU_夹克_01498,夹克,29,20.995664963698516,13.880553619179878,7.115111344518638,False,False,False,True,False,True,Overcapacity reduction: -7.1 units,-7.115111344518638
