str_code,spu_code,sub_cate_name,category_type,cluster_id,current_spu_count,target_spu_count,eligibility_status,excess_quantity,is_overcapacity,original_reduction,original_recommended
S01098,SPU_夹克_0198,夹克,transition,5,12.431354396059485,13.856362661963699,INELIGIBLE,-1.4250082659042143,False,0.0,False
S01099,SPU_针织衫_0199,针织衫,transition,5,7.275123195991267,4.907410649099601,INELIGIBLE,2.367712546891666,True,2.367712546891666,True
S01000,SPU_T恤_0200,T恤,summer,1,5.502986521036691,6.342146495132365,ELIGIBLE,-0.8391599740956739,False,0.0,False
S01001,SPU_短裤_0201,短裤,summer,3,16.31952937790175,12.418254579615832,ELIGIBLE,3.9012747982859164,True,3.9012747982859164,True
S01002,SPU_短袖_0202,短袖,summer,4,11.855003289225175,13.045929291486729,ELIGIBLE,-1.1909260022615538,False,0.0,False
S01003,SPU_内衣_0203,内衣,all_season,5,12.295362229934117,14.193475939976997,ELIGIBLE,-1.89811371004288,False,0.0,False
S01004,SPU_配饰_0204,配饰,all_season,3,14.617214493279459,16.20383841311096,ELIGIBLE,-1.5866239198315029,False,0.0,False
S01005,SPU_直筒裤_0205,直筒裤,core,3,13.985440471659897,16.668057161108827,ELIGIBLE,-2.6826166894489294,False,0.0,False
S01006,SPU_束脚裤_0206,束脚裤,core,2,19.20925009417723,14.903860693269786,ELIGIBLE,4.305389400907442,True,4.305389400907442,True
S01007,SPU_锥形裤_0207,锥形裤,core,2,14.171813531519717,12.21096134309281,ELIGIBLE,1.960852188426907,True,1.960852188426907,True
S01008,SPU_羽绒服_0208,羽绒服,winter,4,6.5331899633779935,7.565544567673639,INELIGIBLE,-1.0323546042956453,False,0.0,False
S01009,SPU_棉服_0209,棉服,winter,5,15.60857951470098,12.06366051673869,INELIGIBLE,3.5449189979622897,True,3.5449189979622897,True
S01010,SPU_毛呢大_0210,毛呢大衣,winter,2,6.033823090508282,3.808996179568621,INELIGIBLE,2.224826910939661,True,2.224826910939661,True
S01011,SPU_夹克_0211,夹克,transition,1,18.883527693601646,19.311194448522293,INELIGIBLE,-0.4276667549206472,False,0.0,False
S01012,SPU_针织衫_0212,针织衫,transition,5,7.482807655509347,6.369719339515531,INELIGIBLE,1.1130883159938154,True,1.1130883159938154,True
S01013,SPU_T恤_0213,T恤,summer,1,18.048445430931924,20.182765918270494,ELIGIBLE,-2.13432048733857,False,0.0,False
S01014,SPU_短裤_0214,短裤,summer,5,10.689585475783232,11.129098062528536,ELIGIBLE,-0.4395125867453036,False,0.0,False
S01015,SPU_短袖_0215,短袖,summer,1,5.069480345069043,3.6472407168957575,ELIGIBLE,1.4222396281732856,True,1.4222396281732856,True
S01016,SPU_内衣_0216,内衣,all_season,1,17.952772109194353,19.62489374263707,ELIGIBLE,-1.6721216334427176,False,0.0,False
S01017,SPU_配饰_0217,配饰,all_season,3,16.062518721646224,16.784062556335325,ELIGIBLE,-0.7215438346891005,False,0.0,False
S01018,SPU_直筒裤_0218,直筒裤,core,4,18.69124194318693,14.453742748324444,ELIGIBLE,4.237499194862487,True,4.237499194862487,True
S01019,SPU_束脚裤_0219,束脚裤,core,4,11.28388174256822,12.101723722940276,ELIGIBLE,-0.8178419803720569,False,0.0,False
S01020,SPU_锥形裤_0220,锥形裤,core,3,14.483964318792955,11.573574077418478,ELIGIBLE,2.9103902413744773,True,2.9103902413744773,True
S01021,SPU_羽绒服_0221,羽绒服,winter,1,19.416054762041828,14.064742264809347,INELIGIBLE,5.351312497232481,True,5.351312497232481,True
S01022,SPU_棉服_0222,棉服,winter,4,13.026045784004879,8.986392489414172,INELIGIBLE,4.039653294590707,True,4.039653294590707,True
S01023,SPU_毛呢大_0223,毛呢大衣,winter,5,10.959771731863968,12.712857411300485,INELIGIBLE,-1.7530856794365164,False,0.0,False
S01024,SPU_夹克_0224,夹克,transition,5,14.374639805765785,12.232379243035968,INELIGIBLE,2.142260562729817,True,2.142260562729817,True
S01025,SPU_针织衫_0225,针织衫,transition,3,5.985629591425285,6.528273403971381,INELIGIBLE,-0.5426438125460962,False,0.0,False
S01026,SPU_T恤_0226,T恤,summer,2,13.016838368858703,14.310743209898238,ELIGIBLE,-1.2939048410395344,False,0.0,False
S01027,SPU_短裤_0227,短裤,summer,3,7.328603688960688,6.291867797752294,ELIGIBLE,1.0367358912083935,True,1.0367358912083935,True
S01028,SPU_短袖_0228,短袖,summer,3,10.599639744196294,8.407632792645936,ELIGIBLE,2.1920069515503577,True,2.1920069515503577,True
S01029,SPU_内衣_0229,内衣,all_season,4,17.011246572291814,19.8684176436677,ELIGIBLE,-2.8571710713758875,False,0.0,False
S01030,SPU_配饰_0230,配饰,all_season,5,11.11976743047267,11.684403787556311,ELIGIBLE,-0.564636357083641,False,0.0,False
S01031,SPU_直筒裤_0231,直筒裤,core,3,12.582618186590507,13.436402296350634,ELIGIBLE,-0.8537841097601273,False,0.0,False
S01032,SPU_束脚裤_0232,束脚裤,core,5,7.678169930815004,8.043931504309178,ELIGIBLE,-0.36576157349417393,False,0.0,False
S01033,SPU_锥形裤_0233,锥形裤,core,2,17.079724510368575,19.140213601279136,ELIGIBLE,-2.0604890909105613,False,0.0,False
S01034,SPU_羽绒服_0234,羽绒服,winter,3,19.43973977832312,19.988258663859813,INELIGIBLE,-0.5485188855366943,False,0.0,False
S01035,SPU_棉服_0235,棉服,winter,2,5.19502885266104,3.441009839663204,INELIGIBLE,1.7540190129978361,True,1.7540190129978361,True
S01036,SPU_毛呢大_0236,毛呢大衣,winter,3,6.841653344940627,7.721388111510485,INELIGIBLE,-0.8797347665698583,False,0.0,False
S01037,SPU_夹克_0237,夹克,transition,2,18.390075666154623,19.64728505850033,INELIGIBLE,-1.2572093923457075,False,0.0,False
S01038,SPU_针织衫_0238,针织衫,transition,2,17.376609971339896,10.604396542339178,INELIGIBLE,6.772213429000718,True,6.772213429000718,True
S01039,SPU_T恤_0239,T恤,summer,4,14.36223361773701,15.947959733618859,ELIGIBLE,-1.5857261158818492,False,0.0,False
S01040,SPU_短裤_0240,短裤,summer,2,17.916020299620826,15.98761475564537,ELIGIBLE,1.9284055439754564,True,1.9284055439754564,True
S01041,SPU_短袖_0241,短袖,summer,4,7.101697636496788,7.794015434209462,ELIGIBLE,-0.6923177977126738,False,0.0,False
S01042,SPU_内衣_0242,内衣,all_season,1,12.271675507255193,14.092023808763566,ELIGIBLE,-1.820348301508373,False,0.0,False
S01043,SPU_配饰_0243,配饰,all_season,2,14.50217329739221,9.307593759309823,ELIGIBLE,5.194579538082387,True,5.194579538082387,True
S01044,SPU_直筒裤_0244,直筒裤,core,3,11.325559018299227,9.855180835349007,ELIGIBLE,1.4703781829502205,True,1.4703781829502205,True
S01045,SPU_束脚裤_0245,束脚裤,core,2,9.084609897790534,7.942580334959596,ELIGIBLE,1.1420295628309383,True,1.1420295628309383,True
S01046,SPU_锥形裤_0246,锥形裤,core,5,17.225816426036857,17.457246647495584,ELIGIBLE,-0.2314302214587265,False,0.0,False
S01047,SPU_羽绒服_0247,羽绒服,winter,5,14.771305825277963,15.381128172081699,INELIGIBLE,-0.6098223468037354,False,0.0,False
S01048,SPU_棉服_0248,棉服,winter,2,7.100278079906735,4.827830658178533,INELIGIBLE,2.2724474217282022,True,2.2724474217282022,True
S01049,SPU_毛呢大_0249,毛呢大衣,winter,3,13.961196532554624,15.81813807549399,INELIGIBLE,-1.8569415429393672,False,0.0,False
S01050,SPU_夹克_0250,夹克,transition,2,18.716179188874396,20.150357058650236,INELIGIBLE,-1.4341778697758407,False,0.0,False
S01051,SPU_针织衫_0251,针织衫,transition,2,11.33054089326031,10.056853866137631,INELIGIBLE,1.2736870271226781,True,1.2736870271226781,True
S01052,SPU_T恤_0252,T恤,summer,1,6.241980018876897,6.548272866932906,ELIGIBLE,-0.30629284805600854,False,0.0,False
S01053,SPU_短裤_0253,短裤,summer,5,17.55618486054544,20.770770332724354,ELIGIBLE,-3.214585472178914,False,0.0,False
S01054,SPU_短袖_0254,短袖,summer,3,9.456825734347625,10.357210873220222,ELIGIBLE,-0.900385138872597,False,0.0,False
S01055,SPU_内衣_0255,内衣,all_season,5,12.256324128986192,9.33874090048915,ELIGIBLE,2.917583228497042,True,2.917583228497042,True
S01056,SPU_配饰_0256,配饰,all_season,3,13.926168960503823,10.429445443746982,ELIGIBLE,3.496723516756841,True,3.496723516756841,True
S01057,SPU_直筒裤_0257,直筒裤,core,5,7.320082113248543,8.014373321419084,ELIGIBLE,-0.694291208170541,False,0.0,False
S01058,SPU_束脚裤_0258,束脚裤,core,1,6.127066726037132,6.7342483973505995,ELIGIBLE,-0.6071816713134677,False,0.0,False
S01059,SPU_锥形裤_0259,锥形裤,core,3,13.97429087402232,14.186513986734639,ELIGIBLE,-0.2122231127123193,False,0.0,False
S01060,SPU_羽绒服_0260,羽绒服,winter,2,16.991238184534687,17.91605475402212,INELIGIBLE,-0.9248165694874331,False,0.0,False
S01061,SPU_棉服_0261,棉服,winter,2,6.546406190206174,5.513573633719597,INELIGIBLE,1.0328325564865768,True,1.0328325564865768,True
S01062,SPU_毛呢大_0262,毛呢大衣,winter,1,7.052279463784421,7.6813509344565585,INELIGIBLE,-0.6290714706721374,False,0.0,False
S01063,SPU_夹克_0263,夹克,transition,4,13.128514210675371,15.051119176002988,INELIGIBLE,-1.9226049653276167,False,0.0,False
S01064,SPU_针织衫_0264,针织衫,transition,5,16.38553768308275,18.473814095780945,INELIGIBLE,-2.088276412698196,False,0.0,False
S01065,SPU_T恤_0265,T恤,summer,1,18.550457189540374,21.12220060653683,ELIGIBLE,-2.571743416996455,False,0.0,False
S01066,SPU_短裤_0266,短裤,summer,1,19.160890095299198,15.552368557542982,ELIGIBLE,3.608521537756216,True,3.608521537756216,True
S01067,SPU_短袖_0267,短袖,summer,1,7.7086301769100025,9.120062320389032,ELIGIBLE,-1.4114321434790291,False,0.0,False
S01068,SPU_内衣_0268,内衣,all_season,5,15.965355071874225,10.131368563909408,ELIGIBLE,5.833986507964816,True,5.833986507964816,True
S01069,SPU_配饰_0269,配饰,all_season,3,19.16399733670151,22.46803395023797,ELIGIBLE,-3.3040366135364607,False,0.0,False
S01070,SPU_直筒裤_0270,直筒裤,core,3,9.786507098648835,9.85894219461831,ELIGIBLE,-0.07243509596947462,False,0.0,False
S01071,SPU_束脚裤_0271,束脚裤,core,3,13.41015791005271,15.783751452275576,ELIGIBLE,-2.3735935422228653,False,0.0,False
S01072,SPU_锥形裤_0272,锥形裤,core,3,10.098124456520992,10.230119749203096,ELIGIBLE,-0.1319952926821042,False,0.0,False
S01073,SPU_羽绒服_0273,羽绒服,winter,1,13.076022355711814,15.005666056383934,INELIGIBLE,-1.9296437006721199,False,0.0,False
S01074,SPU_棉服_0274,棉服,winter,1,18.289666223542806,19.141816430913966,INELIGIBLE,-0.8521502073711602,False,0.0,False
S01075,SPU_毛呢大_0275,毛呢大衣,winter,3,18.05148310851395,15.567788605942686,INELIGIBLE,2.4836945025712627,True,2.4836945025712627,True
S01076,SPU_夹克_0276,夹克,transition,5,10.759458348795887,10.910154689229556,INELIGIBLE,-0.15069634043366875,False,0.0,False
S01077,SPU_针织衫_0277,针织衫,transition,4,5.790257539658429,3.539463023652371,INELIGIBLE,2.2507945160060574,True,2.2507945160060574,True
S01078,SPU_T恤_0278,T恤,summer,4,14.412581948275552,17.24921867703118,ELIGIBLE,-2.8366367287556287,False,0.0,False
S01079,SPU_短裤_0279,短裤,summer,2,6.375490026671452,4.8246887845059705,ELIGIBLE,1.5508012421654813,True,1.5508012421654813,True
S01080,SPU_短袖_0280,短袖,summer,1,8.581657186524534,6.061968048200363,ELIGIBLE,2.5196891383241713,True,2.5196891383241713,True
S01081,SPU_内衣_0281,内衣,all_season,2,9.444621806839852,5.786039361131619,ELIGIBLE,3.658582445708232,True,3.658582445708232,True
S01082,SPU_配饰_0282,配饰,all_season,1,18.655086530863016,11.805690176223214,ELIGIBLE,6.8493963546398025,True,6.8493963546398025,True
S01083,SPU_直筒裤_0283,直筒裤,core,1,15.194709240396048,13.447140738173445,ELIGIBLE,1.7475685022226024,True,1.7475685022226024,True
S01084,SPU_束脚裤_0284,束脚裤,core,5,8.884739774027205,10.63028997374173,ELIGIBLE,-1.7455501997145255,False,0.0,False
S01085,SPU_锥形裤_0285,锥形裤,core,3,18.55585950762906,21.31456961687177,ELIGIBLE,-2.7587101092427098,False,0.0,False
S01086,SPU_羽绒服_0286,羽绒服,winter,4,8.47507552075165,9.576236403154361,INELIGIBLE,-1.101160882402711,False,0.0,False
S01087,SPU_棉服_0287,棉服,winter,5,17.45963776625937,10.721677338938168,INELIGIBLE,6.737960427321202,True,6.737960427321202,True
S01088,SPU_毛呢大_0288,毛呢大衣,winter,1,8.30729313605263,6.927246905501866,INELIGIBLE,1.3800462305507644,True,1.3800462305507644,True
S01089,SPU_夹克_0289,夹克,transition,5,5.8676401484509455,6.904787656700074,INELIGIBLE,-1.0371475082491282,False,0.0,False
S01090,SPU_针织衫_0290,针织衫,transition,3,13.959111086455115,14.685636384782658,INELIGIBLE,-0.7265252983275428,False,0.0,False
S01091,SPU_T恤_0291,T恤,summer,3,16.37357713556137,16.87754243422192,ELIGIBLE,-0.5039652986605496,False,0.0,False
S01092,SPU_短裤_0292,短裤,summer,3,8.36660857754991,6.36776159028143,ELIGIBLE,1.9988469872684798,True,1.9988469872684798,True
S01093,SPU_短袖_0293,短袖,summer,1,18.4238216184176,20.109351092801866,ELIGIBLE,-1.6855294743842677,False,0.0,False
S01094,SPU_内衣_0294,内衣,all_season,3,9.094390622844724,9.175106365386684,ELIGIBLE,-0.08071574254196001,False,0.0,False
S01095,SPU_配饰_0295,配饰,all_season,2,17.93191425898176,20.281862862122626,ELIGIBLE,-2.3499486031408665,False,0.0,False
S01096,SPU_直筒裤_0296,直筒裤,core,5,16.028189817851793,10.831766181305076,ELIGIBLE,5.196423636546717,True,5.196423636546717,True
S01097,SPU_束脚裤_0297,束脚裤,core,3,15.851301705328774,16.10823930941424,ELIGIBLE,-0.25693760408546673,False,0.0,False
S01098,SPU_锥形裤_0298,锥形裤,core,4,6.642032900816808,7.959115260093164,ELIGIBLE,-1.3170823592763554,False,0.0,False
S01099,SPU_羽绒服_0299,羽绒服,winter,2,12.427197905209615,13.899591661319741,INELIGIBLE,-1.472393756110126,False,0.0,False
S01000,SPU_棉服_0300,棉服,winter,2,13.56978412879361,15.045576607856775,INELIGIBLE,-1.4757924790631645,False,0.0,False
S01001,SPU_毛呢大_0301,毛呢大衣,winter,5,9.00542405254132,10.441655947561594,INELIGIBLE,-1.4362318950202742,False,0.0,False
S01002,SPU_夹克_0302,夹克,transition,4,17.75872593641363,20.27465072981052,INELIGIBLE,-2.5159247933968913,False,0.0,False
S01003,SPU_针织衫_0303,针织衫,transition,3,8.580350469515263,8.761969192849826,INELIGIBLE,-0.1816187233345623,False,0.0,False
S01004,SPU_T恤_0304,T恤,summer,3,16.29074959336462,14.079463244686789,ELIGIBLE,2.211286348677831,True,2.211286348677831,True
S01005,SPU_短裤_0305,短裤,summer,2,11.982050131549753,11.994380070333428,ELIGIBLE,-0.012329938783674166,False,0.0,False
S01006,SPU_短袖_0306,短袖,summer,3,8.429377422873852,8.43126579135816,ELIGIBLE,-0.001888368484307179,False,0.0,False
S01007,SPU_内衣_0307,内衣,all_season,2,17.482012669366128,17.50434024741785,ELIGIBLE,-0.022327578051722696,False,0.0,False
S01008,SPU_配饰_0308,配饰,all_season,5,14.253903775636132,16.055065619284306,ELIGIBLE,-1.801161843648174,False,0.0,False
S01009,SPU_直筒裤_0309,直筒裤,core,2,14.510085546494171,16.7732102258307,ELIGIBLE,-2.263124679336528,False,0.0,False
S01010,SPU_束脚裤_0310,束脚裤,core,3,16.41541853753042,19.577001895858523,ELIGIBLE,-3.1615833583281017,False,0.0,False
S01011,SPU_锥形裤_0311,锥形裤,core,4,14.489328397009222,14.78638781955823,ELIGIBLE,-0.2970594225490082,False,0.0,False
S01012,SPU_羽绒服_0312,羽绒服,winter,4,7.606302129613502,9.047388918578012,INELIGIBLE,-1.44108678896451,False,0.0,False
S01013,SPU_棉服_0313,棉服,winter,1,16.564764387982034,18.133692364427578,INELIGIBLE,-1.5689279764455435,False,0.0,False
S01014,SPU_毛呢大_0314,毛呢大衣,winter,2,6.12041626636781,7.332440307707945,INELIGIBLE,-1.2120240413401353,False,0.0,False
S01015,SPU_夹克_0315,夹克,transition,5,11.689374605154821,13.078997777609887,INELIGIBLE,-1.3896231724550656,False,0.0,False
S01016,SPU_针织衫_0316,针织衫,transition,4,5.368803746882023,3.742502175259024,INELIGIBLE,1.6263015716229985,True,1.6263015716229985,True
S01017,SPU_T恤_0317,T恤,summer,3,8.787631245325734,5.691586054455818,ELIGIBLE,3.0960451908699165,True,3.0960451908699165,True
S01018,SPU_短裤_0318,短裤,summer,2,19.956867502365668,21.75852170973256,ELIGIBLE,-1.8016542073668909,False,0.0,False
S01019,SPU_短袖_0319,短袖,summer,5,15.40523338672233,9.62386980233968,ELIGIBLE,5.78136358438265,True,5.78136358438265,True
S01020,SPU_内衣_0320,内衣,all_season,4,14.81766821421703,13.117475163254742,ELIGIBLE,1.7001930509622873,True,1.7001930509622873,True
S01021,SPU_配饰_0321,配饰,all_season,4,5.469534706212744,6.464469881968796,ELIGIBLE,-0.9949351757560523,False,0.0,False
S01022,SPU_直筒裤_0322,直筒裤,core,5,14.577889214961283,9.9459771812459,ELIGIBLE,4.631912033715384,True,4.631912033715384,True
S01023,SPU_束脚裤_0323,束脚裤,core,3,9.679279857426957,7.911134849445342,ELIGIBLE,1.768145007981615,True,1.768145007981615,True
S01024,SPU_锥形裤_0324,锥形裤,core,2,8.19657056037625,6.520372271040698,ELIGIBLE,1.6761982893355514,True,1.6761982893355514,True
S01025,SPU_羽绒服_0325,羽绒服,winter,4,13.44125429515074,14.901600351968954,INELIGIBLE,-1.4603460568182136,False,0.0,False
S01026,SPU_棉服_0326,棉服,winter,4,7.782882735546817,8.991715183161384,INELIGIBLE,-1.2088324476145669,False,0.0,False
S01027,SPU_毛呢大_0327,毛呢大衣,winter,3,17.671748421753314,19.885030017845278,INELIGIBLE,-2.2132815960919636,False,0.0,False
S01028,SPU_夹克_0328,夹克,transition,4,5.487892692368779,6.164714843329832,INELIGIBLE,-0.676822150961053,False,0.0,False
S01029,SPU_针织衫_0329,针织衫,transition,1,5.018477527496389,5.628028280078361,INELIGIBLE,-0.6095507525819723,False,0.0,False
S01030,SPU_T恤_0330,T恤,summer,4,11.454588423491941,8.562057015342035,ELIGIBLE,2.8925314081499067,True,2.8925314081499067,True
S01031,SPU_短裤_0331,短裤,summer,5,9.034901066526466,9.595718985264034,ELIGIBLE,-0.5608179187375679,False,0.0,False
S01032,SPU_短袖_0332,短袖,summer,5,7.243709640013487,8.229515684807506,ELIGIBLE,-0.9858060447940193,False,0.0,False
S01033,SPU_内衣_0333,内衣,all_season,2,12.199082520756853,12.910685693935159,ELIGIBLE,-0.7116031731783057,False,0.0,False
S01034,SPU_配饰_0334,配饰,all_season,5,16.35588901416835,19.32552524081007,ELIGIBLE,-2.9696362266417182,False,0.0,False
S01035,SPU_直筒裤_0335,直筒裤,core,3,12.207604208867433,8.210999451634093,ELIGIBLE,3.9966047572333405,True,3.9966047572333405,True
S01036,SPU_束脚裤_0336,束脚裤,core,1,13.563567527662464,10.100882522669657,ELIGIBLE,3.4626850049928066,True,3.4626850049928066,True
S01037,SPU_锥形裤_0337,锥形裤,core,4,15.536974558161559,15.567336439714266,ELIGIBLE,-0.03036188155270736,False,0.0,False
S01038,SPU_羽绒服_0338,羽绒服,winter,4,6.0862440821951225,7.160506923276837,INELIGIBLE,-1.0742628410817145,False,0.0,False
S01039,SPU_棉服_0339,棉服,winter,1,17.367710703452506,12.098840704249533,INELIGIBLE,5.268869999202973,True,5.268869999202973,True
S01040,SPU_毛呢大_0340,毛呢大衣,winter,2,15.341974537058986,15.956114527216988,INELIGIBLE,-0.6141399901580016,False,0.0,False
S01041,SPU_夹克_0341,夹克,transition,4,6.5685176050160035,7.49661725440514,INELIGIBLE,-0.9280996493891367,False,0.0,False
S01042,SPU_针织衫_0342,针织衫,transition,1,19.043183693655347,14.518311879945431,INELIGIBLE,4.524871813709916,True,4.524871813709916,True
S01043,SPU_T恤_0343,T恤,summer,2,19.028027229491894,21.40769004974773,ELIGIBLE,-2.3796628202558345,False,0.0,False
S01044,SPU_短裤_0344,短裤,summer,4,10.091752888142091,10.253452734619211,ELIGIBLE,-0.16169984647712,False,0.0,False
S01045,SPU_短袖_0345,短袖,summer,4,13.295021788879376,15.379235964186721,ELIGIBLE,-2.084214175307345,False,0.0,False
S01046,SPU_内衣_0346,内衣,all_season,3,5.611311591387091,4.105135482218387,ELIGIBLE,1.5061761091687043,True,1.5061761091687043,True
S01047,SPU_配饰_0347,配饰,all_season,2,5.905281259858457,3.825815618789831,ELIGIBLE,2.079465641068626,True,2.079465641068626,True
S01048,SPU_直筒裤_0348,直筒裤,core,5,14.236130329133642,10.549752397916091,ELIGIBLE,3.6863779312175513,True,3.6863779312175513,True
S01049,SPU_束脚裤_0349,束脚裤,core,5,7.73176873533049,8.750363972197844,ELIGIBLE,-1.0185952368673545,False,0.0,False
S01050,SPU_锥形裤_0350,锥形裤,core,3,7.42508816220204,5.910213550604262,ELIGIBLE,1.5148746115977776,True,1.5148746115977776,True
S01051,SPU_羽绒服_0351,羽绒服,winter,5,19.94500874085113,22.53915904056906,INELIGIBLE,-2.5941502997179313,False,0.0,False
S01052,SPU_棉服_0352,棉服,winter,2,11.048920416857477,8.01621204034015,INELIGIBLE,3.032708376517327,True,3.032708376517327,True
S01053,SPU_毛呢大_0353,毛呢大衣,winter,1,17.606786094154003,15.638948952528759,INELIGIBLE,1.9678371416252443,True,1.9678371416252443,True
S01054,SPU_夹克_0354,夹克,transition,2,16.140597817999716,17.257317335174367,INELIGIBLE,-1.1167195171746513,False,0.0,False
S01055,SPU_针织衫_0355,针织衫,transition,4,16.515858321001705,18.310473214920535,INELIGIBLE,-1.7946148939188298,False,0.0,False
S01056,SPU_T恤_0356,T恤,summer,3,13.6801311285859,15.664455107883997,ELIGIBLE,-1.9843239792980967,False,0.0,False
S01057,SPU_短裤_0357,短裤,summer,4,18.101348571224907,19.6280920706482,ELIGIBLE,-1.5267434994232936,False,0.0,False
S01058,SPU_短袖_0358,短袖,summer,2,19.881999745110086,14.071392051150063,ELIGIBLE,5.810607693960023,True,5.810607693960023,True
S01059,SPU_内衣_0359,内衣,all_season,3,14.344498753452243,16.44772652068736,ELIGIBLE,-2.1032277672351185,False,0.0,False
S01060,SPU_配饰_0360,配饰,all_season,3,16.64000310553144,18.64297819617477,ELIGIBLE,-2.0029750906433286,False,0.0,False
S01061,SPU_直筒裤_0361,直筒裤,core,2,8.563149873858166,8.873096427811266,ELIGIBLE,-0.30994655395310033,False,0.0,False
S01062,SPU_束脚裤_0362,束脚裤,core,5,6.0369917927992915,6.1545844151030265,ELIGIBLE,-0.1175926223037349,False,0.0,False
S01063,SPU_锥形裤_0363,锥形裤,core,5,11.679578825039982,12.518717715937836,ELIGIBLE,-0.8391388908978534,False,0.0,False
S01064,SPU_羽绒服_0364,羽绒服,winter,2,6.428922619319394,6.830277759773871,INELIGIBLE,-0.40135514045447707,False,0.0,False
S01065,SPU_棉服_0365,棉服,winter,4,8.872001490516913,9.449018837417471,INELIGIBLE,-0.5770173469005577,False,0.0,False
S01066,SPU_毛呢大_0366,毛呢大衣,winter,4,6.963104910775248,7.595061747588621,INELIGIBLE,-0.631956836813373,False,0.0,False
S01067,SPU_夹克_0367,夹克,transition,3,18.25564504491129,19.463764796884714,INELIGIBLE,-1.208119751973424,False,0.0,False
S01068,SPU_针织衫_0368,针织衫,transition,5,10.055047646469294,10.921566562607019,INELIGIBLE,-0.8665189161377249,False,0.0,False
S01069,SPU_T恤_0369,T恤,summer,4,13.818265566655803,14.516164757791149,ELIGIBLE,-0.6978991911353454,False,0.0,False
S01070,SPU_短裤_0370,短裤,summer,4,10.690378848836357,11.453099007740517,ELIGIBLE,-0.7627201589041608,False,0.0,False
S01071,SPU_短袖_0371,短袖,summer,4,12.119463136247209,14.072321079977772,ELIGIBLE,-1.9528579437305638,False,0.0,False
S01072,SPU_内衣_0372,内衣,all_season,4,17.963242665112535,19.902934587370446,ELIGIBLE,-1.9396919222579108,False,0.0,False
S01073,SPU_配饰_0373,配饰,all_season,4,9.046244172754845,6.86927327788019,ELIGIBLE,2.176970894874655,True,2.176970894874655,True
S01074,SPU_直筒裤_0374,直筒裤,core,4,5.775452558622904,6.035002756117393,ELIGIBLE,-0.25955019749448915,False,0.0,False
S01075,SPU_束脚裤_0375,束脚裤,core,5,19.008125262918576,14.297349992129597,ELIGIBLE,4.710775270788979,True,4.710775270788979,True
S01076,SPU_锥形裤_0376,锥形裤,core,4,7.225148014431333,8.619773101080424,ELIGIBLE,-1.394625086649091,False,0.0,False
S01077,SPU_羽绒服_0377,羽绒服,winter,3,5.2606968527821945,4.69216978988625,INELIGIBLE,0.568527062895944,True,0.568527062895944,False
S01078,SPU_棉服_0378,棉服,winter,3,12.332698703853803,12.677154073558752,INELIGIBLE,-0.3444553697049493,False,0.0,False
S01079,SPU_毛呢大_0379,毛呢大衣,winter,5,7.1531354305908925,8.201640474556731,INELIGIBLE,-1.0485050439658385,False,0.0,False
S01080,SPU_夹克_0380,夹克,transition,2,7.825236256484022,8.069640052527955,INELIGIBLE,-0.24440379604393314,False,0.0,False
S01081,SPU_针织衫_0381,针织衫,transition,5,19.450202492305984,15.530786452437333,INELIGIBLE,3.9194160398686506,True,3.9194160398686506,True
S01082,SPU_T恤_0382,T恤,summer,2,10.61445150709689,7.1461177766913515,ELIGIBLE,3.468333730405538,True,3.468333730405538,True
S01083,SPU_短裤_0383,短裤,summer,2,18.033574767180774,18.143172229780312,ELIGIBLE,-0.10959746259953818,False,0.0,False
S01084,SPU_短袖_0384,短袖,summer,1,15.342901265473417,16.00471777920424,ELIGIBLE,-0.6618165137308214,False,0.0,False
S01085,SPU_内衣_0385,内衣,all_season,5,15.00457275486361,16.050612544975962,ELIGIBLE,-1.0460397901123528,False,0.0,False
S01086,SPU_配饰_0386,配饰,all_season,2,19.99120588656,17.8551906230759,ELIGIBLE,2.1360152634841008,True,2.1360152634841008,True
S01087,SPU_直筒裤_0387,直筒裤,core,1,19.90005406037943,20.260172185916844,ELIGIBLE,-0.36011812553741507,False,0.0,False
S01088,SPU_束脚裤_0388,束脚裤,core,1,6.636644476486246,7.652304421428623,ELIGIBLE,-1.015659944942377,False,0.0,False
S01089,SPU_锥形裤_0389,锥形裤,core,4,15.01390078345377,17.30287545990133,ELIGIBLE,-2.288974676447559,False,0.0,False
S01090,SPU_羽绒服_0390,羽绒服,winter,1,9.757935751480979,10.491092890976192,INELIGIBLE,-0.7331571394952139,False,0.0,False
S01091,SPU_棉服_0391,棉服,winter,1,9.925718418276215,11.136322175054021,INELIGIBLE,-1.2106037567778056,False,0.0,False
S01092,SPU_毛呢大_0392,毛呢大衣,winter,5,10.706295563491965,11.983525522396727,INELIGIBLE,-1.277229958904762,False,0.0,False
S01093,SPU_夹克_0393,夹克,transition,1,11.666291791268023,9.054425029217331,INELIGIBLE,2.611866762050692,True,2.611866762050692,True
S01094,SPU_针织衫_0394,针织衫,transition,2,16.39016491884299,18.168050901844193,INELIGIBLE,-1.7778859830012017,False,0.0,False
S01095,SPU_T恤_0395,T恤,summer,2,12.187728164445964,8.560347626612172,ELIGIBLE,3.627380537833792,True,3.627380537833792,True
S01096,SPU_短裤_0396,短裤,summer,4,7.2348778395529205,7.590934623837717,ELIGIBLE,-0.3560567842847968,False,0.0,False
