str_code,spu_code,sub_cate_name,cluster_id,eligibility_status,is_core_subcategory,adjusted_by_step8,current_spu_count,rule9_applied,rule9_reason,recommended_quantity_change
33538,SPU_短袖_00865,短袖,13,ELIGIBLE,False,False,10.307795485358115,False,Above minimum (10.3 >= 3.2),0.0
33540,SPU_内衣_00866,内衣,17,ELIGIBLE,False,False,19.248013174733195,False,Above minimum (19.2 >= 3.8),0.0
33541,SPU_配饰_00867,配饰,17,ELIGIBLE,False,False,17.141103096558414,False,Above minimum (17.1 >= 6.8),0.0
33545,SPU_直筒裤_00868,直筒裤,17,ELIGIBLE,True,False,22.129740779929556,False,Above minimum (22.1 >= 4.0),0.0
33547,SPU_束脚裤_00869,束脚裤,10,ELIGIBLE,True,False,11.662613114438948,False,Above minimum (11.7 >= 3.4),0.0
33548,SPU_锥形裤_00870,锥形裤,10,ELIGIBLE,True,False,9.598446744407457,False,Above minimum (9.6 >= 4.4),0.0
33549,SPU_羽绒服_00871,羽绒服,5,INELIGIBLE,False,False,15.8327594600525,False,SKIPPED: Ineligible (not core subcategory),0.0
33551,SPU_棉服_00872,棉服,16,INELIGIBLE,False,False,18.42414692201394,False,SKIPPED: Ineligible (not core subcategory),0.0
33552,SPU_毛呢大_00873,毛呢大衣,27,INELIGIBLE,False,False,3.84481930117958,False,SKIPPED: Ineligible (not core subcategory),0.0
33553,SPU_夹克_00874,夹克,5,INELIGIBLE,False,False,18.77976126904664,False,SKIPPED: Ineligible (not core subcategory),0.0
33554,SPU_针织衫_00875,针织衫,17,INELIGIBLE,False,False,11.493120584340387,False,SKIPPED: Ineligible (not core subcategory),0.0
33555,SPU_T恤_00876,T恤,3,ELIGIBLE,False,False,4.5125859412947245,False,Above minimum (4.5 >= 3.2),0.0
33557,SPU_短裤_00877,短裤,5,ELIGIBLE,False,False,15.26915120607996,False,Above minimum (15.3 >= 3.7),0.0
33558,SPU_短袖_00878,短袖,17,ELIGIBLE,False,False,21.872871237384757,False,Above minimum (21.9 >= 3.8),0.0
33559,SPU_内衣_00879,内衣,5,ELIGIBLE,False,False,13.375780034295758,False,Above minimum (13.4 >= 7.6),0.0
33560,SPU_配饰_00880,配饰,17,ELIGIBLE,False,False,24.738729671001977,False,Above minimum (24.7 >= 4.8),0.0
33562,SPU_直筒裤_00881,直筒裤,13,ELIGIBLE,True,False,24.64165483060134,False,Above minimum (24.6 >= 3.7),0.0
33565,SPU_束脚裤_00882,束脚裤,23,ELIGIBLE,True,False,3.865961356034049,True,"Below minimum (3.9 < 4.8), increase by 0.8",0.7731922712068098
33571,SPU_锥形裤_00883,锥形裤,9,ELIGIBLE,True,False,12.423739612514618,False,Above minimum (12.4 >= 6.6),0.0
33572,SPU_羽绒服_00884,羽绒服,8,INELIGIBLE,False,False,12.52247826325779,False,SKIPPED: Ineligible (not core subcategory),0.0
33573,SPU_棉服_00885,棉服,16,INELIGIBLE,False,False,10.38796002211376,False,SKIPPED: Ineligible (not core subcategory),0.0
33574,SPU_毛呢大_00886,毛呢大衣,17,INELIGIBLE,False,False,9.131274950427567,False,SKIPPED: Ineligible (not core subcategory),0.0
33576,SPU_夹克_00887,夹克,13,INELIGIBLE,False,False,11.909308922276146,False,SKIPPED: Ineligible (not core subcategory),0.0
33579,SPU_针织衫_00888,针织衫,10,INELIGIBLE,False,False,12.67038471900377,False,SKIPPED: Ineligible (not core subcategory),0.0
33581,SPU_T恤_00889,T恤,3,ELIGIBLE,False,False,24.26428566637197,False,SKIPPED: No demand signal (sell-through < 1%),0.0
33585,SPU_短裤_00890,短裤,17,ELIGIBLE,False,False,20.835038547427022,False,Above minimum (20.8 >= 7.8),0.0
33587,SPU_短袖_00891,短袖,1,ELIGIBLE,False,False,3.3123259583779214,True,"Below minimum (3.3 < 6.4), increase by 0.7",0.6624651916755844
33588,SPU_内衣_00892,内衣,5,ELIGIBLE,False,False,9.325246386442698,False,Above minimum (9.3 >= 3.0),0.0
33589,SPU_配饰_00893,配饰,16,ELIGIBLE,False,False,21.772978106664894,False,Above minimum (21.8 >= 5.3),0.0
33592,SPU_直筒裤_00894,直筒裤,5,ELIGIBLE,True,False,14.333674624504953,False,Above minimum (14.3 >= 6.6),0.0
33593,SPU_束脚裤_00895,束脚裤,5,ELIGIBLE,True,False,11.459347901537864,False,Above minimum (11.5 >= 4.9),0.0
33595,SPU_锥形裤_00896,锥形裤,27,ELIGIBLE,True,False,15.682755869077049,False,Above minimum (15.7 >= 3.3),0.0
33596,SPU_羽绒服_00897,羽绒服,5,INELIGIBLE,False,False,8.738683411165956,False,SKIPPED: Ineligible (not core subcategory),0.0
33599,SPU_棉服_00898,棉服,5,INELIGIBLE,False,False,15.566382047184101,False,SKIPPED: Ineligible (not core subcategory),0.0
33600,SPU_毛呢大_00899,毛呢大衣,5,INELIGIBLE,False,False,18.796311918794032,False,SKIPPED: Ineligible (not core subcategory),0.0
33603,SPU_夹克_00900,夹克,5,INELIGIBLE,False,False,8.36789665175439,False,SKIPPED: Ineligible (not core subcategory),0.0
33606,SPU_针织衫_00901,针织衫,3,INELIGIBLE,False,False,24.265688859714366,False,SKIPPED: Ineligible (not core subcategory),0.0
33607,SPU_T恤_00902,T恤,3,ELIGIBLE,False,False,19.202409841619602,False,Above minimum (19.2 >= 4.1),0.0
33608,SPU_短裤_00903,短裤,17,ELIGIBLE,False,False,13.80243477871602,False,Above minimum (13.8 >= 7.8),0.0
33609,SPU_短袖_00904,短袖,26,ELIGIBLE,False,False,12.783681090883388,False,Above minimum (12.8 >= 6.1),0.0
33614,SPU_内衣_00905,内衣,17,ELIGIBLE,False,False,16.36113716944745,False,Above minimum (16.4 >= 5.6),0.0
33616,SPU_配饰_00906,配饰,10,ELIGIBLE,False,False,7.641337593638909,False,Above minimum (7.6 >= 4.8),0.0
33618,SPU_直筒裤_00907,直筒裤,8,ELIGIBLE,True,False,5.943119189867296,False,Above minimum (5.9 >= 4.1),0.0
33619,SPU_束脚裤_00908,束脚裤,3,ELIGIBLE,True,False,14.985623876074165,False,Above minimum (15.0 >= 3.3),0.0
33620,SPU_锥形裤_00909,锥形裤,8,ELIGIBLE,True,False,18.488691957016453,False,Above minimum (18.5 >= 7.9),0.0
33623,SPU_羽绒服_00910,羽绒服,5,INELIGIBLE,False,False,20.60302682054567,False,SKIPPED: Ineligible (not core subcategory),0.0
33625,SPU_棉服_00911,棉服,17,INELIGIBLE,False,False,20.11001402149145,False,SKIPPED: Ineligible (not core subcategory),0.0
33627,SPU_毛呢大_00912,毛呢大衣,16,INELIGIBLE,False,False,4.33992195117402,False,SKIPPED: Ineligible (not core subcategory),0.0
33630,SPU_夹克_00913,夹克,23,INELIGIBLE,False,False,19.857400400728338,False,SKIPPED: Ineligible (not core subcategory),0.0
33633,SPU_针织衫_00914,针织衫,3,INELIGIBLE,False,False,18.244245042945348,False,SKIPPED: Ineligible (not core subcategory),0.0
33634,SPU_T恤_00915,T恤,5,ELIGIBLE,False,False,6.439967116187251,False,Above minimum (6.4 >= 4.8),0.0
33636,SPU_短裤_00916,短裤,3,ELIGIBLE,False,False,15.74489486134614,False,Above minimum (15.7 >= 5.1),0.0
33637,SPU_短袖_00917,短袖,5,ELIGIBLE,False,False,8.122888251274073,False,Above minimum (8.1 >= 5.0),0.0
33638,SPU_内衣_00918,内衣,3,ELIGIBLE,False,False,8.678368149815125,False,Above minimum (8.7 >= 7.2),0.0
33639,SPU_配饰_00919,配饰,5,ELIGIBLE,False,False,5.336704206946036,False,Above minimum (5.3 >= 2.7),0.0
33640,SPU_直筒裤_00920,直筒裤,3,ELIGIBLE,True,False,21.355145506486767,False,Above minimum (21.4 >= 5.2),0.0
33641,SPU_束脚裤_00921,束脚裤,5,ELIGIBLE,True,False,17.05718648341226,False,Above minimum (17.1 >= 5.3),0.0
33643,SPU_锥形裤_00922,锥形裤,17,ELIGIBLE,True,False,18.216154843413,False,Above minimum (18.2 >= 2.9),0.0
33644,SPU_羽绒服_00923,羽绒服,8,INELIGIBLE,False,False,14.620163758639835,False,SKIPPED: Ineligible (not core subcategory),0.0
33645,SPU_棉服_00924,棉服,16,INELIGIBLE,False,False,16.773203597577627,False,SKIPPED: Ineligible (not core subcategory),0.0
33646,SPU_毛呢大_00925,毛呢大衣,29,INELIGIBLE,False,False,8.721056885553546,False,SKIPPED: Ineligible (not core subcategory),0.0
33647,SPU_夹克_00926,夹克,5,INELIGIBLE,False,False,5.475068871585899,False,SKIPPED: Ineligible (not core subcategory),0.0
33648,SPU_针织衫_00927,针织衫,3,INELIGIBLE,False,False,8.798132548929113,False,SKIPPED: Ineligible (not core subcategory),0.0
33649,SPU_T恤_00928,T恤,17,ELIGIBLE,False,False,21.400328703028784,False,Above minimum (21.4 >= 6.9),0.0
33650,SPU_短裤_00929,短裤,5,ELIGIBLE,False,False,17.241526956208006,False,Above minimum (17.2 >= 7.5),0.0
33651,SPU_短袖_00930,短袖,3,ELIGIBLE,False,False,3.8788554122940755,True,"Below minimum (3.9 < 4.8), increase by 0.8",0.7757710824588151
33655,SPU_内衣_00931,内衣,5,ELIGIBLE,False,False,12.391684012112657,False,Above minimum (12.4 >= 3.9),0.0
33657,SPU_配饰_00932,配饰,5,ELIGIBLE,False,False,4.453216772087521,False,Above minimum (4.5 >= 4.1),0.0
33660,SPU_直筒裤_00933,直筒裤,23,ELIGIBLE,True,False,17.569107483251045,False,Above minimum (17.6 >= 2.8),0.0
33661,SPU_束脚裤_00934,束脚裤,17,ELIGIBLE,True,False,3.875536801384356,True,"Below minimum (3.9 < 4.7), increase by 0.8",0.7751073602768712
33662,SPU_锥形裤_00935,锥形裤,3,ELIGIBLE,True,False,4.693322026176382,False,Above minimum (4.7 >= 4.5),0.0
33664,SPU_羽绒服_00936,羽绒服,3,INELIGIBLE,False,False,22.296650288570337,False,SKIPPED: Ineligible (not core subcategory),0.0
33665,SPU_棉服_00937,棉服,17,INELIGIBLE,False,False,21.051165093106402,False,SKIPPED: Ineligible (not core subcategory),0.0
33670,SPU_毛呢大_00938,毛呢大衣,17,INELIGIBLE,False,False,15.022479942558281,False,SKIPPED: Ineligible (not core subcategory),0.0
33671,SPU_夹克_00939,夹克,10,INELIGIBLE,False,False,7.053470334598833,False,SKIPPED: Ineligible (not core subcategory),0.0
33672,SPU_针织衫_00940,针织衫,2,INELIGIBLE,False,False,15.600946087112808,False,SKIPPED: Ineligible (not core subcategory),0.0
33673,SPU_T恤_00941,T恤,10,ELIGIBLE,False,False,3.585384053709051,True,"Below minimum (3.6 < 6.5), increase by 0.7",0.7170768107418102
33674,SPU_短裤_00942,短裤,16,ELIGIBLE,False,False,7.529403739923065,False,Above minimum (7.5 >= 6.1),0.0
33677,SPU_短袖_00943,短袖,9,ELIGIBLE,False,False,24.180116844945058,False,Above minimum (24.2 >= 6.9),0.0
33681,SPU_内衣_00944,内衣,3,ELIGIBLE,False,False,16.60227046230184,False,Above minimum (16.6 >= 2.3),0.0
33682,SPU_配饰_00945,配饰,17,ELIGIBLE,False,False,21.7187606610861,False,Above minimum (21.7 >= 7.7),0.0
33683,SPU_直筒裤_00946,直筒裤,16,ELIGIBLE,True,False,15.75544256432501,False,Above minimum (15.8 >= 3.4),0.0
33684,SPU_束脚裤_00947,束脚裤,17,ELIGIBLE,True,False,23.126368899931318,False,Above minimum (23.1 >= 5.0),0.0
33685,SPU_锥形裤_00948,锥形裤,16,ELIGIBLE,True,False,6.22552025751653,False,Above minimum (6.2 >= 6.1),0.0
33687,SPU_羽绒服_00949,羽绒服,17,INELIGIBLE,False,False,19.60620408397129,False,SKIPPED: Ineligible (not core subcategory),0.0
33689,SPU_棉服_00950,棉服,3,INELIGIBLE,False,False,9.485979243628872,False,SKIPPED: Ineligible (not core subcategory),0.0
33690,SPU_毛呢大_00951,毛呢大衣,5,INELIGIBLE,False,False,22.70794609432428,False,SKIPPED: Ineligible (not core subcategory),0.0
33691,SPU_夹克_00952,夹克,27,INELIGIBLE,False,False,12.963433929141257,False,SKIPPED: Ineligible (not core subcategory),0.0
33694,SPU_针织衫_00953,针织衫,3,INELIGIBLE,False,False,5.04638300377885,False,SKIPPED: Ineligible (not core subcategory),0.0
33695,SPU_T恤_00954,T恤,23,ELIGIBLE,False,False,5.867049529791389,False,Above minimum (5.9 >= 3.0),0.0
33698,SPU_短裤_00955,短裤,7,ELIGIBLE,False,False,21.0723675610762,False,Above minimum (21.1 >= 6.1),0.0
33699,SPU_短袖_00956,短袖,1,ELIGIBLE,False,False,16.832148331319843,False,Above minimum (16.8 >= 7.3),0.0
33701,SPU_内衣_00957,内衣,17,ELIGIBLE,False,False,21.312602917441975,False,Above minimum (21.3 >= 6.0),0.0
33702,SPU_配饰_00958,配饰,5,ELIGIBLE,False,False,24.68321614696161,False,Above minimum (24.7 >= 2.6),0.0
33703,SPU_直筒裤_00959,直筒裤,13,ELIGIBLE,True,False,23.02431473118332,False,Above minimum (23.0 >= 4.6),0.0
33705,SPU_束脚裤_00960,束脚裤,17,ELIGIBLE,True,False,19.766851649907142,False,Above minimum (19.8 >= 7.2),0.0
33707,SPU_锥形裤_00961,锥形裤,3,ELIGIBLE,True,False,8.562422815186364,False,Above minimum (8.6 >= 5.8),0.0
33708,SPU_羽绒服_00962,羽绒服,8,INELIGIBLE,False,False,8.657351724400108,False,SKIPPED: Ineligible (not core subcategory),0.0
33709,SPU_棉服_00963,棉服,13,INELIGIBLE,False,False,21.106078637832564,False,SKIPPED: Ineligible (not core subcategory),0.0
33710,SPU_毛呢大_00964,毛呢大衣,17,INELIGIBLE,False,False,3.3720815982753614,False,SKIPPED: Ineligible (not core subcategory),0.0
33711,SPU_夹克_00965,夹克,12,INELIGIBLE,False,False,8.833756306033823,False,SKIPPED: Ineligible (not core subcategory),0.0
33712,SPU_针织衫_00966,针织衫,17,INELIGIBLE,False,False,5.9864087681978235,False,SKIPPED: Ineligible (not core subcategory),0.0
33714,SPU_T恤_00967,T恤,10,ELIGIBLE,False,False,8.977787175759953,False,Above minimum (9.0 >= 4.1),0.0
33715,SPU_短裤_00968,短裤,6,ELIGIBLE,False,False,16.853039095702464,False,Above minimum (16.9 >= 6.9),0.0
33716,SPU_短袖_00969,短袖,5,ELIGIBLE,False,False,4.541511305866168,True,"Below minimum (4.5 < 7.6), increase by 0.9",0.9083022611732336
33717,SPU_内衣_00970,内衣,5,ELIGIBLE,False,False,21.544800614036337,False,Above minimum (21.5 >= 3.0),0.0
33718,SPU_配饰_00971,配饰,13,ELIGIBLE,False,False,17.020647443836527,False,Above minimum (17.0 >= 8.0),0.0
33719,SPU_直筒裤_00972,直筒裤,5,ELIGIBLE,True,False,20.953248656515118,False,Above minimum (21.0 >= 7.3),0.0
33721,SPU_束脚裤_00973,束脚裤,3,ELIGIBLE,True,False,16.294697236072537,False,Above minimum (16.3 >= 2.6),0.0
33723,SPU_锥形裤_00974,锥形裤,17,ELIGIBLE,True,False,22.217753813394722,False,Above minimum (22.2 >= 3.9),0.0
33724,SPU_羽绒服_00975,羽绒服,17,INELIGIBLE,False,False,6.575243436544039,False,SKIPPED: Ineligible (not core subcategory),0.0
33725,SPU_棉服_00976,棉服,1,INELIGIBLE,False,False,6.165275418575163,False,SKIPPED: Ineligible (not core subcategory),0.0
33726,SPU_毛呢大_00977,毛呢大衣,8,INELIGIBLE,False,False,3.164189089178827,False,SKIPPED: Ineligible (not core subcategory),0.0
33727,SPU_夹克_00978,夹克,3,INELIGIBLE,False,False,20.88912409859796,False,SKIPPED: Ineligible (not core subcategory),0.0
33728,SPU_针织衫_00979,针织衫,10,INELIGIBLE,False,False,12.143811204641414,False,SKIPPED: Ineligible (not core subcategory),0.0
33729,SPU_T恤_00980,T恤,5,ELIGIBLE,False,False,7.493642294600721,False,Above minimum (7.5 >= 4.9),0.0
33730,SPU_短裤_00981,短裤,6,ELIGIBLE,False,False,15.448739323034781,False,Above minimum (15.4 >= 6.3),0.0
33732,SPU_短袖_00982,短袖,10,ELIGIBLE,False,False,13.832075071427477,False,Above minimum (13.8 >= 7.5),0.0
33733,SPU_内衣_00983,内衣,5,ELIGIBLE,False,False,23.94980831973419,False,Above minimum (23.9 >= 2.8),0.0
33736,SPU_配饰_00984,配饰,3,ELIGIBLE,False,False,5.181214470107727,False,Above minimum (5.2 >= 3.3),0.0
33739,SPU_直筒裤_00985,直筒裤,13,ELIGIBLE,True,False,11.939309081202891,False,Above minimum (11.9 >= 5.1),0.0
33740,SPU_束脚裤_00986,束脚裤,3,ELIGIBLE,True,False,24.660669720274488,False,Above minimum (24.7 >= 2.7),0.0
33741,SPU_锥形裤_00987,锥形裤,20,ELIGIBLE,True,False,6.84526973343405,False,Above minimum (6.8 >= 6.7),0.0
33742,SPU_羽绒服_00988,羽绒服,8,INELIGIBLE,False,False,16.518988125614236,False,SKIPPED: Ineligible (not core subcategory),0.0
33743,SPU_棉服_00989,棉服,17,INELIGIBLE,False,False,11.566575152671216,False,SKIPPED: Ineligible (not core subcategory),0.0
33747,SPU_毛呢大_00990,毛呢大衣,5,INELIGIBLE,False,False,12.044800121706343,False,SKIPPED: Ineligible (not core subcategory),0.0
33749,SPU_夹克_00991,夹克,5,INELIGIBLE,False,False,10.447151347360403,False,SKIPPED: Ineligible (not core subcategory),0.0
33760,SPU_针织衫_00992,针织衫,26,INELIGIBLE,False,False,20.381831499371632,False,SKIPPED: Ineligible (not core subcategory),0.0
33765,SPU_T恤_00993,T恤,5,ELIGIBLE,False,False,19.934091202531363,False,Above minimum (19.9 >= 4.4),0.0
33770,SPU_短裤_00994,短裤,1,ELIGIBLE,False,False,13.6452998204137,False,Above minimum (13.6 >= 7.6),0.0
33771,SPU_短袖_00995,短袖,0,ELIGIBLE,False,False,20.40883571487867,False,Above minimum (20.4 >= 3.7),0.0
34001,SPU_内衣_00996,内衣,7,ELIGIBLE,False,False,4.096923220781614,True,"Below minimum (4.1 < 5.9), increase by 0.8",0.8193846441563228
34003,SPU_配饰_00997,配饰,5,ELIGIBLE,False,False,24.128069041686867,False,Above minimum (24.1 >= 5.4),0.0
34015,SPU_直筒裤_00998,直筒裤,8,ELIGIBLE,True,False,17.650837653770214,False,Above minimum (17.7 >= 4.8),0.0
34023,SPU_束脚裤_00999,束脚裤,8,ELIGIBLE,True,False,4.588690077374135,True,"Below minimum (4.6 < 4.9), increase by 0.9",0.9177380154748271
34025,SPU_锥形裤_01000,锥形裤,17,ELIGIBLE,True,False,17.261652989712083,False,Above minimum (17.3 >= 2.9),0.0
34033,SPU_羽绒服_01001,羽绒服,10,INELIGIBLE,False,False,14.404040193377053,False,SKIPPED: Ineligible (not core subcategory),0.0
34049,SPU_棉服_01002,棉服,12,INELIGIBLE,False,False,24.53684182880256,False,SKIPPED: Ineligible (not core subcategory),0.0
34058,SPU_毛呢大_01003,毛呢大衣,16,INELIGIBLE,False,False,15.01744720287872,False,SKIPPED: Ineligible (not core subcategory),0.0
34062,SPU_夹克_01004,夹克,21,INELIGIBLE,False,False,4.995859420452279,False,SKIPPED: Ineligible (not core subcategory),0.0
34063,SPU_针织衫_01005,针织衫,29,INELIGIBLE,False,False,16.70903278245216,False,SKIPPED: Ineligible (not core subcategory),0.0
34067,SPU_T恤_01006,T恤,1,ELIGIBLE,False,False,18.700526228467382,False,Above minimum (18.7 >= 5.6),0.0
34077,SPU_短裤_01007,短裤,16,ELIGIBLE,False,False,12.405920817913664,False,Above minimum (12.4 >= 2.6),0.0
34082,SPU_短袖_01008,短袖,29,ELIGIBLE,False,False,20.921751232570177,False,Above minimum (20.9 >= 5.2),0.0
34083,SPU_内衣_01009,内衣,10,ELIGIBLE,False,False,21.6604688281637,False,Above minimum (21.7 >= 7.1),0.0
34086,SPU_配饰_01010,配饰,10,ELIGIBLE,False,False,11.877439833684646,False,Above minimum (11.9 >= 3.4),0.0
34088,SPU_直筒裤_01011,直筒裤,20,ELIGIBLE,True,False,13.702620846113303,False,Above minimum (13.7 >= 7.7),0.0
34089,SPU_束脚裤_01012,束脚裤,1,ELIGIBLE,True,False,6.7149043660747765,False,Above minimum (6.7 >= 3.9),0.0
34092,SPU_锥形裤_01013,锥形裤,0,ELIGIBLE,True,False,15.137672184439273,False,Above minimum (15.1 >= 4.3),0.0
34094,SPU_羽绒服_01014,羽绒服,16,INELIGIBLE,False,False,8.356274969468723,False,SKIPPED: Ineligible (not core subcategory),0.0
34095,SPU_棉服_01015,棉服,1,INELIGIBLE,False,False,12.216525515646813,False,SKIPPED: Ineligible (not core subcategory),0.0
34098,SPU_毛呢大_01016,毛呢大衣,1,INELIGIBLE,False,False,4.150140271912711,False,SKIPPED: Ineligible (not core subcategory),0.0
34099,SPU_夹克_01017,夹克,1,INELIGIBLE,False,False,10.022956551296147,False,SKIPPED: Ineligible (not core subcategory),0.0
34100,SPU_针织衫_01018,针织衫,0,INELIGIBLE,False,False,7.311564063438762,False,SKIPPED: Ineligible (not core subcategory),0.0
34101,SPU_T恤_01019,T恤,27,ELIGIBLE,False,False,8.934334249222875,False,Above minimum (8.9 >= 3.6),0.0
34103,SPU_短裤_01020,短裤,10,ELIGIBLE,False,False,4.144522610647831,True,"Below minimum (4.1 < 6.8), increase by 0.8",0.8289045221295663
34105,SPU_短袖_01021,短袖,27,ELIGIBLE,False,False,14.213973656339954,False,Above minimum (14.2 >= 4.3),0.0
34106,SPU_内衣_01022,内衣,3,ELIGIBLE,False,False,14.872559355869353,False,Above minimum (14.9 >= 4.5),0.0
34107,SPU_配饰_01023,配饰,16,ELIGIBLE,False,False,17.022854586602875,False,Above minimum (17.0 >= 2.7),0.0
34108,SPU_直筒裤_01024,直筒裤,7,ELIGIBLE,True,False,20.229520638613863,False,Above minimum (20.2 >= 5.8),0.0
34109,SPU_束脚裤_01025,束脚裤,1,ELIGIBLE,True,False,15.754971718774552,False,Above minimum (15.8 >= 3.1),0.0
34110,SPU_锥形裤_01026,锥形裤,3,ELIGIBLE,True,False,19.353763702540274,False,Above minimum (19.4 >= 2.9),0.0
34111,SPU_羽绒服_01027,羽绒服,16,INELIGIBLE,False,False,8.47749178155003,False,SKIPPED: Ineligible (not core subcategory),0.0
34112,SPU_棉服_01028,棉服,20,INELIGIBLE,False,False,4.230379702820965,False,SKIPPED: Ineligible (not core subcategory),0.0
34115,SPU_毛呢大_01029,毛呢大衣,4,INELIGIBLE,False,False,14.262649875002412,False,SKIPPED: Ineligible (not core subcategory),0.0
34117,SPU_夹克_01030,夹克,4,INELIGIBLE,False,False,16.056921148080733,False,SKIPPED: Ineligible (not core subcategory),0.0
34119,SPU_针织衫_01031,针织衫,16,INELIGIBLE,False,False,20.336773290650484,False,SKIPPED: Ineligible (not core subcategory),0.0
34120,SPU_T恤_01032,T恤,1,ELIGIBLE,False,False,20.22040483353051,False,Above minimum (20.2 >= 3.5),0.0
34122,SPU_短裤_01033,短裤,1,ELIGIBLE,False,False,7.604733668352589,False,Above minimum (7.6 >= 7.5),0.0
34123,SPU_短袖_01034,短袖,10,ELIGIBLE,False,False,4.989217511416537,False,Above minimum (5.0 >= 4.4),0.0
34124,SPU_内衣_01035,内衣,3,ELIGIBLE,False,False,13.923339289073306,False,Above minimum (13.9 >= 6.6),0.0
34126,SPU_配饰_01036,配饰,25,ELIGIBLE,False,False,6.3750834125599365,True,"Below minimum (6.4 < 6.8), increase by 1.0",1.0
34128,SPU_直筒裤_01037,直筒裤,17,ELIGIBLE,True,False,7.188399298534764,False,Above minimum (7.2 >= 2.7),0.0
34130,SPU_束脚裤_01038,束脚裤,4,ELIGIBLE,True,False,20.17500564313297,False,Above minimum (20.2 >= 5.3),0.0
34134,SPU_锥形裤_01039,锥形裤,6,ELIGIBLE,True,False,11.331473822785505,False,Above minimum (11.3 >= 7.2),0.0
34138,SPU_羽绒服_01040,羽绒服,21,INELIGIBLE,False,False,23.2354365791476,False,SKIPPED: Ineligible (not core subcategory),0.0
34139,SPU_棉服_01041,棉服,12,INELIGIBLE,False,False,6.669321374040832,False,SKIPPED: Ineligible (not core subcategory),0.0
34140,SPU_毛呢大_01042,毛呢大衣,21,INELIGIBLE,False,False,10.424495005685381,False,SKIPPED: Ineligible (not core subcategory),0.0
34141,SPU_夹克_01043,夹克,8,INELIGIBLE,False,False,21.39840888825412,False,SKIPPED: Ineligible (not core subcategory),0.0
34142,SPU_针织衫_01044,针织衫,7,INELIGIBLE,False,False,21.535841046770013,False,SKIPPED: Ineligible (not core subcategory),0.0
34148,SPU_T恤_01045,T恤,4,ELIGIBLE,False,False,10.700151106409933,False,Above minimum (10.7 >= 5.5),0.0
34149,SPU_短裤_01046,短裤,1,ELIGIBLE,False,False,8.624656913299917,False,Above minimum (8.6 >= 7.0),0.0
34150,SPU_短袖_01047,短袖,1,ELIGIBLE,False,False,19.768125246269808,False,Above minimum (19.8 >= 7.2),0.0
34151,SPU_内衣_01048,内衣,10,ELIGIBLE,False,False,24.26499694491297,False,Above minimum (24.3 >= 7.7),0.0
34155,SPU_配饰_01049,配饰,17,ELIGIBLE,False,False,22.098159517075384,False,Above minimum (22.1 >= 6.3),0.0
34157,SPU_直筒裤_01050,直筒裤,10,ELIGIBLE,True,False,20.224319513666593,False,Above minimum (20.2 >= 4.3),0.0
34158,SPU_束脚裤_01051,束脚裤,0,ELIGIBLE,True,False,11.276190312931687,False,Above minimum (11.3 >= 4.2),0.0
34159,SPU_锥形裤_01052,锥形裤,1,ELIGIBLE,True,False,17.756001159737217,False,Above minimum (17.8 >= 6.3),0.0
34160,SPU_羽绒服_01053,羽绒服,12,INELIGIBLE,False,False,17.249841197253463,False,SKIPPED: Ineligible (not core subcategory),0.0
34164,SPU_棉服_01054,棉服,29,INELIGIBLE,False,False,4.792425749684721,False,SKIPPED: Ineligible (not core subcategory),0.0
34165,SPU_毛呢大_01055,毛呢大衣,1,INELIGIBLE,False,False,3.8264570499675727,False,SKIPPED: Ineligible (not core subcategory),0.0
34166,SPU_夹克_01056,夹克,10,INELIGIBLE,False,False,6.701204740386821,False,SKIPPED: Ineligible (not core subcategory),0.0
34167,SPU_针织衫_01057,针织衫,1,INELIGIBLE,False,False,17.32137839480798,False,SKIPPED: Ineligible (not core subcategory),0.0
34170,SPU_T恤_01058,T恤,27,ELIGIBLE,False,False,16.117688655119444,False,Above minimum (16.1 >= 2.2),0.0
34173,SPU_短裤_01059,短裤,27,ELIGIBLE,False,False,23.25695869199366,False,Above minimum (23.3 >= 7.7),0.0
34174,SPU_短袖_01060,短袖,1,ELIGIBLE,False,False,4.427784149845008,True,"Below minimum (4.4 < 4.7), increase by 0.9",0.8855568299690018
34177,SPU_内衣_01061,内衣,10,ELIGIBLE,False,False,10.848950787683528,False,Above minimum (10.8 >= 6.0),0.0
34179,SPU_配饰_01062,配饰,17,ELIGIBLE,False,False,23.58150650069486,False,Above minimum (23.6 >= 6.4),0.0
34181,SPU_直筒裤_01063,直筒裤,10,ELIGIBLE,True,False,24.293020450929816,False,Above minimum (24.3 >= 2.2),0.0
34183,SPU_束脚裤_01064,束脚裤,17,ELIGIBLE,True,False,13.111524538124382,False,Above minimum (13.1 >= 3.7),0.0
34184,SPU_锥形裤_01065,锥形裤,7,ELIGIBLE,True,False,4.939129354597426,True,"Below minimum (4.9 < 7.9), increase by 1.0",0.9878258709194854
34187,SPU_羽绒服_01066,羽绒服,3,INELIGIBLE,False,False,13.960164581827541,False,SKIPPED: Ineligible (not core subcategory),0.0
34191,SPU_棉服_01067,棉服,4,INELIGIBLE,False,False,7.477244383301502,False,SKIPPED: Ineligible (not core subcategory),0.0
34194,SPU_毛呢大_01068,毛呢大衣,10,INELIGIBLE,False,False,14.265948687370607,False,SKIPPED: Ineligible (not core subcategory),0.0
34195,SPU_夹克_01069,夹克,16,INELIGIBLE,False,False,7.381451747135474,False,SKIPPED: Ineligible (not core subcategory),0.0
