status,reason,current_quantity,minimum_threshold,minimum_reference_source,recommended_increase,recommended_quantity_change,sell_through_valid,eligibility_status,adjusted_by_step8,is_core_subcategory,rule9_applied,rule9_reason,str_code,spu_code,sub_cate_name,category_type,cluster_id
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.6674570301844174,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01026,SPU_T恤_0226,T恤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.8518558335414734,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01027,SPU_短裤_0227,短裤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.8518558335414734,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01027,SPU_短裤_0227,短裤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.8518558335414734,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01027,SPU_短裤_0227,短裤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.8518558335414734,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01027,SPU_短裤_0227,短裤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.8518558335414734,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01027,SPU_短裤_0227,短裤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6380816945801011,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.64, threshold=1.00 (global_fallback), increase=+1",S01028,SPU_短袖_0228,短袖,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6380816945801011,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.64, threshold=1.00 (global_fallback), increase=+1",S01028,SPU_短袖_0228,短袖,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6380816945801011,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.64, threshold=1.00 (global_fallback), increase=+1",S01028,SPU_短袖_0228,短袖,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6380816945801011,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.64, threshold=1.00 (global_fallback), increase=+1",S01028,SPU_短袖_0228,短袖,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6380816945801011,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.64, threshold=1.00 (global_fallback), increase=+1",S01028,SPU_短袖_0228,短袖,summer,
ABOVE_MINIMUM,Current (1.07) >= minimum (1.00),1.070063963448249,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01029,SPU_内衣_0229,内衣,all_season,
ABOVE_MINIMUM,Current (1.07) >= minimum (1.00),1.070063963448249,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01029,SPU_内衣_0229,内衣,all_season,
ABOVE_MINIMUM,Current (1.07) >= minimum (1.00),1.070063963448249,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01029,SPU_内衣_0229,内衣,all_season,
ABOVE_MINIMUM,Current (3.76) >= minimum (1.00),3.7581070041262445,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01030,SPU_配饰_0230,配饰,all_season,
ABOVE_MINIMUM,Current (3.76) >= minimum (1.00),3.7581070041262445,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01030,SPU_配饰_0230,配饰,all_season,
ABOVE_MINIMUM,Current (3.76) >= minimum (1.00),3.7581070041262445,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01030,SPU_配饰_0230,配饰,all_season,
ABOVE_MINIMUM,Current (3.76) >= minimum (1.00),3.7581070041262445,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01030,SPU_配饰_0230,配饰,all_season,
ABOVE_MINIMUM,Current (2.39) >= minimum (1.00),2.394294668967882,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01031,SPU_直筒裤_0231,直筒裤,core,
ABOVE_MINIMUM,Current (2.39) >= minimum (1.00),2.394294668967882,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01031,SPU_直筒裤_0231,直筒裤,core,
ABOVE_MINIMUM,Current (2.39) >= minimum (1.00),2.394294668967882,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01031,SPU_直筒裤_0231,直筒裤,core,
ABOVE_MINIMUM,Current (2.39) >= minimum (1.00),2.394294668967882,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01031,SPU_直筒裤_0231,直筒裤,core,
ABOVE_MINIMUM,Current (2.39) >= minimum (1.00),2.394294668967882,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01031,SPU_直筒裤_0231,直筒裤,core,
ABOVE_MINIMUM,Current (4.13) >= minimum (1.00),4.129541936233094,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01032,SPU_束脚裤_0232,束脚裤,core,
ABOVE_MINIMUM,Current (4.13) >= minimum (1.00),4.129541936233094,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01032,SPU_束脚裤_0232,束脚裤,core,
ABOVE_MINIMUM,Current (4.13) >= minimum (1.00),4.129541936233094,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01032,SPU_束脚裤_0232,束脚裤,core,
ABOVE_MINIMUM,Current (4.23) >= minimum (1.00),4.231383767765035,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01033,SPU_锥形裤_0233,锥形裤,core,
ABOVE_MINIMUM,Current (4.23) >= minimum (1.00),4.231383767765035,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01033,SPU_锥形裤_0233,锥形裤,core,
ABOVE_MINIMUM,Current (4.23) >= minimum (1.00),4.231383767765035,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01033,SPU_锥形裤_0233,锥形裤,core,
ABOVE_MINIMUM,Current (4.23) >= minimum (1.00),4.231383767765035,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01033,SPU_锥形裤_0233,锥形裤,core,
ABOVE_MINIMUM,Current (3.52) >= minimum (1.00),3.520834993316577,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01034,SPU_羽绒服_0234,羽绒服,winter,
ABOVE_MINIMUM,Current (3.52) >= minimum (1.00),3.520834993316577,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01034,SPU_羽绒服_0234,羽绒服,winter,
ABOVE_MINIMUM,Current (3.52) >= minimum (1.00),3.520834993316577,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01034,SPU_羽绒服_0234,羽绒服,winter,
ABOVE_MINIMUM,Current (3.52) >= minimum (1.00),3.520834993316577,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01034,SPU_羽绒服_0234,羽绒服,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.3986014333034721,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01035,SPU_棉服_0235,棉服,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.3986014333034721,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01035,SPU_棉服_0235,棉服,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.3986014333034721,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01035,SPU_棉服_0235,棉服,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.3986014333034721,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01035,SPU_棉服_0235,棉服,winter,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.3986014333034721,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01035,SPU_棉服_0235,棉服,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6140607751577517,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.61, threshold=1.00 (global_fallback), increase=+1",S01036,SPU_毛呢大_0236,毛呢大衣,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6140607751577517,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.61, threshold=1.00 (global_fallback), increase=+1",S01036,SPU_毛呢大_0236,毛呢大衣,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6140607751577517,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.61, threshold=1.00 (global_fallback), increase=+1",S01036,SPU_毛呢大_0236,毛呢大衣,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6140607751577517,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.61, threshold=1.00 (global_fallback), increase=+1",S01036,SPU_毛呢大_0236,毛呢大衣,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6140607751577517,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.61, threshold=1.00 (global_fallback), increase=+1",S01036,SPU_毛呢大_0236,毛呢大衣,winter,
ABOVE_MINIMUM,Current (1.10) >= minimum (1.00),1.1025682632257428,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01037,SPU_夹克_0237,夹克,transition,
ABOVE_MINIMUM,Current (1.10) >= minimum (1.00),1.1025682632257428,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01037,SPU_夹克_0237,夹克,transition,
ABOVE_MINIMUM,Current (1.10) >= minimum (1.00),1.1025682632257428,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01037,SPU_夹克_0237,夹克,transition,
ABOVE_MINIMUM,Current (1.10) >= minimum (1.00),1.1025682632257428,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01037,SPU_夹克_0237,夹克,transition,
ABOVE_MINIMUM,Current (1.10) >= minimum (1.00),1.1025682632257428,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01037,SPU_夹克_0237,夹克,transition,
ABOVE_MINIMUM,Current (2.58) >= minimum (1.00),2.577461295273401,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01038,SPU_针织衫_0238,针织衫,transition,
ABOVE_MINIMUM,Current (2.58) >= minimum (1.00),2.577461295273401,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01038,SPU_针织衫_0238,针织衫,transition,
ABOVE_MINIMUM,Current (2.58) >= minimum (1.00),2.577461295273401,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01038,SPU_针织衫_0238,针织衫,transition,
ABOVE_MINIMUM,Current (2.58) >= minimum (1.00),2.577461295273401,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01038,SPU_针织衫_0238,针织衫,transition,
ABOVE_MINIMUM,Current (2.58) >= minimum (1.00),2.577461295273401,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01038,SPU_针织衫_0238,针织衫,transition,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.1060502999825137,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.11, threshold=1.00 (global_fallback), increase=+1",S01039,SPU_T恤_0239,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.1060502999825137,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.11, threshold=1.00 (global_fallback), increase=+1",S01039,SPU_T恤_0239,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.1060502999825137,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.11, threshold=1.00 (global_fallback), increase=+1",S01039,SPU_T恤_0239,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.1060502999825137,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.11, threshold=1.00 (global_fallback), increase=+1",S01039,SPU_T恤_0239,T恤,summer,
ABOVE_MINIMUM,Current (2.41) >= minimum (1.00),2.4064907489585377,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01040,SPU_短裤_0240,短裤,summer,
ABOVE_MINIMUM,Current (2.41) >= minimum (1.00),2.4064907489585377,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01040,SPU_短裤_0240,短裤,summer,
ABOVE_MINIMUM,Current (2.41) >= minimum (1.00),2.4064907489585377,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01040,SPU_短裤_0240,短裤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.1290408533561607,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01041,SPU_短袖_0241,短袖,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.1290408533561607,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01041,SPU_短袖_0241,短袖,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.1290408533561607,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01041,SPU_短袖_0241,短袖,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,3.1290408533561607,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01041,SPU_短袖_0241,短袖,summer,
ABOVE_MINIMUM,Current (4.91) >= minimum (1.00),4.9069009546503155,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01042,SPU_内衣_0242,内衣,all_season,
ABOVE_MINIMUM,Current (4.91) >= minimum (1.00),4.9069009546503155,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01042,SPU_内衣_0242,内衣,all_season,
ABOVE_MINIMUM,Current (4.91) >= minimum (1.00),4.9069009546503155,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01042,SPU_内衣_0242,内衣,all_season,
ABOVE_MINIMUM,Current (4.91) >= minimum (1.00),4.9069009546503155,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01042,SPU_内衣_0242,内衣,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.3362226313762481,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01043,SPU_配饰_0243,配饰,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.3362226313762481,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01043,SPU_配饰_0243,配饰,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.3362226313762481,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01043,SPU_配饰_0243,配饰,all_season,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,0.3362226313762481,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01043,SPU_配饰_0243,配饰,all_season,
ABOVE_MINIMUM,Current (1.35) >= minimum (1.00),1.3481558503506346,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01044,SPU_直筒裤_0244,直筒裤,core,
ABOVE_MINIMUM,Current (1.35) >= minimum (1.00),1.3481558503506346,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01044,SPU_直筒裤_0244,直筒裤,core,
ABOVE_MINIMUM,Current (1.35) >= minimum (1.00),1.3481558503506346,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01044,SPU_直筒裤_0244,直筒裤,core,
ABOVE_MINIMUM,Current (1.35) >= minimum (1.00),1.3481558503506346,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01044,SPU_直筒裤_0244,直筒裤,core,
ABOVE_MINIMUM,Current (1.35) >= minimum (1.00),1.3481558503506346,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01044,SPU_直筒裤_0244,直筒裤,core,
ABOVE_MINIMUM,Current (4.28) >= minimum (1.00),4.276755437707161,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01045,SPU_束脚裤_0245,束脚裤,core,
ABOVE_MINIMUM,Current (4.28) >= minimum (1.00),4.276755437707161,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01045,SPU_束脚裤_0245,束脚裤,core,
ABOVE_MINIMUM,Current (4.28) >= minimum (1.00),4.276755437707161,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01045,SPU_束脚裤_0245,束脚裤,core,
ABOVE_MINIMUM,Current (4.28) >= minimum (1.00),4.276755437707161,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01045,SPU_束脚裤_0245,束脚裤,core,
ABOVE_MINIMUM,Current (4.28) >= minimum (1.00),4.276755437707161,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01045,SPU_束脚裤_0245,束脚裤,core,
ABOVE_MINIMUM,Current (4.62) >= minimum (1.00),4.623564419151041,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01046,SPU_锥形裤_0246,锥形裤,core,
ABOVE_MINIMUM,Current (4.62) >= minimum (1.00),4.623564419151041,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01046,SPU_锥形裤_0246,锥形裤,core,
ABOVE_MINIMUM,Current (4.62) >= minimum (1.00),4.623564419151041,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01046,SPU_锥形裤_0246,锥形裤,core,
ABOVE_MINIMUM,Current (4.62) >= minimum (1.00),4.623564419151041,1.0,global_fallback,0.0,0,True,UNKNOWN,False,True,False,,S01046,SPU_锥形裤_0246,锥形裤,core,
ABOVE_MINIMUM,Current (3.69) >= minimum (1.00),3.6856986781224577,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01047,SPU_羽绒服_0247,羽绒服,winter,
ABOVE_MINIMUM,Current (3.69) >= minimum (1.00),3.6856986781224577,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01047,SPU_羽绒服_0247,羽绒服,winter,
ABOVE_MINIMUM,Current (3.69) >= minimum (1.00),3.6856986781224577,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01047,SPU_羽绒服_0247,羽绒服,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6894989959553457,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.69, threshold=1.00 (global_fallback), increase=+1",S01048,SPU_棉服_0248,棉服,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6894989959553457,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.69, threshold=1.00 (global_fallback), increase=+1",S01048,SPU_棉服_0248,棉服,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6894989959553457,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.69, threshold=1.00 (global_fallback), increase=+1",S01048,SPU_棉服_0248,棉服,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6894989959553457,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.69, threshold=1.00 (global_fallback), increase=+1",S01048,SPU_棉服_0248,棉服,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.6894989959553457,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.69, threshold=1.00 (global_fallback), increase=+1",S01048,SPU_棉服_0248,棉服,winter,
ABOVE_MINIMUM,Current (3.19) >= minimum (1.00),3.18678965085628,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01049,SPU_毛呢大_0249,毛呢大衣,winter,
ABOVE_MINIMUM,Current (3.19) >= minimum (1.00),3.18678965085628,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01049,SPU_毛呢大_0249,毛呢大衣,winter,
ABOVE_MINIMUM,Current (3.19) >= minimum (1.00),3.18678965085628,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01049,SPU_毛呢大_0249,毛呢大衣,winter,
ABOVE_MINIMUM,Current (3.19) >= minimum (1.00),3.18678965085628,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01049,SPU_毛呢大_0249,毛呢大衣,winter,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5776375335165533,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.58, threshold=1.00 (global_fallback), increase=+1",S01050,SPU_夹克_0250,夹克,transition,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5776375335165533,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.58, threshold=1.00 (global_fallback), increase=+1",S01050,SPU_夹克_0250,夹克,transition,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5776375335165533,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.58, threshold=1.00 (global_fallback), increase=+1",S01050,SPU_夹克_0250,夹克,transition,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5776375335165533,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.58, threshold=1.00 (global_fallback), increase=+1",S01050,SPU_夹克_0250,夹克,transition,
ABOVE_MINIMUM,Current (1.51) >= minimum (1.00),1.513577157816501,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01051,SPU_针织衫_0251,针织衫,transition,
ABOVE_MINIMUM,Current (1.51) >= minimum (1.00),1.513577157816501,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01051,SPU_针织衫_0251,针织衫,transition,
ABOVE_MINIMUM,Current (1.51) >= minimum (1.00),1.513577157816501,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01051,SPU_针织衫_0251,针织衫,transition,
ABOVE_MINIMUM,Current (1.51) >= minimum (1.00),1.513577157816501,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01051,SPU_针织衫_0251,针织衫,transition,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8153526997312947,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.82, threshold=1.00 (global_fallback), increase=+1",S01052,SPU_T恤_0252,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8153526997312947,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.82, threshold=1.00 (global_fallback), increase=+1",S01052,SPU_T恤_0252,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8153526997312947,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.82, threshold=1.00 (global_fallback), increase=+1",S01052,SPU_T恤_0252,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8153526997312947,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.82, threshold=1.00 (global_fallback), increase=+1",S01052,SPU_T恤_0252,T恤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8153526997312947,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.82, threshold=1.00 (global_fallback), increase=+1",S01052,SPU_T恤_0252,T恤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,4.327452453005688,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01053,SPU_短裤_0253,短裤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,4.327452453005688,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01053,SPU_短裤_0253,短裤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,4.327452453005688,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01053,SPU_短裤_0253,短裤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,4.327452453005688,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01053,SPU_短裤_0253,短裤,summer,
SKIPPED_NO_DEMAND,No demand signal: No demand signal - zero sales and low sell-through,4.327452453005688,1.0,global_fallback,0.0,0,False,UNKNOWN,False,False,False,,S01053,SPU_短裤_0253,短裤,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5742495933227382,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.57, threshold=1.00 (global_fallback), increase=+1",S01054,SPU_短袖_0254,短袖,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5742495933227382,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.57, threshold=1.00 (global_fallback), increase=+1",S01054,SPU_短袖_0254,短袖,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5742495933227382,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.57, threshold=1.00 (global_fallback), increase=+1",S01054,SPU_短袖_0254,短袖,summer,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.5742495933227382,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.57, threshold=1.00 (global_fallback), increase=+1",S01054,SPU_短袖_0254,短袖,summer,
ABOVE_MINIMUM,Current (3.65) >= minimum (1.00),3.6473567593975145,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01055,SPU_内衣_0255,内衣,all_season,
ABOVE_MINIMUM,Current (3.65) >= minimum (1.00),3.6473567593975145,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01055,SPU_内衣_0255,内衣,all_season,
ABOVE_MINIMUM,Current (3.65) >= minimum (1.00),3.6473567593975145,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01055,SPU_内衣_0255,内衣,all_season,
ABOVE_MINIMUM,Current (3.65) >= minimum (1.00),3.6473567593975145,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01055,SPU_内衣_0255,内衣,all_season,
ABOVE_MINIMUM,Current (3.65) >= minimum (1.00),3.6473567593975145,1.0,global_fallback,0.0,0,True,UNKNOWN,False,False,False,,S01055,SPU_内衣_0255,内衣,all_season,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8693325887638506,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.87, threshold=1.00 (global_fallback), increase=+1",S01056,SPU_配饰_0256,配饰,all_season,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8693325887638506,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.87, threshold=1.00 (global_fallback), increase=+1",S01056,SPU_配饰_0256,配饰,all_season,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8693325887638506,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.87, threshold=1.00 (global_fallback), increase=+1",S01056,SPU_配饰_0256,配饰,all_season,
BELOW_MINIMUM,Below minimum threshold (global_fallback),0.8693325887638506,1.0,global_fallback,1.0,1,True,UNKNOWN,False,False,True,"Below minimum: current=0.87, threshold=1.00 (global_fallback), increase=+1",S01056,SPU_配饰_0256,配饰,all_season,
