str_code,spu_code,sub_cate_name,cluster_id,cluster_adoption,recommended_quantity,expected_investment,sell_through_validated,simulated_season,climate_gate_passed,time_gate_passed,suppression_reason,store_temperature,spu_temperature_band,current_season,final_recommendation
43014,DOWN_0157,羽绒服,4,0.9111680973935088,6,191.37982353176662,True,winter,True,False,Cold products NOT appropriate for summer_peak,32.67843079328922,Cold,summer_peak,SUPPRESS_TIME
37189,SHORTS_0158,短裤,34,0.9241911330766237,5,483.0919080907146,True,summer,True,True,,35.02386956913486,Hot,summer_peak,ADD
37039,JACKET_0159,夹克,6,0.8279607480182216,3,1363.8747193227803,True,transition,True,False,Cool products NOT appropriate for summer_peak,34.343882368109675,Cool,summer_peak,SUPPRESS_TIME
13149,SHORT_SLV_0160,短袖,20,0.9315800811219662,9,1397.6659204925515,True,summer,False,True,Temperature 25.4°C outside Hot band (26-inf°C),25.35717466959921,Hot,summer_peak,SUPPRESS_CLIMATE
44483,TSHIRT_0161,T恤,1,0.9070673682282989,3,1285.7929339454915,True,summer,False,True,Temperature 21.3°C outside Hot band (26-inf°C),21.312709520855385,Hot,summer_peak,SUPPRESS_CLIMATE
45005,TSHIRT_0162,T恤,44,0.8658117013082509,1,541.2041207789529,True,summer,True,True,,37.327246338873785,Hot,summer_peak,ADD
36052,TSHIRT_0163,T恤,4,0.8797786219532261,5,1822.2970108326392,True,summer,True,True,,33.35363688650707,Hot,summer_peak,ADD
46005,KNIT_0164,针织衫,24,0.9409748185420213,7,1488.0433599376727,True,transition,True,False,Cool products NOT appropriate for summer_peak,26.93038269901658,Cool,summer_peak,SUPPRESS_TIME
41231,TRENCH_0165,风衣,10,0.9191037783905444,1,1113.576074755011,True,transition,True,False,Cool products NOT appropriate for summer_peak,33.78684292363846,Cool,summer_peak,SUPPRESS_TIME
36075,ACCESSORY_0166,配饰,10,0.9182895816836796,6,1529.5659280737632,True,all,True,True,,35.186984571834365,All,summer_peak,ADD
33681,DOWN_0167,羽绒服,8,0.8050298652103669,6,1456.721756224867,True,winter,True,False,Cold products NOT appropriate for summer_peak,32.41111619827995,Cold,summer_peak,SUPPRESS_TIME
32522,ACCESSORY_0168,配饰,9,0.9131952937790174,6,1660.3888788768245,True,all,True,True,,26.644600041728165,All,summer_peak,ADD
33427,TRENCH_0169,风衣,22,0.8685500328922517,4,854.8458520646979,True,transition,True,False,Cool products NOT appropriate for summer_peak,35.50008903713019,Cool,summer_peak,SUPPRESS_TIME
51228,TRENCH_0170,风衣,37,0.90833788525896,2,123.18583740428458,True,transition,True,False,Cool products NOT appropriate for summer_peak,31.305742270815795,Cool,summer_peak,SUPPRESS_TIME
45140,TRENCH_0171,风衣,1,0.9074268612099428,5,1670.9177728372488,True,transition,True,False,Cool products NOT appropriate for summer_peak,28.603228891208605,Cool,summer_peak,SUPPRESS_TIME
44486,SHORTS_0172,短裤,1,0.8875087692149181,8,904.8340385989175,True,summer,False,True,Temperature 25.7°C outside Hot band (26-inf°C),25.689504856256168,Hot,summer_peak,SUPPRESS_CLIMATE
32229,ACCESSORY_0173,配饰,3,0.823002710467412,8,1061.1884898804853,True,all,True,True,,26.496274865883205,All,summer_peak,ADD
33727,DOWN_0174,羽绒服,8,0.8027165275731262,4,1845.6259922954184,True,winter,True,False,Cold products NOT appropriate for summer_peak,37.255967372901175,Cold,summer_peak,SUPPRESS_TIME
44483,UNDERWEAR_0175,内衣,1,0.9156870002779607,9,905.8482754745335,True,all,True,True,,21.312709520855385,All,summer_peak,ADD
41143,DOWN_0176,羽绒服,10,0.8169857068761133,5,414.48896969785056,True,winter,True,False,Cold products NOT appropriate for summer_peak,32.17653205615386,Cold,summer_peak,SUPPRESS_TIME
35106,TSHIRT_0177,T恤,15,0.9381262823926058,6,1085.792308539537,True,summer,True,True,,26.971064808976468,Hot,summer_peak,ADD
33650,JACKET_0178,夹克,9,0.8568958547578324,5,736.8747591272117,True,transition,True,False,Cool products NOT appropriate for summer_peak,34.089720248192855,Cool,summer_peak,SUPPRESS_TIME
13119,UNDERWEAR_0179,内衣,2,0.8500248757536717,4,1121.0516455820534,True,all,True,True,,23.824852123281897,All,summer_peak,ADD
52005,KNIT_0180,针织衫,37,0.8519518991548942,2,1013.5902583692398,True,transition,True,False,Cool products NOT appropriate for summer_peak,37.74012026305944,Cool,summer_peak,SUPPRESS_TIME
33657,ACCESSORY_0181,配饰,22,0.867865927419904,3,571.6302412385886,True,all,True,True,,35.696970099528464,All,summer_peak,ADD
11094,TSHIRT_0182,T恤,2,0.8248269976141961,5,1838.2072120293901,True,summer,False,True,Temperature 21.2°C outside Hot band (26-inf°C),21.238481271532113,Hot,summer_peak,SUPPRESS_CLIMATE
61058,ACCESSORY_0183,配饰,41,0.8948396431879295,2,1360.7210068317502,True,all,True,True,,23.795538629543326,All,summer_peak,ADD
33705,DOWN_0184,羽绒服,22,0.9441605476204182,1,1158.880200891091,True,winter,True,False,Cold products NOT appropriate for summer_peak,35.071571526121296,Cold,summer_peak,SUPPRESS_TIME
32216,SHORTS_0185,短裤,29,0.8753292515496864,1,688.8801599103607,True,summer,True,True,,34.061190995167415,Hot,summer_peak,ADD
33733,TSHIRT_0186,T恤,22,0.8640183358005125,8,1806.303149937356,True,summer,True,True,,31.099778801173183,Hot,summer_peak,ADD
51194,DOWN_0187,羽绒服,16,0.8054824501772143,8,1216.1618480447412,True,winter,True,False,Cold products NOT appropriate for summer_peak,32.79684738805443,Cold,summer_peak,SUPPRESS_TIME
33326,WOOL_0188,毛呢大衣,8,0.8679933252122042,2,1115.4661933887692,True,winter,True,False,Cold products NOT appropriate for summer_peak,29.72263980730402,Cold,summer_peak,SUPPRESS_TIME
34320,PADDED_0189,棉服,9,0.8745517923231874,3,394.9564672683538,True,winter,True,False,Cold products NOT appropriate for summer_peak,34.80013708636298,Cold,summer_peak,SUPPRESS_TIME
45065,SHORTS_0190,短裤,44,0.9292678431520276,7,1531.1678194201565,True,summer,True,True,,32.843414624949475,Hot,summer_peak,ADD
33345,UNDERWEAR_0191,内衣,8,0.9346145614728326,2,876.5949250863831,True,all,True,True,,33.718468656700836,All,summer_peak,ADD
52045,TSHIRT_0192,T恤,37,0.8234228896049286,2,1747.2881440218946,True,summer,True,True,,32.058038777008946,Hot,summer_peak,ADD
33462,SHORT_SLV_0193,短袖,8,0.8332958242899424,8,472.61488941756033,True,summer,True,True,,36.925645010744134,Hot,summer_peak,ADD
44373,SHORTS_0194,短裤,1,0.8156162872976861,5,439.2348579032339,True,summer,False,True,Temperature 25.9°C outside Hot band (26-inf°C),25.934056812589304,Hot,summer_peak,SUPPRESS_CLIMATE
36148,PADDED_0195,棉服,4,0.9207972451036858,8,1472.3071705257523,True,winter,True,False,Cold products NOT appropriate for summer_peak,36.29549590399965,Cold,summer_peak,SUPPRESS_TIME
32400,TRENCH_0196,风衣,9,0.9002127704855969,5,872.1453857196918,True,transition,True,False,Cool products NOT appropriate for summer_peak,30.369082601313533,Cool,summer_peak,SUPPRESS_TIME
33439,PADDED_0197,棉服,39,0.8019502885266104,7,1498.2187650724045,True,winter,True,False,Cold products NOT appropriate for summer_peak,29.794096440566964,Cold,summer_peak,SUPPRESS_TIME
33439,PADDED_0197,棉服,39,0.8019502885266104,7,1498.2187650724045,True,winter,True,False,Cold products NOT appropriate for summer_peak,35.18742582581364,Cold,summer_peak,SUPPRESS_TIME
14028,WOOL_0198,毛呢大衣,41,0.8874562341454538,2,1796.0762510462523,True,winter,True,False,Cold products NOT appropriate for summer_peak,24.92205146218711,Cold,summer_peak,SUPPRESS_TIME
45112,ACCESSORY_0199,配饰,1,0.8389135150146939,2,789.812503170672,True,all,True,True,,31.325877273439925,All,summer_peak,ADD
32310,TRENCH_0200,风衣,29,0.8936223361773701,6,1570.2855940825466,True,transition,True,False,Cool products NOT appropriate for summer_peak,35.902251377734615,Cool,summer_peak,SUPPRESS_TIME
33599,PADDED_0201,棉服,22,0.9291602029962082,3,1902.0612832280976,True,winter,True,False,Cold products NOT appropriate for summer_peak,35.02173356519927,Cold,summer_peak,SUPPRESS_TIME
41003,SHORTS_0202,短裤,30,0.8171356888880595,8,1972.1978932592958,True,summer,False,True,Temperature 25.6°C outside Hot band (26-inf°C),25.557189766118857,Hot,summer_peak,SUPPRESS_CLIMATE
41003,SHORTS_0202,短裤,30,0.8171356888880595,8,1972.1978932592958,True,summer,True,True,,26.498817245387578,Hot,summer_peak,ADD
13145,DOWN_0203,羽绒服,2,0.872716755072552,1,610.4869828313975,True,winter,True,False,Cold products NOT appropriate for summer_peak,26.406822313261753,Cold,summer_peak,SUPPRESS_TIME
31158,SHORT_SLV_0204,短袖,9,0.8386831528149804,6,1325.602918761726,True,summer,False,True,Temperature 24.5°C outside Hot band (26-inf°C),24.48188391641206,Hot,summer_peak,SUPPRESS_CLIMATE
51135,UNDERWEAR_0205,内衣,37,0.8788535273454029,2,617.383920386801,True,all,True,True,,32.539458960353045,All,summer_peak,ADD
12066,KNIT_0206,针织衫,41,0.9371448209840748,5,1648.6034139646686,True,transition,True,False,Cool products NOT appropriate for summer_peak,32.34262996498493,Cool,summer_peak,SUPPRESS_TIME
11135,KNIT_0207,针织衫,2,0.8100763099873566,5,1337.698737868542,True,transition,True,False,Cool products NOT appropriate for summer_peak,26.087826564755822,Cool,summer_peak,SUPPRESS_TIME
41047,TSHIRT_0208,T恤,6,0.8159868095193011,6,360.08269713073383,True,summer,True,True,,35.543342288878186,Hot,summer_peak,ADD
32769,ACCESSORY_0209,配饰,9,0.8896119653255462,9,1039.1203152627156,True,all,True,True,,34.55238976830843,All,summer_peak,ADD
44178,DOWN_0210,羽绒服,15,0.862815578733811,2,415.93840063655085,True,winter,True,False,Cold products NOT appropriate for summer_peak,34.09568021813808,Cold,summer_peak,SUPPRESS_TIME
37215,DOWN_0211,羽绒服,10,0.812419800188769,4,1564.873258517409,True,winter,True,False,Cold products NOT appropriate for summer_peak,25.997549131813567,Cold,summer_peak,SUPPRESS_TIME
11104,JACKET_0212,夹克,33,0.9255618486054544,4,1466.1872198500664,True,transition,True,False,Cool products NOT appropriate for summer_peak,24.7756049092091,Cool,summer_peak,SUPPRESS_TIME
36057,KNIT_0213,针织衫,4,0.871407560329865,8,1879.9765047170401,True,transition,True,False,Cool products NOT appropriate for summer_peak,26.027793296791643,Cool,summer_peak,SUPPRESS_TIME
51261,SHORTS_0214,短裤,16,0.8322410567886135,4,1125.7012799255676,True,summer,True,True,,26.931917816044287,Hot,summer_peak,ADD
44307,TRENCH_0215,风衣,23,0.8077138720226376,2,1284.3318467194824,True,transition,True,False,Cool products NOT appropriate for summer_peak,31.081607901731356,Cool,summer_peak,SUPPRESS_TIME
42087,SHORT_SLV_0216,短袖,34,0.8112706672603713,1,884.3077461528293,True,summer,True,True,,35.5304564293305,Hot,summer_peak,ADD
12031,ACCESSORY_0217,配饰,2,0.8897429087402232,9,568.1638631543029,True,all,True,True,,32.84768665353898,All,summer_peak,ADD
13148,PADDED_0218,棉服,41,0.9199123818453468,3,617.0757607369292,True,winter,True,False,Cold products NOT appropriate for summer_peak,26.47382669114642,Cold,summer_peak,SUPPRESS_TIME
43160,ACCESSORY_0219,配饰,34,0.9375970363193363,1,1905.4509722595246,True,all,True,True,,33.95547649603592,All,summer_peak,ADD
42081,SHORTS_0220,短裤,4,0.9137588620918522,5,1542.1681065238147,True,summer,True,True,,26.537991770583005,Hot,summer_peak,ADD
42061,KNIT_0221,针织衫,32,0.895584736968423,8,574.3692168324533,True,transition,True,False,Cool products NOT appropriate for summer_peak,,Cool,summer_peak,SUPPRESS_TIME
34273,ACCESSORY_0222,配饰,21,0.948150201199497,7,1998.7716491750862,True,all,True,True,,33.546536814097266,All,summer_peak,ADD
34273,ACCESSORY_0222,配饰,21,0.948150201199497,7,1998.7716491750862,True,all,True,True,,37.2139427702572,All,summer_peak,ADD
34273,ACCESSORY_0222,配饰,21,0.948150201199497,7,1998.7716491750862,True,all,True,True,,36.13865867000991,All,summer_peak,ADD
44422,JACKET_0223,夹克,1,0.8709815177122,7,164.4973593130178,True,transition,True,False,Cool products NOT appropriate for summer_peak,35.40172770640535,Cool,summer_peak,SUPPRESS_TIME
32715,TSHIRT_0224,T恤,21,0.8446023511058827,8,1945.0106658141988,True,summer,True,True,,37.16709774700454,Hot,summer_peak,ADD
33254,PADDED_0225,棉服,8,0.911759682218033,4,1704.6438572166337,True,winter,True,False,Cold products NOT appropriate for summer_peak,25.432092612393113,Cold,summer_peak,SUPPRESS_TIME
32323,ACCESSORY_0226,配饰,9,0.9243373211226016,1,1335.3179658421334,True,all,True,True,,29.48239713552436,All,summer_peak,ADD
61086,PADDED_0227,棉服,42,0.9327497534784921,8,937.961107321507,True,winter,True,False,Cold products NOT appropriate for summer_peak,32.36121523226699,Cold,summer_peak,SUPPRESS_TIME
32257,TSHIRT_0228,T恤,9,0.8472935506745916,1,1122.9628317234963,True,summer,True,True,,26.87358134871345,Hot,summer_peak,ADD
33633,PADDED_0229,棉服,0,0.8780252164818098,2,146.36148495742225,True,winter,True,False,Cold products NOT appropriate for summer_peak,36.15373233025586,Cold,summer_peak,SUPPRESS_TIME
33633,PADDED_0229,棉服,0,0.8780252164818098,2,146.36148495742225,True,winter,True,False,Cold products NOT appropriate for summer_peak,40.48364863867917,Cold,summer_peak,SUPPRESS_TIME
32564,ACCESSORY_0230,配饰,21,0.9312052509026298,2,1884.2286271745027,True,all,True,True,,33.75037649248231,All,summer_peak,ADD
45056,TSHIRT_0231,T恤,44,0.8014228150442747,1,863.6687358575601,True,summer,True,True,,31.84933291836323,Hot,summer_peak,ADD
31174,SHORT_SLV_0232,短袖,5,0.8871135810840991,9,1559.7194863425846,True,summer,True,True,,32.8330875027201,Hot,summer_peak,ADD
33633,TSHIRT_0233,T恤,0,0.8783778787451785,1,553.6765769597745,True,summer,True,True,,36.15373233025586,Hot,summer_peak,ADD
33633,TSHIRT_0233,T恤,0,0.8783778787451785,1,553.6765769597745,True,summer,True,True,,40.48364863867917,Hot,summer_peak,ADD
51134,SHORTS_0234,短裤,16,0.8430858487481123,4,1459.5512989450597,True,summer,True,True,,26.859137333616054,Hot,summer_peak,ADD
31267,SHORT_SLV_0235,短袖,5,0.8415898468545161,5,1976.67254049846,True,summer,True,True,,26.93219870763424,Hot,summer_peak,ADD
32319,DOWN_0236,羽绒服,9,0.8587445210810534,4,514.682386943622,True,winter,True,False,Cold products NOT appropriate for summer_peak,34.35922714313943,Cold,summer_peak,SUPPRESS_TIME
51111,JACKET_0237,夹克,11,0.9179517521623328,6,1966.4279786521552,True,transition,True,False,Cool products NOT appropriate for summer_peak,35.95216902735456,Cool,summer_peak,SUPPRESS_TIME
37067,SHORTS_0238,短裤,6,0.8701102266874805,2,417.3644975749429,True,summer,True,True,,31.438964491583658,Hot,summer_peak,ADD
33329,ACCESSORY_0239,配饰,22,0.8602370354638231,6,1254.6999102698323,True,all,True,True,,36.59638358971116,All,summer_peak,ADD
41013,UNDERWEAR_0240,内衣,34,0.807041803572172,9,518.9237972333332,True,all,True,True,,32.3831771400682,All,summer_peak,ADD
45052,KNIT_0241,针织衫,44,0.9201154530694813,6,1941.2949972675415,True,transition,True,False,Cool products NOT appropriate for summer_peak,37.714168828381794,Cool,summer_peak,SUPPRESS_TIME
42127,WOOL_0242,毛呢大衣,10,0.8895911108645511,1,430.4009735170259,True,winter,True,False,Cold products NOT appropriate for summer_peak,34.148262776402746,Cold,summer_peak,SUPPRESS_TIME
33498,DOWN_0243,羽绒服,8,0.8230843859509783,3,526.4370864896553,True,winter,True,False,Cold products NOT appropriate for summer_peak,32.735595657635116,Cold,summer_peak,SUPPRESS_TIME
33574,SHORT_SLV_0244,短袖,22,0.8889409902262555,5,273.82499105573424,True,summer,True,True,,36.26675823924457,Hot,summer_peak,ADD
43168,SHORTS_0245,短裤,10,0.8398400063883059,9,184.31566071314987,True,summer,False,True,Temperature 25.1°C outside Hot band (26-inf°C),25.107236524835137,Hot,summer_peak,SUPPRESS_CLIMATE
37142,UNDERWEAR_0246,内衣,6,0.9214274112087317,8,1870.0200278060809,True,all,True,True,,31.660797965808328,All,summer_peak,ADD
41116,ACCESSORY_0247,配饰,6,0.842208644086629,6,593.5321891446198,True,all,True,True,,35.466750572892394,All,summer_peak,ADD
35093,UNDERWEAR_0248,内衣,1,0.8798903779101143,5,518.3480837046416,True,all,True,True,,26.885037025089215,All,summer_peak,ADD
33384,JACKET_0249,夹克,13,0.9487213002717572,2,1040.7784013265511,True,transition,True,False,Cool products NOT appropriate for summer_peak,35.556326182093805,Cool,summer_peak,SUPPRESS_TIME
32137,WOOL_0250,毛呢大衣,21,0.9237021448887723,8,1358.0128192024729,True,winter,True,False,Cold products NOT appropriate for summer_peak,34.66996698649173,Cold,summer_peak,SUPPRESS_TIME
51212,ACCESSORY_0251,配饰,37,0.9296739320461023,1,1769.3969740748003,True,all,True,True,,31.289902911383088,All,summer_peak,ADD
52063,DOWN_0252,羽绒服,16,0.8236010989553789,9,734.6168696159519,True,winter,True,False,Cold products NOT appropriate for summer_peak,39.34493473292342,Cold,summer_peak,SUPPRESS_TIME
44201,UNDERWEAR_0253,内衣,44,0.8158751140742876,6,459.5209255915112,True,all,True,True,,24.37347641980847,All,summer_peak,ADD
53063,ACCESSORY_0254,配饰,37,0.944197293227736,9,155.56983776566238,True,all,True,True,,26.284038505745457,All,summer_peak,ADD
32360,UNDERWEAR_0255,内衣,9,0.922992037611215,5,1512.6656869540548,True,all,True,True,,26.03876942870844,All,summer_peak,ADD
52033,TRENCH_0256,风衣,16,0.8834272602559635,7,466.9524427158568,True,transition,True,False,Cool products NOT appropriate for summer_peak,29.373438489309535,Cool,summer_peak,SUPPRESS_TIME
42138,ACCESSORY_0257,配饰,4,0.9471779267041135,1,320.10332788248957,True,all,True,True,,34.64663874449427,All,summer_peak,ADD
33178,SHORTS_0258,短裤,8,0.9228019130749763,6,638.3516017046051,True,summer,True,True,,33.4652197724016,Hot,summer_peak,ADD
32646,SHORT_SLV_0259,短袖,3,0.9444488005788492,5,294.7684831822906,True,summer,True,True,,33.33180813236209,Hot,summer_peak,ADD
35136,TRENCH_0260,风衣,1,0.903182858345122,2,1899.8659876870422,True,transition,True,False,Cool products NOT appropriate for summer_peak,31.99619808777043,Cool,summer_peak,SUPPRESS_TIME
61100,DOWN_0261,羽绒服,41,0.9156476438798203,1,1206.1238743349193,True,winter,True,False,Cold products NOT appropriate for summer_peak,32.5358458606734,Cold,summer_peak,SUPPRESS_TIME
11080,UNDERWEAR_0262,内衣,2,0.8112041626636781,2,1755.919931689515,True,all,True,True,,24.10088553120237,All,summer_peak,ADD
33195,TRENCH_0263,风衣,22,0.8971360465102861,4,1540.7000722651428,True,transition,True,False,Cool products NOT appropriate for summer_peak,35.435981422119575,Cool,summer_peak,SUPPRESS_TIME
34107,ACCESSORY_0264,配饰,29,0.9232269421111161,3,579.7666244079262,True,all,True,True,,32.78762192797708,All,summer_peak,ADD
51041,UNDERWEAR_0265,内衣,16,0.8238407424915135,2,1994.5365502996513,True,all,True,True,,30.846088632250293,All,summer_peak,ADD
51032,WOOL_0266,毛呢大衣,16,0.8677080536494514,7,1101.345782802538,True,winter,True,False,Cold products NOT appropriate for summer_peak,36.47781449769077,Cold,summer_peak,SUPPRESS_TIME
61002,ACCESSORY_0267,配饰,14,0.8331154419183141,2,1568.3632820319285,True,all,True,True,,32.35327015498762,All,summer_peak,ADD
42164,WOOL_0268,毛呢大衣,32,0.9426295343375615,8,921.4361219809437,True,winter,True,False,Cold products NOT appropriate for summer_peak,33.06627915167657,Cold,summer_peak,SUPPRESS_TIME
11072,JACKET_0269,夹克,14,0.8957788921496128,6,1544.1787490323845,True,transition,True,False,Cool products NOT appropriate for summer_peak,25.027840306444695,Cool,summer_peak,SUPPRESS_TIME
41091,ACCESSORY_0270,配饰,30,0.8614001009472565,6,536.9137511930637,True,all,True,True,,32.031405444378464,All,summer_peak,ADD
50031,WOOL_0271,毛呢大衣,16,0.8046701124326767,9,1458.3556763842705,True,winter,True,False,Cold products NOT appropriate for summer_peak,34.568750765050325,Cold,summer_peak,SUPPRESS_TIME
44405,ACCESSORY_0272,配饰,1,0.9452290141872082,9,1750.3840191156605,True,all,True,True,,21.523036050593745,All,summer_peak,ADD
32526,ACCESSORY_0273,配饰,21,0.9267174842175331,4,133.9375957088068,True,all,True,True,,33.66657974367967,All,summer_peak,ADD
32233,JACKET_0274,夹克,12,0.9367754052439866,3,452.3718618856432,True,transition,True,False,Cool products NOT appropriate for summer_peak,30.348709667738913,Cool,summer_peak,SUPPRESS_TIME
32537,SHORT_SLV_0275,短袖,3,0.8001847752749639,7,337.8530051848458,True,summer,True,True,,32.764329890480006,Hot,summer_peak,ADD
36082,TRENCH_0276,风衣,32,0.8645458842349194,6,528.5262706430973,True,transition,True,False,Cool products NOT appropriate for summer_peak,41.605692012710115,Cool,summer_peak,SUPPRESS_TIME
34067,JACKET_0277,夹克,29,0.8403490106652647,8,923.1688230461457,True,transition,True,False,Cool products NOT appropriate for summer_peak,33.17583217190689,Cool,summer_peak,SUPPRESS_TIME
34214,DOWN_0278,羽绒服,29,0.8017430809862152,2,1392.867590082718,True,winter,True,False,Cold products NOT appropriate for summer_peak,31.53637826776023,Cold,summer_peak,SUPPRESS_TIME
32210,KNIT_0279,针织衫,3,0.8437493868063956,9,1734.2325546594886,True,transition,True,False,Cool products NOT appropriate for summer_peak,31.35750011246025,Cool,summer_peak,SUPPRESS_TIME
13060,SHORT_SLV_0280,短袖,2,0.8059428238022536,6,1523.4071142924379,True,summer,True,True,,26.701937476971707,Hot,summer_peak,ADD
43034,DOWN_0281,羽绒服,4,0.8154188606738999,6,1274.4958952044262,True,winter,True,False,Cold products NOT appropriate for summer_peak,25.722145489538537,Cold,summer_peak,SUPPRESS_TIME
33223,SHORTS_0282,短裤,5,0.8014656271128776,1,1083.6521224309517,True,summer,True,True,,32.9878544443813,Hot,summer_peak,ADD
44321,DOWN_0283,羽绒服,1,0.923677107034525,6,711.9799342167371,True,winter,True,False,Cold products NOT appropriate for summer_peak,26.61071510302318,Cold,summer_peak,SUPPRESS_TIME
13031,UNDERWEAR_0284,内衣,20,0.9200880048663624,2,178.24864103061617,True,all,True,True,,25.699451830812833,All,summer_peak,ADD
32365,DOWN_0285,羽绒服,3,0.942732496153299,3,1802.8204751015728,True,winter,True,False,Cold products NOT appropriate for summer_peak,26.695779594629773,Cold,summer_peak,SUPPRESS_TIME
51147,KNIT_0286,针织衫,16,0.8924906872793711,9,1447.214986956741,True,transition,True,False,Cool products NOT appropriate for summer_peak,34.37900640654363,Cool,summer_peak,SUPPRESS_TIME
36148,SHORTS_0287,短裤,4,0.9071130398198641,4,744.9553658313315,True,summer,True,True,,36.29549590399965,Hot,summer_peak,ADD
31186,TSHIRT_0288,T恤,13,0.8991230177448876,4,1235.204139000667,True,summer,True,True,,26.195085544915216,Hot,summer_peak,ADD
11080,UNDERWEAR_0289,内衣,2,0.8721355747173477,9,411.59901388004477,True,all,True,True,,24.10088553120237,All,summer_peak,ADD
11049,ACCESSORY_0290,配饰,14,0.9087239839811088,7,1335.5589531595624,True,all,True,True,,32.235044557311916,All,summer_peak,ADD
42161,WOOL_0291,毛呢大衣,6,0.8328820981037067,7,993.3469261236636,True,winter,True,False,Cold products NOT appropriate for summer_peak,32.129879727203885,Cold,summer_peak,SUPPRESS_TIME
33139,SHORTS_0292,短裤,8,0.9307749168459681,5,1351.5447734516647,True,summer,True,True,,32.13722647538947,Hot,summer_peak,ADD
32068,PADDED_0293,棉服,12,0.8031291708937307,3,534.0640085294676,True,winter,True,False,Cold products NOT appropriate for summer_peak,26.002514195856943,Cold,summer_peak,SUPPRESS_TIME
32112,SHORT_SLV_0294,短袖,12,0.87399152701757,3,1392.4336606194536,True,summer,True,True,,36.350848389020975,Hot,summer_peak,ADD
52069,KNIT_0295,针织衫,16,0.8045978753308709,1,1696.8595719261737,True,transition,True,False,Cool products NOT appropriate for summer_peak,37.40900761497977,Cool,summer_peak,SUPPRESS_TIME
44284,UNDERWEAR_0296,内衣,1,0.9114059781799971,4,1294.6531545912958,True,all,True,True,,29.128742247781982,All,summer_peak,ADD
41003,TRENCH_0297,风衣,30,0.8757267322839527,2,1747.3598426326523,True,transition,True,False,Cool products NOT appropriate for summer_peak,25.557189766118857,Cool,summer_peak,SUPPRESS_TIME
41003,TRENCH_0297,风衣,30,0.8757267322839527,2,1747.3598426326523,True,transition,True,False,Cool products NOT appropriate for summer_peak,26.498817245387578,Cool,summer_peak,SUPPRESS_TIME
32684,SHORT_SLV_0298,短袖,9,0.8657923128784386,5,851.4788227131289,True,summer,True,True,,35.3551686839559,Hot,summer_peak,ADD
41171,TRENCH_0299,风衣,6,0.8632581390310183,3,1225.4656243273882,True,transition,True,False,Cool products NOT appropriate for summer_peak,31.216298270865835,Cool,summer_peak,SUPPRESS_TIME
36105,WOOL_0300,毛呢大衣,4,0.8934449875345224,8,1688.396321184298,True,winter,True,False,Cold products NOT appropriate for summer_peak,26.868946790254583,Cold,summer_peak,SUPPRESS_TIME
33379,SHORTS_0301,短裤,22,0.8607965274628615,7,1301.8270131299817,True,summer,True,True,,30.83620811275925,Hot,summer_peak,ADD
32536,PADDED_0302,棉服,9,0.8271465429064235,5,231.35229375457695,True,winter,True,False,Cold products NOT appropriate for summer_peak,31.23824685929812,Cold,summer_peak,SUPPRESS_TIME
32576,KNIT_0303,针织衫,9,0.9306124851908767,8,1200.8883087526515,True,transition,True,False,Cool products NOT appropriate for summer_peak,38.089955656871226,Cool,summer_peak,SUPPRESS_TIME
13147,TSHIRT_0304,T恤,41,0.8245285808877535,9,1941.8834124370462,True,summer,False,True,Temperature 24.0°C outside Hot band (26-inf°C),24.030743652047736,Hot,summer_peak,SUPPRESS_CLIMATE
51258,WOOL_0305,毛呢大衣,16,0.8985104996811938,1,1569.5989388045411,True,winter,True,False,Cold products NOT appropriate for summer_peak,36.3563906717546,Cold,summer_peak,SUPPRESS_TIME
31289,TSHIRT_0306,T恤,13,0.8680684312075458,3,939.8463101874293,True,summer,True,True,,26.097589607676195,Hot,summer_peak,ADD
51004,UNDERWEAR_0307,内衣,16,0.9004085602189041,9,918.6862949574313,True,all,True,True,,35.16395786003711,All,summer_peak,ADD
44388,ACCESSORY_0308,配饰,1,0.942287503227715,9,417.3796250118047,True,all,True,True,,25.58829713493286,All,summer_peak,ADD
51035,SHORT_SLV_0309,短袖,16,0.8908307236467324,5,1113.6726580694217,True,summer,True,True,,31.528014452176738,Hot,summer_peak,ADD
44028,SHORTS_0310,短裤,1,0.8878031546595128,6,491.0982990698597,True,summer,False,True,Temperature 24.3°C outside Hot band (26-inf°C),24.341076993256063,Hot,summer_peak,SUPPRESS_CLIMATE
33689,TRENCH_0311,风衣,8,0.8404624417275485,2,333.64453620629075,True,transition,True,False,Cool products NOT appropriate for summer_peak,33.2016260000817,Cool,summer_peak,SUPPRESS_TIME
37044,TRENCH_0312,风衣,10,0.8077545255862291,1,332.0088366190509,True,transition,True,False,Cool products NOT appropriate for summer_peak,24.22088373336444,Cool,summer_peak,SUPPRESS_TIME
31021,JACKET_0313,夹克,13,0.9400812526291857,5,296.2870185356298,True,transition,True,False,Cool products NOT appropriate for summer_peak,34.44724534968795,Cool,summer_peak,SUPPRESS_TIME
36017,UNDERWEAR_0314,内衣,4,0.8596068482696602,2,1933.7255232284865,True,all,True,True,,26.030261614956927,All,summer_peak,ADD
13142,PADDED_0315,棉服,20,0.8484695985605418,9,1202.2132364213894,True,winter,True,False,Cold products NOT appropriate for summer_peak,23.296960748022567,Cold,summer_peak,SUPPRESS_TIME
