str_code,spu_code,sub_cate_name,cluster_id,eligibility_status,current_spu_count,cluster_mean,cluster_std,z_score,is_imbalanced,recommended_quantity_change,eligibility_filtered
44178,SPU_短裤_03945,短裤,4,ELIGIBLE,13.848394661461382,13.848394661461382,0,0,False,0,False
44220,SPU_束脚裤_03963,束脚裤,4,ELIGIBLE,13.029104175242558,13.029104175242558,0,0,False,0,False
44497,SPU_束脚裤_04106,束脚裤,4,ELIGIBLE,7.073337121553328,7.073337121553328,0,0,False,0,False
44525,SPU_配饰_04117,配饰,4,ELIGIBLE,21.722933868889847,21.722933868889847,0,0,False,0,False
51167,SPU_锥形裤_04302,锥形裤,4,ELIGIBLE,10.399363847802798,10.399363847802798,0,0,False,0,False
61002,SPU_短袖_04440,短袖,4,ELIGIBLE,13.98195464318625,13.98195464318625,0,0,False,0,False
61010,SPU_内衣_04441,内衣,4,ELIGIBLE,21.328407183232,21.328407183232,0,0,False,0,False
61068,SPU_短袖_04466,短袖,4,ELIGIBLE,13.10264812998713,13.10264812998713,0,0,False,0,False
61120,SPU_配饰_04481,配饰,4,ELIGIBLE,8.261844716956487,8.261844716956487,0,0,False,0,False
12031,SPU_短裤_04556,短裤,4,ELIGIBLE,18.9368660069936,18.9368660069936,0,0,False,0,False
12034,SPU_内衣_04558,内衣,4,ELIGIBLE,8.62412905779128,8.62412905779128,0,0,False,0,False
12063,SPU_T恤_04568,T恤,4,ELIGIBLE,3.6859790109647825,3.6859790109647825,0,0,False,0,False
12067,SPU_内衣_04571,内衣,4,ELIGIBLE,17.544973232203695,17.544973232203695,0,0,False,0,False
13015,SPU_短裤_04582,短裤,4,ELIGIBLE,8.181365608871955,8.181365608871955,0,0,False,0,False
13032,SPU_直筒裤_04586,直筒裤,4,ELIGIBLE,8.82118799129377,8.82118799129377,0,0,False,0,False
13063,SPU_配饰_04598,配饰,4,ELIGIBLE,23.186821248656507,23.186821248656507,0,0,False,0,False
13072,SPU_束脚裤_04600,束脚裤,4,ELIGIBLE,7.945874597374613,7.945874597374613,0,0,False,0,False
13087,SPU_锥形裤_04601,锥形裤,4,ELIGIBLE,15.171702117562457,15.171702117562457,0,0,False,0,False
14011,SPU_短裤_04634,短裤,4,ELIGIBLE,11.682313793970627,11.682313793970627,0,0,False,0,False
32328,SPU_内衣_04896,内衣,4,ELIGIBLE,8.029620121687895,8.029620121687895,0,0,False,0,False
12037,SPU_束脚裤_00063,束脚裤,11,ELIGIBLE,20.91830661695659,20.91830661695659,0,0,False,0,False
14009,SPU_短裤_00136,短裤,11,ELIGIBLE,16.008059586388445,16.008059586388445,0,0,False,0,False
32527,SPU_配饰_00516,配饰,11,ELIGIBLE,24.494152997656755,24.494152997656755,0,0,False,0,False
32713,SPU_直筒裤_00621,直筒裤,11,ELIGIBLE,4.3597861351628975,4.3597861351628975,0,0,False,0,False
34267,SPU_配饰_01101,配饰,11,ELIGIBLE,5.839432746239385,5.839432746239385,0,0,False,0,False
34282,SPU_T恤_01110,T恤,11,ELIGIBLE,15.590243919924026,15.590243919924026,0,0,False,0,False
34313,SPU_T恤_01123,T恤,11,ELIGIBLE,8.238746551587973,8.238746551587973,0,0,False,0,False
34319,SPU_直筒裤_01128,直筒裤,11,ELIGIBLE,22.388546003510015,22.388546003510015,0,0,False,0,False
36119,SPU_T恤_01266,T恤,11,ELIGIBLE,7.60694770689854,7.60694770689854,0,0,False,0,False
36134,SPU_直筒裤_01271,直筒裤,11,ELIGIBLE,22.57312307657663,22.57312307657663,0,0,False,0,False
37021,SPU_短袖_01294,短袖,11,ELIGIBLE,17.50731143069816,17.50731143069816,0,0,False,0,False
37045,SPU_短袖_01307,短袖,11,ELIGIBLE,4.479293949144806,4.479293949144806,0,0,False,0,False
37174,SPU_T恤_01357,T恤,11,ELIGIBLE,17.18683295545399,17.18683295545399,0,0,False,0,False
37211,SPU_内衣_01373,内衣,11,ELIGIBLE,16.84058672995387,16.84058672995387,0,0,False,0,False
37212,SPU_配饰_01374,配饰,11,ELIGIBLE,10.324905433172212,10.324905433172212,0,0,False,0,False
37215,SPU_束脚裤_01376,束脚裤,11,ELIGIBLE,8.539923444200898,8.539923444200898,0,0,False,0,False
41062,SPU_短裤_01397,短裤,11,ELIGIBLE,17.583937551580448,17.583937551580448,0,0,False,0,False
41093,SPU_直筒裤_01401,直筒裤,11,ELIGIBLE,3.081832537997302,3.081832537997302,0,0,False,0,False
41147,SPU_T恤_01422,T恤,11,ELIGIBLE,15.255046896229151,15.255046896229151,0,0,False,0,False
41163,SPU_直筒裤_01427,直筒裤,11,ELIGIBLE,17.435214020643727,17.435214020643727,0,0,False,0,False
41183,SPU_内衣_01438,内衣,11,ELIGIBLE,9.236145283809742,9.236145283809742,0,0,False,0,False
41206,SPU_T恤_01448,T恤,11,ELIGIBLE,7.904900188270579,7.904900188270579,0,0,False,0,False
41217,SPU_直筒裤_01453,直筒裤,11,ELIGIBLE,22.433693422486286,22.433693422486286,0,0,False,0,False
41220,SPU_锥形裤_01455,锥形裤,11,ELIGIBLE,6.8739643347647865,6.8739643347647865,0,0,False,0,False
41231,SPU_T恤_01461,T恤,11,ELIGIBLE,20.423142318267747,20.423142318267747,0,0,False,0,False
41235,SPU_内衣_01464,内衣,11,ELIGIBLE,15.461761071905784,15.461761071905784,0,0,False,0,False
41237,SPU_直筒裤_01466,直筒裤,11,ELIGIBLE,6.013265959973189,6.013265959973189,0,0,False,0,False
41238,SPU_束脚裤_01467,束脚裤,11,ELIGIBLE,13.577295699954,13.577295699954,0,0,False,0,False
41241,SPU_锥形裤_01468,锥形裤,11,ELIGIBLE,3.8912018047090804,3.8912018047090804,0,0,False,0,False
51115,SPU_T恤_02033,T恤,11,ELIGIBLE,9.442383694125729,9.442383694125729,0,0,False,0,False
61014,SPU_锥形裤_02196,锥形裤,11,ELIGIBLE,19.664611144282617,19.664611144282617,0,0,False,0,False
61130,SPU_锥形裤_02235,锥形裤,11,ELIGIBLE,5.6742458494019195,5.6742458494019195,0,0,False,0,False
12037,SPU_直筒裤_02311,直筒裤,11,ELIGIBLE,20.572481276944018,20.572481276944018,0,0,False,0,False
14009,SPU_T恤_02384,T恤,11,ELIGIBLE,13.467529929881223,13.467529929881223,0,0,False,0,False
32498,SPU_锥形裤_02742,锥形裤,11,ELIGIBLE,3.476119481381185,3.476119481381185,0,0,False,0,False
32527,SPU_内衣_02764,内衣,11,ELIGIBLE,11.235415385124316,11.235415385124316,0,0,False,0,False
32713,SPU_配饰_02869,配饰,11,ELIGIBLE,18.281690323690484,18.281690323690484,0,0,False,0,False
34267,SPU_内衣_03349,内衣,11,ELIGIBLE,16.897175318984377,16.897175318984377,0,0,False,0,False
34319,SPU_配饰_03376,配饰,11,ELIGIBLE,4.5463275086582104,4.5463275086582104,0,0,False,0,False
36134,SPU_配饰_03519,配饰,11,ELIGIBLE,3.1418877452234186,3.1418877452234186,0,0,False,0,False
37021,SPU_短裤_03542,短裤,11,ELIGIBLE,5.797898360221302,5.797898360221302,0,0,False,0,False
37045,SPU_短裤_03555,短裤,11,ELIGIBLE,11.894702477378445,11.894702477378445,0,0,False,0,False
37155,SPU_锥形裤_03600,锥形裤,11,ELIGIBLE,24.041231687910017,24.041231687910017,0,0,False,0,False
37211,SPU_短袖_03621,短袖,11,ELIGIBLE,17.1833278037246,17.1833278037246,0,0,False,0,False
37212,SPU_内衣_03622,内衣,11,ELIGIBLE,13.394670558170407,13.394670558170407,0,0,False,0,False
37215,SPU_直筒裤_03624,直筒裤,11,ELIGIBLE,9.440496154114141,9.440496154114141,0,0,False,0,False
41062,SPU_T恤_03645,T恤,11,ELIGIBLE,16.1369366747834,16.1369366747834,0,0,False,0,False
41093,SPU_配饰_03649,配饰,11,ELIGIBLE,17.526001220767768,17.526001220767768,0,0,False,0,False
41163,SPU_配饰_03675,配饰,11,ELIGIBLE,20.63318420013647,20.63318420013647,0,0,False,0,False
41183,SPU_短袖_03686,短袖,11,ELIGIBLE,22.763084433210125,22.763084433210125,0,0,False,0,False
41195,SPU_锥形裤_03691,锥形裤,11,ELIGIBLE,9.400909362146836,9.400909362146836,0,0,False,0,False
41217,SPU_配饰_03701,配饰,11,ELIGIBLE,11.603515341331237,11.603515341331237,0,0,False,0,False
41220,SPU_束脚裤_03703,束脚裤,11,ELIGIBLE,18.983076106953174,18.983076106953174,0,0,False,0,False
41235,SPU_短袖_03712,短袖,11,ELIGIBLE,16.536470619947885,16.536470619947885,0,0,False,0,False
41237,SPU_配饰_03714,配饰,11,ELIGIBLE,21.117624271587438,21.117624271587438,0,0,False,0,False
41238,SPU_直筒裤_03715,直筒裤,11,ELIGIBLE,5.522590535123127,5.522590535123127,0,0,False,0,False
41241,SPU_束脚裤_03716,束脚裤,11,ELIGIBLE,19.52141171267633,19.52141171267633,0,0,False,0,False
41242,SPU_锥形裤_03717,锥形裤,11,ELIGIBLE,13.753729970168722,13.753729970168722,0,0,False,0,False
61014,SPU_束脚裤_04444,束脚裤,11,ELIGIBLE,12.216963695848932,12.216963695848932,0,0,False,0,False
61130,SPU_束脚裤_04483,束脚裤,11,ELIGIBLE,10.705651685675958,10.705651685675958,0,0,False,0,False
12037,SPU_配饰_04559,配饰,11,ELIGIBLE,6.623068672544056,6.623068672544056,0,0,False,0,False
32498,SPU_束脚裤_04990,束脚裤,11,ELIGIBLE,21.381218413348375,21.381218413348375,0,0,False,0,False
13028,SPU_配饰_00087,配饰,7,ELIGIBLE,24.33811675192127,24.33811675192127,0,0,False,0,False
13105,SPU_短裤_00110,短裤,7,ELIGIBLE,10.834127969752618,10.834127969752618,0,0,False,0,False
13119,SPU_锥形裤_00116,锥形裤,7,ELIGIBLE,9.349872171285627,9.349872171285627,0,0,False,0,False
13142,SPU_短袖_00124,短袖,7,ELIGIBLE,8.108679293229981,8.108679293229981,0,0,False,0,False
15028,SPU_配饰_00165,配饰,7,ELIGIBLE,20.587149337317545,20.587149337317545,0,0,False,0,False
21048,SPU_短裤_00175,短裤,7,ELIGIBLE,22.243436799052386,22.243436799052386,0,0,False,0,False
21063,SPU_束脚裤_00180,束脚裤,7,ELIGIBLE,20.299590317142144,20.299590317142144,0,0,False,0,False
21064,SPU_锥形裤_00181,锥形裤,7,ELIGIBLE,16.49505056263557,16.49505056263557,0,0,False,0,False
32112,SPU_配饰_00308,配饰,7,ELIGIBLE,22.51234780460393,22.51234780460393,0,0,False,0,False
32169,SPU_内衣_00320,内衣,7,ELIGIBLE,18.30359922292975,18.30359922292975,0,0,False,0,False
32712,SPU_配饰_00620,配饰,7,ELIGIBLE,10.554507447908172,10.554507447908172,0,0,False,0,False
33455,SPU_T恤_00824,T恤,7,ELIGIBLE,20.46657293594073,20.46657293594073,0,0,False,0,False
33698,SPU_短裤_00955,短裤,7,ELIGIBLE,21.0723675610762,21.0723675610762,0,0,False,0,False
34001,SPU_内衣_00996,内衣,7,ELIGIBLE,4.096923220781614,4.096923220781614,0,0,False,0,False
34108,SPU_直筒裤_01024,直筒裤,7,ELIGIBLE,20.229520638613863,20.229520638613863,0,0,False,0,False
34184,SPU_锥形裤_01065,锥形裤,7,ELIGIBLE,4.939129354597426,4.939129354597426,0,0,False,0,False
34209,SPU_直筒裤_01076,直筒裤,7,ELIGIBLE,16.539436130724386,16.539436130724386,0,0,False,0,False
34234,SPU_短裤_01085,短裤,7,ELIGIBLE,4.151322860614583,4.151322860614583,0,0,False,0,False
34297,SPU_内衣_01113,内衣,7,ELIGIBLE,15.21650815721999,15.21650815721999,0,0,False,0,False
34305,SPU_锥形裤_01117,锥形裤,7,ELIGIBLE,11.337030015875166,11.337030015875166,0,0,False,0,False
36098,SPU_内衣_01256,内衣,7,ELIGIBLE,20.358893292445035,20.358893292445035,0,0,False,0,False
36126,SPU_内衣_01269,内衣,7,ELIGIBLE,8.396144709436081,8.396144709436081,0,0,False,0,False
37090,SPU_锥形裤_01325,锥形裤,7,ELIGIBLE,23.904646529039464,23.904646529039464,0,0,False,0,False
37117,SPU_短袖_01333,短袖,7,ELIGIBLE,22.98562605318983,22.98562605318983,0,0,False,0,False
42055,SPU_锥形裤_01494,锥形裤,7,ELIGIBLE,15.249867149096282,15.249867149096282,0,0,False,0,False
42089,SPU_短袖_01515,短袖,7,ELIGIBLE,12.525407096473538,12.525407096473538,0,0,False,0,False
43012,SPU_直筒裤_01557,直筒裤,7,ELIGIBLE,21.555411505599082,21.555411505599082,0,0,False,0,False
52055,SPU_T恤_02124,T恤,7,ELIGIBLE,22.683630019391043,22.683630019391043,0,0,False,0,False
52063,SPU_内衣_02127,内衣,7,ELIGIBLE,12.23713099914675,12.23713099914675,0,0,False,0,False
61065,SPU_T恤_02215,T恤,7,ELIGIBLE,14.715327134643442,14.715327134643442,0,0,False,0,False
13028,SPU_内衣_02335,内衣,7,ELIGIBLE,21.283856961845093,21.283856961845093,0,0,False,0,False
13105,SPU_T恤_02358,T恤,7,ELIGIBLE,6.096353994605371,6.096353994605371,0,0,False,0,False
13119,SPU_束脚裤_02364,束脚裤,7,ELIGIBLE,15.36175826603138,15.36175826603138,0,0,False,0,False
13142,SPU_短裤_02372,短裤,7,ELIGIBLE,7.508152715351995,7.508152715351995,0,0,False,0,False
13149,SPU_锥形裤_02378,锥形裤,7,ELIGIBLE,22.762153565963487,22.762153565963487,0,0,False,0,False
15028,SPU_内衣_02413,内衣,7,ELIGIBLE,8.767606028993587,8.767606028993587,0,0,False,0,False
15033,SPU_锥形裤_02417,锥形裤,7,ELIGIBLE,4.094878324948661,4.094878324948661,0,0,False,0,False
21048,SPU_T恤_02423,T恤,7,ELIGIBLE,22.082890490940486,22.082890490940486,0,0,False,0,False
21063,SPU_直筒裤_02428,直筒裤,7,ELIGIBLE,19.968899930950307,19.968899930950307,0,0,False,0,False
21064,SPU_束脚裤_02429,束脚裤,7,ELIGIBLE,10.526090126707366,10.526090126707366,0,0,False,0,False
21066,SPU_锥形裤_02430,锥形裤,7,ELIGIBLE,13.602774146639858,13.602774146639858,0,0,False,0,False
32112,SPU_内衣_02556,内衣,7,ELIGIBLE,3.7289361682506397,3.7289361682506397,0,0,False,0,False
32169,SPU_短袖_02568,短袖,7,ELIGIBLE,9.991278988911006,9.991278988911006,0,0,False,0,False
32286,SPU_锥形裤_02625,锥形裤,7,ELIGIBLE,13.049959176539037,13.049959176539037,0,0,False,0,False
32712,SPU_内衣_02868,内衣,7,ELIGIBLE,19.291404023013882,19.291404023013882,0,0,False,0,False
33698,SPU_T恤_03203,T恤,7,ELIGIBLE,16.772978350245765,16.772978350245765,0,0,False,0,False
34001,SPU_短袖_03244,短袖,7,ELIGIBLE,21.755005365348534,21.755005365348534,0,0,False,0,False
34108,SPU_配饰_03272,配饰,7,ELIGIBLE,23.045730859330465,23.045730859330465,0,0,False,0,False
34184,SPU_束脚裤_03313,束脚裤,7,ELIGIBLE,13.85571741237645,13.85571741237645,0,0,False,0,False
34209,SPU_配饰_03324,配饰,7,ELIGIBLE,12.588472056560162,12.588472056560162,0,0,False,0,False
34234,SPU_T恤_03333,T恤,7,ELIGIBLE,12.753040142539762,12.753040142539762,0,0,False,0,False
34297,SPU_短袖_03361,短袖,7,ELIGIBLE,12.993890350457695,12.993890350457695,0,0,False,0,False
34305,SPU_束脚裤_03365,束脚裤,7,ELIGIBLE,4.129943606719727,4.129943606719727,0,0,False,0,False
36098,SPU_短袖_03504,短袖,7,ELIGIBLE,21.617023108539044,21.617023108539044,0,0,False,0,False
36126,SPU_短袖_03517,短袖,7,ELIGIBLE,12.209279582447301,12.209279582447301,0,0,False,0,False
37090,SPU_束脚裤_03573,束脚裤,7,ELIGIBLE,9.83664538047827,9.83664538047827,0,0,False,0,False
37117,SPU_短裤_03581,短裤,7,ELIGIBLE,16.595972026933765,16.595972026933765,0,0,False,0,False
42055,SPU_束脚裤_03742,束脚裤,7,ELIGIBLE,11.454987980084178,11.454987980084178,0,0,False,0,False
42089,SPU_短裤_03763,短裤,7,ELIGIBLE,13.421536569164786,13.421536569164786,0,0,False,0,False
43012,SPU_配饰_03805,配饰,7,ELIGIBLE,20.182675495346217,20.182675495346217,0,0,False,0,False
52063,SPU_短袖_04375,短袖,7,ELIGIBLE,3.922405373219177,3.922405373219177,0,0,False,0,False
13028,SPU_短袖_04583,短袖,7,ELIGIBLE,24.589671775917438,24.589671775917438,0,0,False,0,False
13035,SPU_锥形裤_04588,锥形裤,7,ELIGIBLE,12.543014836530388,12.543014836530388,0,0,False,0,False
13119,SPU_直筒裤_04612,直筒裤,7,ELIGIBLE,18.749065377413693,18.749065377413693,0,0,False,0,False
13142,SPU_T恤_04620,T恤,7,ELIGIBLE,14.618356771451214,14.618356771451214,0,0,False,0,False
13149,SPU_束脚裤_04626,束脚裤,7,ELIGIBLE,10.280963913317114,10.280963913317114,0,0,False,0,False
13151,SPU_锥形裤_04627,锥形裤,7,ELIGIBLE,10.601166034274602,10.601166034274602,0,0,False,0,False
15017,SPU_锥形裤_04653,锥形裤,7,ELIGIBLE,19.410187441183794,19.410187441183794,0,0,False,0,False
15028,SPU_短袖_04661,短袖,7,ELIGIBLE,15.870925059184332,15.870925059184332,0,0,False,0,False
15033,SPU_束脚裤_04665,束脚裤,7,ELIGIBLE,9.849098945663446,9.849098945663446,0,0,False,0,False
21019,SPU_锥形裤_04666,锥形裤,7,ELIGIBLE,20.82526818378389,20.82526818378389,0,0,False,0,False
21063,SPU_配饰_04676,配饰,7,ELIGIBLE,16.266458662316683,16.266458662316683,0,0,False,0,False
21064,SPU_直筒裤_04677,直筒裤,7,ELIGIBLE,15.004392567515673,15.004392567515673,0,0,False,0,False
21066,SPU_束脚裤_04678,束脚裤,7,ELIGIBLE,15.956719249693048,15.956719249693048,0,0,False,0,False
32112,SPU_短袖_04804,短袖,7,ELIGIBLE,10.941593638744902,10.941593638744902,0,0,False,0,False
32169,SPU_短裤_04816,短裤,7,ELIGIBLE,9.06619874598171,9.06619874598171,0,0,False,0,False
32286,SPU_束脚裤_04873,束脚裤,7,ELIGIBLE,13.54582248720536,13.54582248720536,0,0,False,0,False
13109,SPU_内衣_00112,内衣,26,ELIGIBLE,4.765142404556128,4.765142404556128,0,0,False,0,False
15004,SPU_短裤_00149,短裤,26,ELIGIBLE,17.697873004554214,17.697873004554214,0,0,False,0,False
15008,SPU_配饰_00152,配饰,26,ELIGIBLE,16.731275972680947,16.731275972680947,0,0,False,0,False
15010,SPU_直筒裤_00153,直筒裤,26,ELIGIBLE,19.799327471514736,19.799327471514736,0,0,False,0,False
15023,SPU_T恤_00161,T恤,26,ELIGIBLE,18.8190099140534,18.8190099140534,0,0,False,0,False
15027,SPU_内衣_00164,内衣,26,ELIGIBLE,19.020152636479274,19.020152636479274,0,0,False,0,False
15029,SPU_直筒裤_00166,直筒裤,26,ELIGIBLE,23.18089866016934,23.18089866016934,0,0,False,0,False
15031,SPU_束脚裤_00167,束脚裤,26,ELIGIBLE,22.20480838928098,22.20480838928098,0,0,False,0,False
15032,SPU_锥形裤_00168,锥形裤,26,ELIGIBLE,8.492696194902091,8.492696194902091,0,0,False,0,False
21058,SPU_配饰_00178,配饰,26,ELIGIBLE,10.801687468097084,10.801687468097084,0,0,False,0,False
21084,SPU_短裤_00188,短裤,26,ELIGIBLE,11.199147374270908,11.199147374270908,0,0,False,0,False
21090,SPU_配饰_00191,配饰,26,ELIGIBLE,20.543372475352417,20.543372475352417,0,0,False,0,False
22003,SPU_直筒裤_00192,直筒裤,26,ELIGIBLE,18.34437215672424,18.34437215672424,0,0,False,0,False
32236,SPU_配饰_00347,配饰,26,ELIGIBLE,13.20649028987132,13.20649028987132,0,0,False,0,False
33609,SPU_短袖_00904,短袖,26,ELIGIBLE,12.783681090883388,12.783681090883388,0,0,False,0,False
37056,SPU_束脚裤_01311,束脚裤,26,ELIGIBLE,7.261775117078553,7.261775117078553,0,0,False,0,False
37057,SPU_锥形裤_01312,锥形裤,26,ELIGIBLE,23.68395636404331,23.68395636404331,0,0,False,0,False
37075,SPU_T恤_01318,T恤,26,ELIGIBLE,11.685056968977023,11.685056968977023,0,0,False,0,False
37108,SPU_T恤_01331,T恤,26,ELIGIBLE,20.2469553981525,20.2469553981525,0,0,False,0,False
37146,SPU_配饰_01348,配饰,26,ELIGIBLE,4.145008452634892,4.145008452634892,0,0,False,0,False
51252,SPU_短裤_02099,短裤,26,ELIGIBLE,4.657071507682907,4.657071507682907,0,0,False,0,False
52013,SPU_短裤_02112,短裤,26,ELIGIBLE,15.823125946224941,15.823125946224941,0,0,False,0,False
52025,SPU_短袖_02113,短袖,26,ELIGIBLE,19.400274840555216,19.400274840555216,0,0,False,0,False
52033,SPU_束脚裤_02117,束脚裤,26,ELIGIBLE,19.599512763362423,19.599512763362423,0,0,False,0,False
52060,SPU_短裤_02125,短裤,26,ELIGIBLE,3.6222684224015538,3.6222684224015538,0,0,False,0,False
52103,SPU_内衣_02140,内衣,26,ELIGIBLE,21.788018116920117,21.788018116920117,0,0,False,0,False
52112,SPU_配饰_02141,配饰,26,ELIGIBLE,23.749588812773684,23.749588812773684,0,0,False,0,False
52114,SPU_束脚裤_02143,束脚裤,26,ELIGIBLE,13.297440129377087,13.297440129377087,0,0,False,0,False
13109,SPU_短袖_02360,短袖,26,ELIGIBLE,5.359187638929518,5.359187638929518,0,0,False,0,False
15004,SPU_T恤_02397,T恤,26,ELIGIBLE,9.559145365259086,9.559145365259086,0,0,False,0,False
15008,SPU_内衣_02400,内衣,26,ELIGIBLE,3.839379330578298,3.839379330578298,0,0,False,0,False
15010,SPU_配饰_02401,配饰,26,ELIGIBLE,3.8910151026022293,3.8910151026022293,0,0,False,0,False
15027,SPU_短袖_02412,短袖,26,ELIGIBLE,4.906928345318276,4.906928345318276,0,0,False,0,False
15029,SPU_配饰_02414,配饰,26,ELIGIBLE,4.614448366344188,4.614448366344188,0,0,False,0,False
15031,SPU_直筒裤_02415,直筒裤,26,ELIGIBLE,22.14105592534062,22.14105592534062,0,0,False,0,False
15032,SPU_束脚裤_02416,束脚裤,26,ELIGIBLE,19.853759980600866,19.853759980600866,0,0,False,0,False
21058,SPU_内衣_02426,内衣,26,ELIGIBLE,13.968522773198217,13.968522773198217,0,0,False,0,False
21084,SPU_T恤_02436,T恤,26,ELIGIBLE,8.544324140939155,8.544324140939155,0,0,False,0,False
21090,SPU_内衣_02439,内衣,26,ELIGIBLE,16.257924268283965,16.257924268283965,0,0,False,0,False
22003,SPU_配饰_02440,配饰,26,ELIGIBLE,14.709166648887354,14.709166648887354,0,0,False,0,False
32236,SPU_内衣_02595,内衣,26,ELIGIBLE,22.225959253273672,22.225959253273672,0,0,False,0,False
33609,SPU_短裤_03152,短裤,26,ELIGIBLE,24.997171642030946,24.997171642030946,0,0,False,0,False
37056,SPU_直筒裤_03559,直筒裤,26,ELIGIBLE,8.631903651584697,8.631903651584697,0,0,False,0,False
37057,SPU_束脚裤_03560,束脚裤,26,ELIGIBLE,15.268781903456468,15.268781903456468,0,0,False,0,False
37146,SPU_内衣_03596,内衣,26,ELIGIBLE,13.348719762567391,13.348719762567391,0,0,False,0,False
51252,SPU_T恤_04347,T恤,26,ELIGIBLE,3.614015696700645,3.614015696700645,0,0,False,0,False
52013,SPU_T恤_04360,T恤,26,ELIGIBLE,14.973981674618164,14.973981674618164,0,0,False,0,False
52025,SPU_短裤_04361,短裤,26,ELIGIBLE,23.36432655253171,23.36432655253171,0,0,False,0,False
52033,SPU_直筒裤_04365,直筒裤,26,ELIGIBLE,17.144706664549638,17.144706664549638,0,0,False,0,False
52060,SPU_T恤_04373,T恤,26,ELIGIBLE,4.651370904208201,4.651370904208201,0,0,False,0,False
52103,SPU_短袖_04388,短袖,26,ELIGIBLE,7.826834752022388,7.826834752022388,0,0,False,0,False
52112,SPU_内衣_04389,内衣,26,ELIGIBLE,14.457033250047475,14.457033250047475,0,0,False,0,False
52114,SPU_直筒裤_04391,直筒裤,26,ELIGIBLE,7.31319573200345,7.31319573200345,0,0,False,0,False
13109,SPU_短裤_04608,短裤,26,ELIGIBLE,13.530965592403845,13.530965592403845,0,0,False,0,False
15008,SPU_短袖_04648,短袖,26,ELIGIBLE,5.037745592911979,5.037745592911979,0,0,False,0,False
15010,SPU_内衣_04649,内衣,26,ELIGIBLE,9.339778864043542,9.339778864043542,0,0,False,0,False
15027,SPU_短裤_04660,短裤,26,ELIGIBLE,16.926171435704845,16.926171435704845,0,0,False,0,False
15029,SPU_内衣_04662,内衣,26,ELIGIBLE,19.566901918950617,19.566901918950617,0,0,False,0,False
15031,SPU_配饰_04663,配饰,26,ELIGIBLE,9.9039562811773,9.9039562811773,0,0,False,0,False
15032,SPU_直筒裤_04664,直筒裤,26,ELIGIBLE,6.880966893536965,6.880966893536965,0,0,False,0,False
21058,SPU_短袖_04674,短袖,26,ELIGIBLE,17.854832245871904,17.854832245871904,0,0,False,0,False
21090,SPU_短袖_04687,短袖,26,ELIGIBLE,18.700788114208716,18.700788114208716,0,0,False,0,False
22003,SPU_内衣_04688,内衣,26,ELIGIBLE,5.702267676233418,5.702267676233418,0,0,False,0,False
32236,SPU_短袖_04843,短袖,26,ELIGIBLE,9.831809057762946,9.831809057762946,0,0,False,0,False
13135,SPU_T恤_00122,T恤,22,ELIGIBLE,17.634338855316404,17.634338855316404,0,0,False,0,False
14006,SPU_T恤_00135,T恤,22,ELIGIBLE,24.66650637717136,24.66650637717136,0,0,False,0,False
15003,SPU_T恤_00148,T恤,22,ELIGIBLE,5.1877106407055935,5.1877106407055935,0,0,False,0,False
21055,SPU_短袖_00176,短袖,22,ELIGIBLE,19.87814235648479,19.87814235648479,0,0,False,0,False
21061,SPU_直筒裤_00179,直筒裤,22,ELIGIBLE,24.729892574192693,24.729892574192693,0,0,False,0,False
21078,SPU_T恤_00187,T恤,22,ELIGIBLE,21.966807579839912,21.966807579839912,0,0,False,0,False
21085,SPU_短袖_00189,短袖,22,ELIGIBLE,18.03169280051111,18.03169280051111,0,0,False,0,False
21086,SPU_内衣_00190,内衣,22,ELIGIBLE,21.14298125035328,21.14298125035328,0,0,False,0,False
32119,SPU_直筒裤_00309,直筒裤,22,ELIGIBLE,23.2163837400702,23.2163837400702,0,0,False,0,False
32694,SPU_锥形裤_00610,锥形裤,22,ELIGIBLE,14.216788210110069,14.216788210110069,0,0,False,0,False
32710,SPU_内衣_00619,内衣,22,ELIGIBLE,24.78239461391105,24.78239461391105,0,0,False,0,False
34283,SPU_短裤_01111,短裤,22,ELIGIBLE,10.304015446588942,10.304015446588942,0,0,False,0,False
42094,SPU_直筒裤_01518,直筒裤,22,ELIGIBLE,7.898283174989278,7.898283174989278,0,0,False,0,False
51130,SPU_直筒裤_02038,直筒裤,22,ELIGIBLE,15.10650151002885,15.10650151002885,0,0,False,0,False
51175,SPU_T恤_02059,T恤,22,ELIGIBLE,14.816656462308279,14.816656462308279,0,0,False,0,False
61042,SPU_束脚裤_02208,束脚裤,22,ELIGIBLE,15.776744022949568,15.776744022949568,0,0,False,0,False
61043,SPU_锥形裤_02209,锥形裤,22,ELIGIBLE,7.652347041094424,7.652347041094424,0,0,False,0,False
61122,SPU_束脚裤_02234,束脚裤,22,ELIGIBLE,8.864102649994313,8.864102649994313,0,0,False,0,False
62006,SPU_短裤_02242,短裤,22,ELIGIBLE,22.65351612020738,22.65351612020738,0,0,False,0,False
14024,SPU_锥形裤_02391,锥形裤,22,ELIGIBLE,6.307609244098863,6.307609244098863,0,0,False,0,False
21055,SPU_短裤_02424,短裤,22,ELIGIBLE,12.165900702627052,12.165900702627052,0,0,False,0,False
21061,SPU_配饰_02427,配饰,22,ELIGIBLE,13.302348488803093,13.302348488803093,0,0,False,0,False
21085,SPU_短裤_02437,短裤,22,ELIGIBLE,11.125263714032185,11.125263714032185,0,0,False,0,False
